고객번호,문구류구매횟수,문구류1,문구류2,문구류3,문구류4,문구류5,문구류6
15135,31.0,53631.0,59745.0,47791.0,118836.0,128240.0,96832.0
15136,3.0,9841.0,0.0,0.0,0.0,0.0,0.0
15137,15.0,88368.0,0.0,87899.0,1685.0,45714.0,48868.0
15138,2.0,0.0,0.0,0.0,2128.0,0.0,2574.0
15139,12.0,0.0,29769.0,2881.0,6829.0,10114.0,72168.0
15140,7.0,49105.0,0.0,0.0,0.0,0.0,93829.0
15141,5.0,0.0,0.0,21466.0,0.0,61693.0,91685.0
15142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15144,1.0,432984.0,0.0,0.0,0.0,0.0,0.0
15145,17.0,0.0,11331.0,0.0,14189.0,69075.0,492739.0
15146,62.0,195541.0,159560.0,168748.0,432288.0,170687.0,361658.0
15147,2.0,6888.0,0.0,0.0,0.0,2630.0,0.0
15148,18.0,8561.0,17305.0,10485.0,0.0,63109.0,8792.0
15149,29.0,13994.0,124619.0,44582.0,10996.0,15070.0,139244.0
15150,27.0,126115.0,64689.0,66229.0,4257.0,150540.0,107952.0
15151,13.0,11809.0,49959.0,147553.0,33080.0,0.0,2037.0
15152,11.0,8218.0,2472.0,0.0,6962.0,2832.0,4504.0
15153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15154,17.0,51466.0,1586.0,7569.0,26934.0,44095.0,70388.0
15155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15156,12.0,1722.0,0.0,36290.0,12274.0,4551.0,3539.0
15158,5.0,13698.0,5150.0,0.0,0.0,0.0,9866.0
15159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15160,16.0,0.0,0.0,70048.0,4345.0,10013.0,112960.0
15161,8.0,3444.0,20396.0,0.0,1242.0,1719.0,4504.0
15162,8.0,17024.0,17408.0,0.0,0.0,728.0,965.0
15163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15164,9.0,17948.0,3399.0,0.0,0.0,1517.0,1072.0
15165,2.0,0.0,371861.0,0.0,0.0,6978.0,0.0
15166,4.0,30949.0,0.0,0.0,0.0,0.0,0.0
15167,9.0,66817.0,2472.0,99197.0,64916.0,1011.0,65305.0
15168,4.0,0.0,0.0,3446.0,26162.0,0.0,3217.0
15169,1.0,0.0,0.0,0.0,1596.0,0.0,0.0
15170,23.0,127534.0,89412.0,4406.0,62256.0,12743.0,74957.0
15171,85.0,87039.0,57953.0,38640.0,11485.0,99386.0,56791.0
15172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15173,80.0,364050.0,190050.0,107387.0,20709.0,53571.0,103964.0
15174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15175,11.0,82366.0,0.0,27680.0,275008.0,0.0,0.0
15176,35.0,44922.0,166236.0,278554.0,21727.0,110835.0,139983.0
15177,1.0,0.0,4429.0,0.0,0.0,0.0,0.0
15178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15180,1.0,0.0,0.0,0.0,0.0,0.0,73992.0
15181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15183,3.0,2854.0,0.0,0.0,1596.0,0.0,0.0
15184,10.0,5313.0,7272.0,2124.0,1951.0,0.0,4826.0
15185,4.0,0.0,46148.0,0.0,12318.0,8081.0,0.0
15186,7.0,0.0,10774.0,44323.0,0.0,0.0,0.0
15187,8.0,16168.0,176918.0,41690.0,0.0,0.0,6927.0
15188,15.0,36016.0,16481.0,28528.0,0.0,18963.0,0.0
15189,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15190,1.0,0.0,0.0,36719.0,0.0,0.0,0.0
15191,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15192,10.0,39067.0,5356.0,3615.0,6829.0,3236.0,6970.0
15193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15194,6.0,0.0,1236.0,0.0,14190.0,5562.0,0.0
15195,3.0,0.0,0.0,0.0,39455.0,0.0,53403.0
15196,7.0,0.0,0.0,10167.0,0.0,7079.0,1072.0
15197,19.0,12635.0,0.0,10970.0,12327.0,15686.0,5094.0
15198,2.0,0.0,0.0,0.0,2217.0,26194.0,0.0
15199,2.0,0.0,0.0,0.0,0.0,2326.0,0.0
15200,10.0,8856.0,5356.0,8869.0,42523.0,3014.0,0.0
15201,1.0,0.0,0.0,0.0,16673.0,0.0,0.0
15202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15205,17.0,21157.0,2266.0,33781.0,33966.0,24172.0,26809.0
15206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15207,1.0,0.0,0.0,0.0,0.0,5664.0,0.0
15208,10.0,0.0,0.0,4746.0,4168.0,3439.0,59407.0
15209,3.0,3543.0,0.0,0.0,0.0,0.0,15549.0
15211,20.0,30751.0,7416.0,21750.0,9666.0,0.0,1609.0
15212,13.0,12124.0,58508.0,5536.0,25452.0,0.0,0.0
15213,6.0,0.0,14318.0,0.0,23723.0,0.0,0.0
15214,1.0,0.0,0.0,678.0,0.0,0.0,0.0
15215,55.0,170260.0,75081.0,84735.0,34586.0,22452.0,71311.0
15216,13.0,0.0,0.0,0.0,171568.0,62704.0,167606.0
15217,6.0,0.0,73857.0,16721.0,0.0,110744.0,127501.0
15218,21.0,16532.0,8240.0,7231.0,34231.0,2427.0,25521.0
15219,7.0,6396.0,0.0,14801.0,0.0,6877.0,6327.0
15220,4.0,5432.0,0.0,0.0,0.0,2023.0,0.0
15221,5.0,3838.0,0.0,16947.0,0.0,1618.0,5683.0
15222,8.0,1771.0,39092.0,3954.0,0.0,3995.0,12545.0
15223,4.0,3346.0,0.0,0.0,0.0,5057.0,1072.0
15224,1.0,0.0,0.0,0.0,0.0,11125.0,0.0
15225,5.0,11809.0,21838.0,15196.0,0.0,0.0,0.0
15226,7.0,3936.0,618.0,0.0,0.0,16182.0,0.0
15227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15229,23.0,56485.0,293676.0,110496.0,17559.0,0.0,965.0
15230,33.0,11809.0,86218.0,134221.0,29356.0,146646.0,26594.0
15231,10.0,7498.0,41152.0,78974.0,8070.0,0.0,2252.0
15232,24.0,20349.0,9168.0,30900.0,2793.0,5562.0,7697.0
15233,5.0,0.0,51401.0,0.0,0.0,22048.0,24986.0
15234,4.0,0.0,1648.0,0.0,2128.0,1416.0,2574.0
15235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15236,6.0,0.0,0.0,247710.0,60127.0,95674.0,83643.0
15237,9.0,0.0,0.0,0.0,3866.0,3540.0,10294.0
15238,12.0,71443.0,13391.0,47339.0,0.0,5108.0,847.0
15239,2.0,2509.0,0.0,0.0,0.0,0.0,3646.0
15240,50.0,81558.0,5726.0,53893.0,15608.0,69572.0,33565.0
15241,4.0,56091.0,5140.0,0.0,13303.0,0.0,0.0
15242,13.0,11465.0,3399.0,77166.0,5765.0,7788.0,4289.0
15243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15244,92.0,34797.0,82241.0,52422.0,187541.0,23767.0,138867.0
15245,20.0,74365.0,0.0,7570.0,0.0,0.0,0.0
15246,60.0,80899.0,67057.0,87154.0,44537.0,65637.0,115341.0
15247,1.0,0.0,0.0,0.0,0.0,0.0,1555.0
15248,3.0,0.0,2411.0,0.0,1552.0,0.0,0.0
15249,3.0,2362.0,36980.0,0.0,10465.0,0.0,0.0
15250,12.0,3838.0,37083.0,66083.0,27048.0,79897.0,0.0
15251,26.0,63559.0,9064.0,9762.0,1774.0,33880.0,3539.0
15252,25.0,4920.0,3090.0,79990.0,47977.0,11024.0,25737.0
15253,5.0,68294.0,9065.0,0.0,10997.0,0.0,0.0
15254,7.0,2657.0,42460.0,31408.0,0.0,6574.0,0.0
15255,1.0,0.0,2678.0,0.0,0.0,0.0,0.0
15256,1.0,0.0,0.0,0.0,27935.0,0.0,0.0
15257,12.0,0.0,0.0,7175.0,13834.0,18001.0,0.0
15258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15259,1.0,0.0,0.0,0.0,0.0,2023.0,0.0
15260,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15261,12.0,38033.0,20499.0,0.0,43189.0,6978.0,1019.0
15262,3.0,2952.0,0.0,0.0,13480.0,0.0,0.0
15263,9.0,5993.0,5768.0,1243.0,6563.0,0.0,7399.0
15264,10.0,3228.0,14133.0,23862.0,0.0,2023.0,5898.0
15265,3.0,0.0,0.0,14575.0,3370.0,2933.0,0.0
15266,24.0,0.0,37083.0,0.0,40794.0,280244.0,136874.0
15267,6.0,0.0,2472.0,2712.0,1596.0,607.0,2467.0
15268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15269,1.0,0.0,0.0,0.0,0.0,2528.0,0.0
15270,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15271,20.0,183920.0,0.0,10283.0,29665.0,3540.0,1609.0
15272,17.0,3789.0,22445.0,8994.0,0.0,7939.0,0.0
15273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15274,58.0,58788.0,18283.0,105670.0,151116.0,32617.0,108949.0
15275,12.0,0.0,95695.0,56490.0,88330.0,0.0,31956.0
15276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15277,14.0,19484.0,0.0,102701.0,8026.0,12591.0,0.0
15278,1.0,0.0,0.0,452.0,0.0,0.0,0.0
15279,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15280,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15281,9.0,0.0,8653.0,1130.0,2661.0,2023.0,43430.0
15282,8.0,5412.0,0.0,2034.0,0.0,59469.0,19945.0
15283,10.0,5590.0,0.0,0.0,5410.0,1416.0,2144.0
15284,3.0,0.0,0.0,0.0,15786.0,11934.0,1555.0
15285,1.0,0.0,0.0,3966.0,0.0,0.0,0.0
15286,22.0,1870.0,0.0,13614.0,40014.0,49101.0,965.0
15287,10.0,22682.0,32344.0,45644.0,0.0,16182.0,35602.0
15288,4.0,0.0,14421.0,15252.0,878.0,0.0,3206.0
15289,12.0,0.0,0.0,0.0,7840.0,31131.0,8579.0
15290,12.0,5510.0,17511.0,4746.0,3991.0,3742.0,0.0
15291,7.0,0.0,0.0,0.0,20486.0,0.0,16300.0
15292,5.0,17909.0,0.0,0.0,5410.0,0.0,0.0
15293,3.0,0.0,3296.0,0.0,23412.0,0.0,0.0
15294,59.0,756638.0,112187.0,37737.0,124599.0,17699.0,0.0
15295,26.0,26865.0,0.0,14969.0,19599.0,26295.0,15999.0
15296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15297,10.0,2460.0,14730.0,2486.0,5498.0,0.0,0.0
15298,1.0,0.0,1494.0,0.0,0.0,0.0,0.0
15299,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15300,1.0,0.0,0.0,0.0,4345.0,0.0,0.0
15301,9.0,86154.0,0.0,0.0,8425.0,0.0,0.0
15303,2.0,0.0,7314.0,100553.0,0.0,0.0,0.0
15304,7.0,23617.0,0.0,0.0,0.0,36914.0,37317.0
15305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15306,8.0,17713.0,9786.0,0.0,50505.0,0.0,27881.0
15307,21.0,229531.0,5253.0,27138.0,6873.0,26900.0,0.0
15309,1.0,0.0,0.0,0.0,798.0,0.0,0.0
15310,17.0,7085.0,13082.0,0.0,5853.0,6877.0,19141.0
15311,20.0,32769.0,54337.0,41577.0,97233.0,33931.0,35494.0
15312,15.0,10234.0,2833.0,12880.0,7626.0,7180.0,12204.0
15313,43.0,138910.0,149983.0,123285.0,12770.0,12925.0,0.0
15315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15316,1.0,0.0,3605.0,0.0,0.0,0.0,0.0
15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15319,15.0,23163.0,2575.0,27681.0,0.0,0.0,1287.0
15320,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15321,20.0,37954.0,22570.0,28336.0,8993.0,9911.0,10080.0
15322,6.0,0.0,0.0,0.0,0.0,37167.0,21233.0
15323,5.0,0.0,6335.0,13253.0,0.0,0.0,0.0
15324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15325,26.0,4703.0,98383.0,41464.0,21550.0,8041.0,32760.0
15326,24.0,92355.0,197054.0,300869.0,123873.0,5562.0,0.0
15327,1.0,0.0,0.0,3389.0,0.0,0.0,0.0
15328,6.0,0.0,2781.0,37510.0,1862.0,0.0,0.0
15329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15330,2.0,0.0,0.0,0.0,0.0,0.0,3646.0
15331,38.0,20960.0,10455.0,96429.0,30774.0,39242.0,46807.0
15332,2.0,0.0,0.0,0.0,0.0,0.0,4182.0
15333,15.0,3739.0,73548.0,49372.0,7272.0,15575.0,89434.0
15334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15335,16.0,7872.0,54389.0,72308.0,10021.0,129150.0,36331.0
15336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15337,14.0,29817.0,26371.0,84622.0,28290.0,38816.0,17157.0
15338,2.0,0.0,0.0,2938.0,0.0,2326.0,0.0
15339,2.0,4920.0,2060.0,0.0,0.0,0.0,0.0
15340,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15341,10.0,5826.0,0.0,0.0,0.0,2002.0,7452.0
15342,41.0,67358.0,85712.0,122471.0,40883.0,66445.0,0.0
15343,12.0,3051.0,10506.0,16270.0,6740.0,7069.0,0.0
15344,14.0,11415.0,67945.0,45193.0,19422.0,50456.0,5147.0
15345,8.0,7596.0,6490.0,9434.0,0.0,688.0,0.0
15346,8.0,3966.0,0.0,0.0,9134.0,28166.0,16407.0
15347,29.0,15844.0,40637.0,34741.0,19998.0,50669.0,29436.0
15348,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15349,13.0,51466.0,12258.0,0.0,5055.0,26194.0,5362.0
15350,4.0,11316.0,0.0,0.0,0.0,0.0,0.0
15353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15354,51.0,206456.0,404554.0,279062.0,10509.0,140023.0,172540.0
15355,2.0,0.0,1442.0,29149.0,0.0,0.0,0.0
15356,8.0,14840.0,3245.0,0.0,0.0,6271.0,0.0
15357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15358,1.0,0.0,0.0,0.0,0.0,0.0,14477.0
15359,3.0,0.0,0.0,0.0,0.0,1214.0,3110.0
15360,1.0,0.0,0.0,0.0,0.0,0.0,10723.0
15361,27.0,48268.0,38937.0,11298.0,7272.0,48849.0,43376.0
15362,16.0,55501.0,0.0,0.0,52376.0,31252.0,18123.0
15363,1.0,0.0,0.0,0.0,17559.0,0.0,0.0
15364,28.0,81361.0,32860.0,43690.0,194039.0,81486.0,56406.0
15365,2.0,0.0,0.0,1130.0,0.0,3540.0,0.0
15366,51.0,40445.0,211577.0,42731.0,20743.0,51962.0,36975.0
15367,11.0,0.0,139473.0,48130.0,46470.0,0.0,0.0
15368,15.0,3739.0,16069.0,0.0,79815.0,67153.0,95545.0
15369,2.0,0.0,2575.0,0.0,0.0,5866.0,0.0
15370,1.0,0.0,0.0,0.0,0.0,15069.0,0.0
15371,1.0,7036.0,0.0,0.0,0.0,0.0,0.0
15372,13.0,1476.0,0.0,84736.0,29664.0,119542.0,36246.0
15373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15375,1.0,0.0,0.0,0.0,1242.0,0.0,0.0
15376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15377,10.0,147215.0,22054.0,50954.0,25984.0,15170.0,172754.0
15378,154.0,123399.0,302741.0,259437.0,79816.0,134709.0,159883.0
15379,31.0,25861.0,5047.0,19886.0,25364.0,17781.0,25254.0
15380,3.0,2264.0,0.0,0.0,9312.0,0.0,0.0
15382,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15383,1.0,0.0,0.0,0.0,0.0,8597.0,0.0
15384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15386,1.0,0.0,0.0,1582.0,0.0,0.0,0.0
15387,8.0,0.0,0.0,0.0,9277.0,4146.0,5683.0
15388,27.0,33556.0,120830.0,31635.0,21018.0,39849.0,9929.0
15389,2.0,0.0,0.0,40673.0,0.0,0.0,40106.0
15390,1.0,0.0,0.0,0.0,0.0,0.0,2574.0
15391,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15392,6.0,41754.0,0.0,0.0,4345.0,0.0,0.0
15393,1.0,0.0,0.0,2260.0,0.0,0.0,0.0
15394,23.0,269139.0,50268.0,114789.0,39375.0,93853.0,368456.0
15395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15396,1.0,0.0,0.0,1570.0,0.0,0.0,0.0
15397,8.0,19484.0,60261.0,147440.0,31926.0,0.0,18551.0
15398,9.0,62979.0,145243.0,64964.0,75559.0,0.0,0.0
15399,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15400,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15401,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15403,6.0,984.0,5665.0,15761.0,2838.0,0.0,3968.0
15404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15405,11.0,0.0,2740.0,20811.0,0.0,94866.0,10723.0
15406,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15407,6.0,4575.0,14833.0,0.0,0.0,16182.0,3860.0
15409,12.0,0.0,23135.0,12360.0,8736.0,11650.0,0.0
15410,4.0,0.0,0.0,0.0,0.0,910.0,24128.0
15412,13.0,0.0,51298.0,46096.0,6120.0,57869.0,130966.0
15413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15416,11.0,1968.0,1030.0,67110.0,6208.0,4551.0,6434.0
15417,23.0,115724.0,71900.0,52874.0,44785.0,70896.0,152755.0
15418,63.0,83537.0,45807.0,144108.0,275718.0,124459.0,29274.0
15419,1.0,0.0,0.0,0.0,0.0,13047.0,0.0
15420,63.0,22682.0,38835.0,169539.0,27803.0,27631.0,246189.0
15421,16.0,35426.0,85291.0,85526.0,0.0,31575.0,51365.0
15422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15423,11.0,13285.0,32860.0,28133.0,0.0,12035.0,7399.0
15424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15425,1.0,0.0,0.0,0.0,0.0,0.0,2466.0
15426,1.0,0.0,0.0,2599.0,0.0,0.0,0.0
15427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15428,25.0,9958.0,6644.0,10847.0,15918.0,32363.0,14798.0
15429,7.0,15932.0,2678.0,3728.0,17293.0,3641.0,0.0
15430,12.0,39636.0,1545.0,0.0,0.0,0.0,0.0
15431,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15432,1.0,0.0,0.0,0.0,0.0,0.0,21232.0
15433,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15434,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15435,7.0,96437.0,4728.0,0.0,36715.0,10265.0,0.0
15436,5.0,5954.0,0.0,0.0,0.0,688.0,5362.0
15437,3.0,0.0,0.0,0.0,0.0,607.0,6434.0
15438,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15439,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15440,1.0,984.0,0.0,0.0,0.0,0.0,0.0
15441,2.0,0.0,0.0,0.0,1774.0,0.0,10831.0
15442,1.0,0.0,1185.0,0.0,0.0,0.0,0.0
15443,2.0,36115.0,0.0,0.0,0.0,0.0,0.0
15444,8.0,14761.0,0.0,0.0,0.0,83639.0,0.0
15445,5.0,669.0,0.0,3389.0,0.0,26801.0,429.0
15446,14.0,3690.0,8787.0,10677.0,0.0,26194.0,24289.0
15447,21.0,130180.0,31315.0,19366.0,25630.0,57343.0,190340.0
15448,7.0,0.0,3080.0,23014.0,1321.0,0.0,0.0
15449,15.0,1624.0,567.0,65223.0,12238.0,26285.0,31420.0
15450,5.0,0.0,0.0,0.0,0.0,27812.0,0.0
15451,20.0,0.0,0.0,0.0,8444.0,19763.0,12868.0
15452,1.0,0.0,0.0,0.0,15076.0,0.0,0.0
15453,9.0,11514.0,31726.0,88690.0,24299.0,0.0,0.0
15454,62.0,37789.0,64277.0,57089.0,153449.0,68905.0,6542.0
15455,27.0,59122.0,124846.0,10055.0,23590.0,34922.0,12385.0
15456,2.0,0.0,0.0,0.0,0.0,29329.0,0.0
15457,1.0,0.0,0.0,0.0,22348.0,0.0,0.0
15458,14.0,22141.0,2009.0,12541.0,0.0,5866.0,43215.0
15459,5.0,3346.0,2987.0,39430.0,0.0,3540.0,0.0
15460,6.0,4428.0,11331.0,171674.0,0.0,0.0,3646.0
15461,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15462,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15463,7.0,1574.0,0.0,3164.0,4345.0,9405.0,0.0
15464,20.0,15940.0,3708.0,10620.0,2324.0,13654.0,0.0
15465,10.0,63767.0,51772.0,0.0,0.0,0.0,0.0
15466,18.0,8561.0,0.0,16158.0,15120.0,0.0,10241.0
15467,99.0,57124.0,187052.0,228506.0,47800.0,111856.0,51313.0
15468,6.0,0.0,1854.0,3503.0,1596.0,2731.0,0.0
15469,1.0,0.0,0.0,0.0,0.0,0.0,2037.0
15470,32.0,39166.0,145190.0,56038.0,8691.0,78522.0,113562.0
15471,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15472,3.0,29620.0,0.0,0.0,0.0,0.0,0.0
15473,1.0,1948.0,0.0,0.0,0.0,0.0,0.0
15475,4.0,0.0,14627.0,6101.0,0.0,0.0,0.0
15477,3.0,23617.0,0.0,5649.0,12859.0,0.0,0.0
15478,10.0,34836.0,0.0,0.0,0.0,0.0,0.0
15479,38.0,86548.0,63246.0,45984.0,23288.0,4551.0,56726.0
15480,27.0,6396.0,59024.0,42142.0,103050.0,15879.0,48898.0
15481,89.0,111000.0,58508.0,60670.0,56936.0,123283.0,125465.0
15482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15483,4.0,0.0,2266.0,6214.0,1596.0,3540.0,0.0
15484,4.0,0.0,0.0,7231.0,2572.0,8243.0,10509.0
15485,1.0,0.0,0.0,0.0,4257.0,0.0,0.0
15486,51.0,15745.0,31932.0,256805.0,112804.0,95533.0,0.0
15487,2.0,5117.0,0.0,0.0,1064.0,0.0,0.0
15488,1.0,0.0,3708.0,0.0,0.0,0.0,0.0
15489,5.0,0.0,15451.0,14032.0,0.0,40353.0,0.0
15490,3.0,0.0,4996.0,0.0,0.0,546.0,0.0
15491,8.0,20784.0,0.0,27454.0,0.0,0.0,6434.0
15493,2.0,5806.0,0.0,0.0,0.0,0.0,14584.0
15494,1.0,0.0,1751.0,0.0,0.0,0.0,0.0
15495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15497,1.0,0.0,0.0,3378.0,0.0,0.0,0.0
15498,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15500,60.0,70813.0,142161.0,146617.0,6341.0,52894.0,23806.0
15501,6.0,0.0,0.0,2147.0,0.0,27812.0,38068.0
15502,2.0,0.0,0.0,28697.0,0.0,0.0,2895.0
15503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15505,1.0,0.0,0.0,0.0,0.0,0.0,1394.0
15506,6.0,0.0,159456.0,0.0,6164.0,8091.0,0.0
15507,4.0,0.0,3585.0,0.0,3858.0,23059.0,0.0
15508,12.0,0.0,84364.0,0.0,55782.0,145838.0,56833.0
15509,2.0,0.0,0.0,41803.0,0.0,156558.0,0.0
15510,12.0,79019.0,84364.0,116935.0,0.0,12136.0,0.0
15511,48.0,94173.0,66399.0,215725.0,7627.0,42911.0,10241.0
15512,22.0,23451.0,0.0,4519.0,8514.0,24475.0,29489.0
15513,27.0,41213.0,0.0,24517.0,18534.0,91426.0,104273.0
15514,7.0,0.0,0.0,0.0,0.0,10568.0,4289.0
15515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15516,1.0,0.0,0.0,1683.0,0.0,0.0,0.0
15517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15518,10.0,2657.0,10816.0,1073.0,16024.0,0.0,0.0
15519,102.0,116688.0,224991.0,80341.0,62257.0,149276.0,39870.0
15520,1.0,0.0,0.0,0.0,0.0,1922.0,0.0
15521,3.0,0.0,0.0,0.0,2572.0,8445.0,0.0
15522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15524,4.0,0.0,0.0,3615.0,1685.0,0.0,4912.0
15525,43.0,18697.0,0.0,36233.0,38843.0,55323.0,22498.0
15526,4.0,0.0,0.0,0.0,0.0,6413.0,1394.0
15527,1.0,0.0,0.0,0.0,0.0,0.0,2145.0
15528,5.0,0.0,0.0,1582.0,0.0,14665.0,0.0
15529,1.0,0.0,41100.0,0.0,0.0,0.0,0.0
15530,43.0,105915.0,139988.0,284823.0,39482.0,143107.0,294989.0
15531,32.0,15076.0,16377.0,15027.0,21356.0,0.0,58218.0
15532,1.0,0.0,0.0,3615.0,0.0,0.0,0.0
15533,6.0,0.0,0.0,5536.0,49397.0,0.0,5362.0
15534,1.0,11710.0,0.0,0.0,0.0,0.0,0.0
15535,1.0,0.0,5665.0,0.0,0.0,0.0,0.0
15536,10.0,8060.0,1834.0,1898.0,3015.0,0.0,4236.0
15537,1.0,0.0,0.0,0.0,0.0,20733.0,0.0
15538,80.0,254063.0,114701.0,150062.0,120787.0,94157.0,492439.0
15539,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15540,15.0,25456.0,11227.0,0.0,8514.0,0.0,0.0
15541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15542,1.0,0.0,0.0,0.0,4434.0,0.0,0.0
15543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15544,7.0,3149.0,0.0,15705.0,0.0,1112.0,12654.0
15545,5.0,15942.0,0.0,0.0,39731.0,0.0,8257.0
15546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15548,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15549,2.0,0.0,0.0,5649.0,2749.0,0.0,0.0
15550,12.0,113069.0,0.0,18077.0,52766.0,10720.0,0.0
15551,2.0,0.0,0.0,0.0,0.0,2984.0,3110.0
15552,6.0,0.0,2936.0,10846.0,0.0,8475.0,0.0
15553,56.0,29286.0,16902.0,14360.0,11138.0,42172.0,751.0
15554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15555,30.0,32877.0,2266.0,13648.0,18890.0,74821.0,965.0
15556,19.0,84629.0,182531.0,48299.0,4877.0,11125.0,154632.0
15557,5.0,4133.0,0.0,1977.0,0.0,2326.0,0.0
15558,4.0,0.0,0.0,0.0,0.0,20126.0,35387.0
15559,4.0,590.0,0.0,1243.0,0.0,2963.0,0.0
15560,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15561,20.0,10726.0,26422.0,8417.0,4505.0,29633.0,0.0
15562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15564,32.0,17328.0,33787.0,1695.0,4922.0,4965.0,12257.0
15565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
