고객번호,명품구매횟수,명품1,명품2,명품3,명품4,명품5,명품6
16120,6.0,0.0,977552.0,0.0,0.0,1835613.0,7084954.0
16121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16122,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16126,1.0,0.0,0.0,0.0,0.0,69784.0,0.0
16128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16129,1.0,0.0,0.0,0.0,0.0,220476.0,0.0
16130,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16131,3.0,506297.0,0.0,0.0,415571.0,0.0,0.0
16132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16139,1.0,0.0,126546.0,0.0,0.0,0.0,0.0
16140,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16141,1.0,0.0,0.0,0.0,0.0,59670.0,0.0
16142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16146,5.0,2302689.0,1394479.0,0.0,3538476.0,0.0,1324341.0
16147,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16149,7.0,0.0,0.0,319849.0,32813.0,1007210.0,370065.0
16150,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16151,2.0,0.0,625314.0,0.0,0.0,0.0,1065585.0
16152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16160,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16167,1.0,0.0,448088.0,0.0,0.0,0.0,0.0
16169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16170,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16171,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16173,6.0,0.0,0.0,1337998.0,0.0,553414.0,1957986.0
16175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16176,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16179,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16180,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16184,1.0,371973.0,0.0,0.0,0.0,0.0,0.0
16185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16186,4.0,0.0,0.0,849616.0,0.0,2407029.0,307762.0
16187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16189,24.0,344419.0,5245292.0,1806564.0,4316231.0,2627504.0,4317393.0
16190,2.0,0.0,0.0,2629629.0,0.0,0.0,41821.0
16191,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16196,1.0,0.0,0.0,0.0,0.0,0.0,39687.0
16197,1.0,0.0,0.0,414866.0,0.0,0.0,0.0
16198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16199,2.0,0.0,0.0,224832.0,398189.0,0.0,0.0
16200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16202,8.0,0.0,0.0,3767911.0,0.0,7489098.0,0.0
16203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16205,1.0,0.0,0.0,10733.0,0.0,0.0,0.0
16207,7.0,0.0,0.0,0.0,1343193.0,0.0,1320319.0
16208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16210,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16212,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16215,2.0,0.0,40174.0,0.0,0.0,0.0,0.0
16216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16217,1.0,0.0,29873.0,0.0,0.0,0.0,0.0
16218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16219,29.0,494980.0,21632.0,99423.0,1273231.0,2567329.0,2849477.0
16220,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16221,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16226,2.0,0.0,119490.0,0.0,0.0,0.0,0.0
16227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16229,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16230,4.0,0.0,439516.0,0.0,0.0,0.0,0.0
16231,2.0,2007473.0,665436.0,0.0,0.0,0.0,0.0
16232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16233,1.0,0.0,0.0,0.0,0.0,0.0,10294.0
16234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16235,1.0,0.0,0.0,0.0,0.0,0.0,63268.0
16236,20.0,2666071.0,2091075.0,0.0,1701839.0,18876975.0,3248120.0
16237,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16238,32.0,7680649.0,6569890.0,2379976.0,6426395.0,1873032.0,5070027.0
16239,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16240,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16241,2.0,0.0,0.0,0.0,1365728.0,0.0,0.0
16242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16244,1.0,0.0,0.0,0.0,0.0,0.0,6863.0
16245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16246,1.0,0.0,0.0,0.0,77155.0,0.0,0.0
16247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16249,3.0,28538.0,355380.0,220030.0,0.0,0.0,0.0
16250,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16251,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16254,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16255,1.0,0.0,0.0,0.0,117062.0,0.0,0.0
16256,1.0,28538.0,0.0,0.0,0.0,0.0,0.0
16257,1.0,0.0,295274.0,0.0,0.0,0.0,0.0
16258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16259,27.0,2291029.0,2425091.0,4105271.0,4062907.0,2738248.0,4505278.0
16260,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16261,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16264,1.0,244046.0,0.0,0.0,0.0,0.0,0.0
16265,1.0,0.0,0.0,0.0,223483.0,0.0,0.0
16266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16269,11.0,0.0,0.0,0.0,732173.0,1570637.0,1323998.0
16270,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16271,10.0,71934.0,131439.0,160716.0,23945.0,0.0,0.0
16272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16275,7.0,0.0,0.0,46661.0,0.0,308665.0,63697.0
16276,1.0,0.0,0.0,0.0,0.0,0.0,26809.0
16277,1.0,0.0,0.0,0.0,0.0,70188.0,0.0
16278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16279,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16280,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16281,13.0,2238726.0,0.0,0.0,3640285.0,3101831.0,1908766.0
16282,1.0,0.0,0.0,0.0,0.0,50568.0,0.0
16283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16287,1.0,0.0,0.0,44966.0,0.0,0.0,0.0
16288,1.0,0.0,0.0,420289.0,0.0,0.0,0.0
16289,6.0,30506.0,4022487.0,39204.0,5321.0,575513.0,0.0
16290,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16291,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16292,1.0,1392438.0,0.0,0.0,0.0,0.0,0.0
16293,2.0,0.0,0.0,0.0,0.0,146647.0,0.0
16294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16296,16.0,0.0,0.0,239521.0,43455.0,225128.0,513866.0
16297,3.0,0.0,0.0,0.0,0.0,96079.0,7592172.0
16298,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16299,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16300,3.0,0.0,0.0,0.0,60305.0,0.0,83643.0
16301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16304,2.0,0.0,1421869.0,152524.0,0.0,0.0,0.0
16305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16306,37.0,137423.0,4190257.0,208111.0,1775403.0,2156567.0,6476829.0
16307,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16310,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16314,2.0,0.0,0.0,0.0,3677931.0,0.0,0.0
16315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16318,4.0,0.0,707360.0,3570195.0,92586.0,0.0,0.0
16319,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16320,1.0,0.0,0.0,0.0,17737.0,0.0,0.0
16321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16324,7.0,172210.0,1124340.0,566034.0,5064056.0,0.0,0.0
16325,2.0,0.0,66338.0,0.0,0.0,212385.0,0.0
16326,1.0,0.0,0.0,48356.0,0.0,0.0,0.0
16327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16330,1.0,0.0,0.0,0.0,0.0,0.0,122247.0
16331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16337,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16338,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16339,3.0,0.0,50474.0,221443.0,0.0,0.0,0.0
16340,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16341,6.0,0.0,0.0,953784.0,716120.0,53500.0,87096.0
16342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16343,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16347,3.0,0.0,10301.0,0.0,2558522.0,0.0,589787.0
16348,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16349,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16350,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16352,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16354,1.0,0.0,0.0,0.0,0.0,0.0,482553.0
16355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16359,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16360,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16361,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16362,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16370,11.0,0.0,121550.0,94904.0,7558504.0,1486492.0,200689.0
16371,1.0,0.0,0.0,0.0,0.0,0.0,90077.0
16372,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16375,7.0,0.0,0.0,3796156.0,4313128.0,0.0,0.0
16376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16378,1.0,195827.0,0.0,0.0,0.0,0.0,0.0
16379,2.0,155481.0,19572.0,0.0,0.0,0.0,0.0
16380,7.0,590433.0,342504.0,1389664.0,399076.0,0.0,1168852.0
16381,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16382,1.0,0.0,50474.0,0.0,0.0,0.0,0.0
16383,2.0,631025.0,0.0,0.0,0.0,0.0,2847064.0
16384,4.0,0.0,0.0,0.0,0.0,167884.0,0.0
16385,1.0,0.0,0.0,0.0,67400.0,0.0,0.0
16386,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16387,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16389,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16390,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16391,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16392,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16396,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16398,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16399,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16400,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16401,2.0,0.0,133396.0,0.0,34587.0,0.0,0.0
16402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16405,20.0,0.0,2953393.0,185288.0,1464477.0,10114.0,125892.0
16406,1.0,0.0,0.0,0.0,0.0,212385.0,0.0
16407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16408,2.0,0.0,0.0,0.0,888610.0,0.0,0.0
16409,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16410,1.0,0.0,0.0,0.0,0.0,0.0,52545.0
16411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16417,2.0,0.0,0.0,0.0,0.0,0.0,169430.0
16418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16419,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16420,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16421,3.0,0.0,0.0,0.0,61901.0,51579.0,0.0
16422,1.0,0.0,0.0,1287982.0,0.0,0.0,0.0
16423,5.0,44873.0,33375.0,0.0,70060.0,136533.0,0.0
16424,1.0,0.0,0.0,0.0,70415.0,0.0,0.0
16425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16428,3.0,0.0,0.0,0.0,0.0,594576.0,1644971.0
16429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16430,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16431,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16432,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16433,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16434,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16435,2.0,0.0,0.0,0.0,65182.0,0.0,0.0
16436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16438,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16439,15.0,4500085.0,1251555.0,44063.0,0.0,163233.0,8890562.0
16440,1.0,0.0,0.0,0.0,19067.0,0.0,0.0
16441,7.0,0.0,583029.0,149700.0,0.0,20531.0,225192.0
16442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16448,1.0,0.0,0.0,0.0,0.0,50972.0,0.0
16449,22.0,16695483.0,28249704.0,323803.0,17751532.0,963590.0,7718708.0
16450,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16451,1.0,0.0,0.0,0.0,0.0,0.0,90666.0
16452,4.0,0.0,3708053.0,0.0,0.0,0.0,0.0
16453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16456,1.0,0.0,0.0,0.0,0.0,26093.0,0.0
16457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16458,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16460,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16461,8.0,741289.0,343637.0,271154.0,105533.0,0.0,31098.0
16463,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16465,1.0,0.0,0.0,0.0,0.0,234837.0,0.0
16466,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16467,1.0,0.0,0.0,0.0,456721.0,0.0,0.0
16468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16471,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16476,3.0,0.0,0.0,483558.0,0.0,0.0,0.0
16477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16479,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16480,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16481,68.0,0.0,58715.0,4717255.0,2971050.0,7323286.0,28638678.0
16482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16484,1.0,0.0,0.0,0.0,0.0,0.0,99835.0
16485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16486,1.0,0.0,0.0,0.0,0.0,0.0,10294.0
16487,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16489,6.0,125959.0,29873.0,0.0,16850.0,248794.0,0.0
16490,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16491,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16493,6.0,54615.0,1711900.0,235057.0,0.0,0.0,0.0
16494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16498,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16499,8.0,0.0,220181.0,579592.0,3592573.0,0.0,0.0
16500,1.0,212556.0,0.0,0.0,0.0,0.0,0.0
16501,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16505,7.0,0.0,928726.0,242570.0,350478.0,127937.0,0.0
16506,19.0,430032.0,95798.0,14631019.0,409187.0,170920.0,0.0
16507,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16510,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16514,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16518,17.0,856128.0,509893.0,4310105.0,0.0,1855081.0,1093786.0
16519,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16520,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16521,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16526,18.0,2763080.0,497531.0,3179280.0,0.0,252839.0,3491605.0
16527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16528,1.0,0.0,28842.0,0.0,0.0,0.0,0.0
16530,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16532,3.0,0.0,2971799.0,1830290.0,122383.0,0.0,0.0
16533,2.0,0.0,4413920.0,0.0,0.0,0.0,0.0
16534,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16536,1.0,0.0,0.0,0.0,0.0,0.0,128681.0
16537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16538,15.0,570752.0,16089948.0,0.0,1153065.0,3123575.0,5003542.0
16539,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16542,15.0,0.0,0.0,372837.0,3513556.0,3296821.0,1615910.0
16543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16547,10.0,382798.0,651220.0,0.0,0.0,251525.0,299398.0
16548,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16549,6.0,14691946.0,0.0,819111.0,461155.0,0.0,0.0
16550,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16551,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16554,5.0,1485481.0,0.0,203930.0,1090808.0,0.0,5409423.0
16555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16556,1.0,0.0,0.0,0.0,8691.0,0.0,0.0
16557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16560,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16568,13.0,607654.0,4662685.0,266748.0,0.0,2676555.0,2874034.0
16569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16570,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16574,1.0,0.0,0.0,0.0,0.0,78886.0,0.0
16576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
