고객번호,차량용품구매횟수,차량용품1,차량용품2,차량용품3,차량용품4,차량용품5,차량용품6
15501,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15507,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15510,1.0,0.0,0.0,5988.0,0.0,0.0,0.0
15511,15.0,0.0,140380.0,0.0,10109.0,31755.0,3753.0
15512,1.0,0.0,24475.0,0.0,0.0,0.0,0.0
15513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15514,1.0,0.0,3276.0,0.0,0.0,0.0,0.0
15515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15517,1.0,0.0,0.0,0.0,0.0,0.0,6316.0
15518,2.0,0.0,0.0,27556.0,0.0,0.0,0.0
15519,10.0,0.0,12670.0,15591.0,30763.0,0.0,16086.0
15520,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15521,6.0,61504.0,0.0,33329.0,29798.0,0.0,7292.0
15522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15524,5.0,0.0,9775.0,0.0,0.0,0.0,59837.0
15525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15527,5.0,1328.0,0.0,15704.0,3636.0,1365.0,27023.0
15528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15529,1.0,0.0,0.0,0.0,0.0,0.0,11195.0
15530,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15531,2.0,12596.0,0.0,3841.0,0.0,0.0,0.0
15532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15533,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15534,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15536,4.0,4822.0,0.0,6666.0,6199.0,5562.0,0.0
15537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15538,2.0,9644.0,4944.0,0.0,0.0,0.0,0.0
15539,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15540,6.0,1968.0,0.0,2938.0,5321.0,7990.0,3217.0
15541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15542,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15543,6.0,0.0,9363.0,26325.0,0.0,0.0,0.0
15544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15548,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15549,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15550,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15551,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15555,2.0,11789.0,0.0,0.0,0.0,10012.0,0.0
15556,1.0,0.0,0.0,7445.0,0.0,0.0,0.0
15557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15558,3.0,1860.0,0.0,0.0,17355.0,0.0,0.0
15559,4.0,11415.0,0.0,29104.0,0.0,0.0,14906.0
15560,2.0,0.0,0.0,0.0,19067.0,0.0,0.0
15561,2.0,1132.0,0.0,0.0,0.0,0.0,5469.0
15562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15564,3.0,23470.0,0.0,0.0,0.0,0.0,0.0
15565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15567,3.0,0.0,14421.0,0.0,0.0,11631.0,10616.0
15568,1.0,0.0,0.0,0.0,0.0,0.0,12654.0
15569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15570,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15573,2.0,0.0,0.0,0.0,0.0,16687.0,0.0
15574,1.0,0.0,0.0,0.0,0.0,0.0,13286.0
15575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15577,1.0,0.0,6181.0,0.0,0.0,0.0,0.0
15578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15580,1.0,0.0,6284.0,0.0,0.0,0.0,0.0
15581,5.0,0.0,1947.0,0.0,0.0,64525.0,8043.0
15582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15583,1.0,0.0,6284.0,0.0,0.0,0.0,0.0
15584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15585,6.0,0.0,0.0,59066.0,16229.0,6574.0,0.0
15586,9.0,5806.0,0.0,52072.0,16380.0,9496.0,3003.0
15587,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15588,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15589,7.0,20566.0,25134.0,0.0,0.0,5562.0,0.0
15590,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15592,2.0,0.0,0.0,32075.0,6651.0,0.0,0.0
15593,3.0,2805.0,10198.0,0.0,0.0,0.0,9437.0
15594,2.0,0.0,0.0,0.0,7804.0,24273.0,0.0
15595,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15597,1.0,0.0,2658.0,0.0,0.0,0.0,0.0
15598,1.0,0.0,0.0,1299.0,0.0,0.0,0.0
15599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15600,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15604,6.0,6396.0,14102.0,0.0,0.0,0.0,24470.0
15605,3.0,0.0,0.0,6948.0,4833.0,0.0,0.0
15606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15608,5.0,4920.0,0.0,0.0,13347.0,0.0,5362.0
15609,1.0,0.0,0.0,0.0,0.0,0.0,12868.0
15610,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15611,3.0,0.0,0.0,0.0,29080.0,0.0,0.0
15612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15618,2.0,1132.0,0.0,0.0,5232.0,0.0,0.0
15619,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15620,16.0,60697.0,19159.0,29803.0,8098.0,3853.0,5448.0
15621,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15625,2.0,0.0,0.0,0.0,2563.0,0.0,3635.0
15626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15628,1.0,0.0,0.0,6214.0,0.0,0.0,0.0
15629,1.0,0.0,0.0,0.0,0.0,19014.0,0.0
15630,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15631,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15634,1.0,0.0,0.0,0.0,3902.0,0.0,0.0
15635,1.0,0.0,0.0,16100.0,0.0,0.0,0.0
15636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15638,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15639,1.0,0.0,0.0,0.0,0.0,0.0,2359.0
15640,1.0,0.0,0.0,0.0,0.0,2731.0,0.0
15641,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15643,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15644,1.0,15184.0,0.0,0.0,0.0,0.0,0.0
15645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15649,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15650,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15651,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15653,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15654,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15655,3.0,0.0,4944.0,14575.0,0.0,8010.0,0.0
15656,2.0,0.0,16378.0,5864.0,0.0,0.0,0.0
15657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15659,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15660,1.0,0.0,10095.0,0.0,0.0,0.0,0.0
15661,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15666,3.0,0.0,0.0,3050.0,0.0,2225.0,3700.0
15667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15668,1.0,0.0,6078.0,0.0,0.0,0.0,0.0
15669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15670,3.0,0.0,0.0,10157.0,0.0,76863.0,0.0
15671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15672,13.0,0.0,0.0,2712.0,18890.0,0.0,48619.0
15673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15675,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15678,2.0,0.0,0.0,0.0,0.0,24980.0,0.0
15679,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15680,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15681,2.0,2657.0,0.0,9603.0,0.0,0.0,0.0
15682,3.0,10332.0,0.0,0.0,0.0,0.0,0.0
15683,4.0,0.0,21292.0,5310.0,0.0,0.0,0.0
15684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15687,1.0,0.0,0.0,0.0,6030.0,0.0,0.0
15688,19.0,27209.0,21364.0,61429.0,35446.0,0.0,50315.0
15689,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15690,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15691,3.0,0.0,5665.0,33668.0,2661.0,0.0,0.0
15692,4.0,0.0,0.0,11524.0,13036.0,0.0,5179.0
15693,1.0,0.0,0.0,0.0,0.0,2933.0,0.0
15694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15695,4.0,0.0,0.0,0.0,0.0,14917.0,25736.0
15696,1.0,0.0,0.0,0.0,0.0,0.0,5362.0
15698,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15699,2.0,9349.0,0.0,0.0,0.0,0.0,0.0
15700,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15705,4.0,0.0,0.0,37272.0,0.0,0.0,0.0
15706,1.0,0.0,0.0,14292.0,0.0,0.0,0.0
15707,2.0,0.0,17903.0,0.0,0.0,0.0,14798.0
15708,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15709,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15710,1.0,6879.0,0.0,0.0,0.0,0.0,0.0
15711,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15712,1.0,0.0,0.0,7344.0,0.0,0.0,0.0
15713,3.0,0.0,0.0,6779.0,0.0,0.0,13941.0
15714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15717,2.0,0.0,0.0,3265.0,0.0,0.0,1072.0
15718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15720,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15721,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15722,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15723,9.0,0.0,0.0,0.0,53335.0,9709.0,15871.0
15725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15727,2.0,0.0,5975.0,0.0,3813.0,0.0,0.0
15728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15729,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15730,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15731,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15733,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15735,2.0,10037.0,0.0,12880.0,0.0,0.0,0.0
15736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15737,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15738,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15739,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15740,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15741,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15742,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15744,12.0,41035.0,35734.0,201106.0,35828.0,0.0,36374.0
15745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15746,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15747,1.0,6987.0,0.0,0.0,0.0,0.0,0.0
15748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15749,14.0,2746.0,42079.0,18133.0,17071.0,14362.0,15977.0
15750,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15751,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15752,13.0,35121.0,0.0,42685.0,86821.0,0.0,37425.0
15753,1.0,0.0,0.0,0.0,0.0,3216.0,0.0
15754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15758,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15759,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15760,1.0,1269.0,0.0,0.0,0.0,0.0,0.0
15761,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15764,1.0,0.0,0.0,0.0,0.0,0.0,5254.0
15765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15766,4.0,0.0,154513.0,0.0,5321.0,5967.0,5147.0
15767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15769,10.0,7676.0,5151.0,22145.0,0.0,12136.0,25092.0
15770,1.0,0.0,0.0,0.0,0.0,0.0,4826.0
15771,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15773,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15776,3.0,8463.0,0.0,25421.0,0.0,0.0,0.0
15777,1.0,0.0,11331.0,0.0,0.0,0.0,0.0
15778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15779,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15780,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15783,2.0,0.0,0.0,0.0,2652.0,0.0,1705.0
15784,1.0,0.0,0.0,0.0,37602.0,0.0,0.0
15785,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15786,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15788,1.0,0.0,3811.0,0.0,0.0,0.0,0.0
15789,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15790,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15791,1.0,0.0,0.0,0.0,0.0,0.0,2145.0
15792,5.0,0.0,1638.0,11185.0,1330.0,1305.0,3206.0
15793,1.0,0.0,0.0,0.0,0.0,0.0,10723.0
15794,2.0,0.0,0.0,0.0,0.0,0.0,15657.0
15795,5.0,0.0,0.0,0.0,0.0,34487.0,42561.0
15796,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15797,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15799,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15800,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15804,1.0,0.0,0.0,38413.0,0.0,0.0,0.0
15805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15806,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15808,18.0,0.0,93738.0,75211.0,92834.0,9709.0,38658.0
15809,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15810,1.0,0.0,0.0,0.0,0.0,0.0,1705.0
15811,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15813,2.0,0.0,0.0,0.0,0.0,3034.0,8793.0
15814,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15816,2.0,0.0,0.0,48243.0,0.0,0.0,0.0
15817,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15818,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15819,11.0,0.0,190051.0,27567.0,0.0,5866.0,26702.0
15820,2.0,0.0,0.0,23748.0,0.0,0.0,0.0
15821,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15822,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15823,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15827,1.0,0.0,0.0,0.0,6474.0,0.0,0.0
15828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15829,2.0,0.0,0.0,0.0,3352.0,3034.0,0.0
15830,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15831,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15832,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15835,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15836,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15837,5.0,16336.0,0.0,0.0,0.0,16991.0,1072.0
15838,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15840,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15841,1.0,0.0,0.0,0.0,0.0,0.0,4182.0
15842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15843,2.0,0.0,0.0,0.0,0.0,17699.0,0.0
15844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15850,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15851,4.0,9644.0,0.0,10620.0,5126.0,0.0,42786.0
15852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15853,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15854,6.0,0.0,0.0,90158.0,25275.0,0.0,1233.0
15855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15857,2.0,0.0,0.0,6203.0,0.0,0.0,18015.0
15858,3.0,0.0,0.0,0.0,41681.0,0.0,18337.0
15859,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15860,1.0,0.0,3080.0,0.0,0.0,0.0,0.0
15861,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15863,5.0,0.0,0.0,0.0,35767.0,0.0,0.0
15864,1.0,6396.0,0.0,0.0,0.0,0.0,0.0
15865,1.0,0.0,567.0,0.0,0.0,0.0,0.0
15867,2.0,0.0,0.0,63156.0,0.0,12541.0,0.0
15868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15869,1.0,0.0,0.0,0.0,0.0,17041.0,0.0
15870,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15872,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15873,11.0,7676.0,24052.0,35013.0,4878.0,0.0,5898.0
15874,2.0,2657.0,2781.0,0.0,0.0,0.0,0.0
15875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15876,9.0,10854.0,0.0,69811.0,6031.0,4855.0,0.0
15877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15878,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15879,3.0,34757.0,0.0,0.0,0.0,0.0,0.0
15880,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15881,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15882,1.0,0.0,0.0,0.0,0.0,16161.0,0.0
15883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15887,10.0,1328.0,46766.0,22370.0,0.0,7282.0,10080.0
15888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15889,2.0,0.0,0.0,9716.0,0.0,0.0,11796.0
15890,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15891,6.0,0.0,0.0,32990.0,4168.0,109783.0,0.0
15892,1.0,23519.0,0.0,0.0,0.0,0.0,0.0
15893,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15894,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15895,1.0,0.0,8982.0,0.0,0.0,0.0,0.0
15896,2.0,0.0,0.0,0.0,0.0,0.0,38497.0
15897,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15899,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15900,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15901,1.0,0.0,18336.0,0.0,0.0,0.0,0.0
15902,2.0,0.0,0.0,0.0,0.0,5097.0,12868.0
15903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15905,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15907,6.0,0.0,0.0,0.0,19511.0,10113.0,0.0
15908,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15910,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15911,49.0,115086.0,9054.0,132571.0,199042.0,84955.0,91739.0
15912,1.0,7380.0,0.0,0.0,0.0,0.0,0.0
15913,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15917,2.0,0.0,0.0,19659.0,0.0,0.0,0.0
15918,6.0,7715.0,0.0,0.0,0.0,16070.0,6177.0
15919,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15920,1.0,0.0,0.0,0.0,0.0,0.0,3968.0
15921,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15923,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15924,2.0,0.0,18026.0,0.0,0.0,0.0,0.0
15925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15926,3.0,0.0,0.0,0.0,13037.0,0.0,0.0
15927,1.0,0.0,0.0,4632.0,0.0,0.0,0.0
15928,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15930,3.0,14466.0,10692.0,0.0,0.0,33375.0,0.0
15931,3.0,1132.0,0.0,0.0,14101.0,3540.0,0.0
15932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15933,3.0,18894.0,0.0,7344.0,0.0,27205.0,0.0
15934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15935,2.0,7380.0,0.0,0.0,3459.0,0.0,0.0
15936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15937,22.0,2805.0,15946.0,35430.0,61600.0,15049.0,78549.0
15938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15939,19.0,9929.0,51710.0,33668.0,5321.0,76155.0,52437.0
15940,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15941,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15943,2.0,0.0,0.0,0.0,0.0,7585.0,10616.0
15944,1.0,0.0,0.0,0.0,0.0,1487.0,0.0
15945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15946,2.0,0.0,0.0,0.0,0.0,28116.0,0.0
15947,3.0,0.0,15658.0,0.0,2820.0,0.0,0.0
15948,2.0,0.0,9786.0,0.0,2394.0,0.0,0.0
15949,1.0,0.0,0.0,0.0,0.0,0.0,13404.0
15950,1.0,0.0,0.0,0.0,0.0,0.0,10616.0
