고객번호,기호품구매횟수,기호품1,기호품2,기호품3,기호품4,기호품5,기호품6
16808,43.0,15646.0,0.0,0.0,0.0,43115.0,269606.0
16809,7.0,30457.0,3245.0,7412.0,0.0,4045.0,4289.0
16810,590.0,420466.0,393157.0,375047.0,353926.0,218944.0,262636.0
16811,54.0,8631.0,22260.0,36640.0,101997.0,103209.0,66463.0
16812,61.0,46626.0,81934.0,129126.0,57866.0,49395.0,140533.0
16813,119.0,97834.0,89029.0,77887.0,51090.0,196042.0,242386.0
16814,64.0,132354.0,137774.0,162241.0,80411.0,123336.0,214660.0
16815,121.0,53625.0,43563.0,50581.0,29439.0,18021.0,13608.0
16816,11.0,0.0,21611.0,4406.0,8851.0,31039.0,17158.0
16817,17.0,5904.0,91223.0,12427.0,5835.0,0.0,21447.0
16818,25.0,0.0,19983.0,14235.0,33362.0,61491.0,17373.0
16819,1.0,0.0,0.0,0.0,0.0,7079.0,0.0
16820,63.0,13137.0,74630.0,22370.0,84904.0,36358.0,18251.0
16822,14.0,4615.0,30800.0,41464.0,28272.0,1052.0,16364.0
16824,33.0,78745.0,21281.0,12360.0,34418.0,20500.0,92072.0
16825,5.0,0.0,0.0,22596.0,0.0,18103.0,0.0
16826,134.0,46610.0,68386.0,82737.0,49979.0,35940.0,48097.0
16827,37.0,119268.0,21890.0,55045.0,106004.0,139242.0,128401.0
16828,253.0,44204.0,67595.0,122687.0,92948.0,85176.0,152169.0
16829,66.0,64551.0,88236.0,88691.0,33699.0,45007.0,139406.0
16830,38.0,7066.0,189165.0,35284.0,153111.0,96190.0,40620.0
16831,27.0,34914.0,35229.0,1853.0,22552.0,42215.0,30797.0
16832,49.0,0.0,0.0,39249.0,31588.0,32900.0,49810.0
16833,25.0,71246.0,35023.0,25082.0,4434.0,9506.0,11260.0
16834,100.0,148778.0,53997.0,239012.0,187699.0,136990.0,175897.0
16835,50.0,5786.0,44727.0,88736.0,37016.0,88991.0,97550.0
16836,31.0,7872.0,47467.0,9942.0,41424.0,12177.0,22928.0
16838,28.0,27121.0,18542.0,69438.0,84134.0,73001.0,32063.0
16839,23.0,19937.0,69809.0,26190.0,2483.0,5259.0,2788.0
16840,178.0,89407.0,166736.0,243017.0,457950.0,867019.0,118552.0
16841,1.0,3936.0,0.0,0.0,0.0,0.0,0.0
16842,1514.0,464873.0,511108.0,472752.0,506440.0,425379.0,232778.0
16843,14.0,16040.0,14524.0,8632.0,3991.0,2104.0,27335.0
16844,5.0,3474.0,0.0,2260.0,1774.0,12946.0,0.0
16845,48.0,25193.0,40018.0,14789.0,31030.0,50698.0,48139.0
16846,12.0,3966.0,0.0,25511.0,8079.0,3287.0,18980.0
16847,76.0,25191.0,46046.0,71844.0,57334.0,74871.0,120855.0
16848,20.0,37866.0,56244.0,32652.0,29123.0,47282.0,61950.0
16849,9.0,54015.0,28595.0,0.0,0.0,21744.0,43966.0
16850,42.0,22071.0,78554.0,135351.0,104469.0,97354.0,52878.0
16851,18.0,10726.0,3090.0,9039.0,4878.0,36005.0,13672.0
16852,121.0,47525.0,52535.0,73100.0,97356.0,106860.0,60415.0
16853,15.0,26078.0,17924.0,0.0,37070.0,3034.0,21983.0
16854,221.0,47773.0,80006.0,52460.0,957.0,58029.0,53838.0
16855,42.0,30703.0,93830.0,54807.0,4913.0,39171.0,63312.0
16856,23.0,17516.0,24475.0,103490.0,1809.0,58183.0,38197.0
16858,40.0,17958.0,13526.0,58807.0,22995.0,39048.0,42893.0
16859,21.0,1073.0,3245.0,43838.0,7414.0,4267.0,19347.0
16860,58.0,139019.0,59611.0,169459.0,115875.0,98689.0,71268.0
16861,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16862,9.0,1870.0,3914.0,2474.0,17205.0,3186.0,17265.0
16863,14.0,0.0,66647.0,26550.0,35296.0,48585.0,56888.0
16864,8.0,0.0,7973.0,0.0,24300.0,37765.0,2788.0
16865,6.0,427080.0,0.0,0.0,17559.0,58254.0,2402.0
16866,143.0,137601.0,131027.0,60207.0,77315.0,530209.0,567082.0
16867,65.0,43643.0,49476.0,28821.0,24300.0,45432.0,30829.0
16868,30.0,7892.0,3224.0,2440.0,40119.0,31079.0,10251.0
16869,20.0,21649.0,15575.0,5310.0,35296.0,85510.0,24878.0
16870,44.0,0.0,32901.0,133092.0,107335.0,112496.0,126289.0
16871,195.0,32745.0,41078.0,78492.0,34906.0,31355.0,64963.0
16872,14.0,3247.0,2678.0,16722.0,19245.0,7079.0,12332.0
16873,101.0,102852.0,134108.0,34142.0,20024.0,67822.0,186357.0
16874,7.0,0.0,2730.0,7006.0,0.0,9477.0,2445.0
16875,74.0,24404.0,25741.0,85876.0,94127.0,172902.0,210830.0
16876,20.0,40150.0,315824.0,27454.0,3725.0,10114.0,0.0
16877,39.0,50207.0,76362.0,101560.0,49664.0,7131.0,25629.0
16878,8.0,21551.0,48208.0,9151.0,40972.0,0.0,27720.0
16879,86.0,87475.0,109838.0,204756.0,298688.0,115792.0,77561.0
16880,19.0,61671.0,32654.0,26968.0,34533.0,75649.0,28288.0
16881,54.0,9683.0,22877.0,47641.0,34684.0,25213.0,10347.0
16882,397.0,73233.0,90194.0,216806.0,141766.0,203475.0,240479.0
16883,10.0,9230.0,12536.0,0.0,29149.0,5047.0,2563.0
16884,43.0,46919.0,67779.0,20224.0,106332.0,110339.0,29597.0
16885,184.0,190767.0,132562.0,119621.0,111822.0,30319.0,56933.0
16886,63.0,102932.0,87105.0,207286.0,114756.0,178382.0,95631.0
16887,73.0,168499.0,147429.0,251257.0,21746.0,87948.0,109713.0
16888,87.0,21412.0,89606.0,105940.0,55224.0,61340.0,67008.0
16889,120.0,221493.0,222695.0,214597.0,198395.0,180171.0,163668.0
16890,37.0,90041.0,32653.0,52265.0,43942.0,8394.0,83117.0
16891,77.0,79384.0,89805.0,69223.0,46463.0,33629.0,54744.0
16892,46.0,1968.0,36341.0,90059.0,59274.0,56737.0,80190.0
16893,212.0,132642.0,94777.0,112112.0,83677.0,186331.0,277936.0
16894,21.0,17712.0,24205.0,13560.0,18180.0,0.0,0.0
16895,302.0,121961.0,77249.0,109298.0,85169.0,109040.0,137498.0
16896,27.0,0.0,4058.0,29590.0,21904.0,133863.0,99020.0
16897,147.0,138648.0,81374.0,140186.0,88136.0,64058.0,105177.0
16898,17.0,13757.0,17894.0,19806.0,3689.0,2104.0,10402.0
16899,66.0,32660.0,62402.0,51620.0,101161.0,16374.0,52995.0
16900,38.0,69375.0,111743.0,8361.0,14765.0,25719.0,1394.0
16901,737.0,159392.0,241434.0,181495.0,223179.0,185373.0,260198.0
16902,5.0,12989.0,5150.0,0.0,0.0,14705.0,0.0
16903,51.0,73162.0,76760.0,0.0,53919.0,100296.0,86819.0
16904,25.0,21255.0,40462.0,96282.0,28494.0,7211.0,9201.0
16905,417.0,168920.0,118060.0,252497.0,231767.0,212299.0,231326.0
16906,14.0,0.0,72106.0,50841.0,54807.0,0.0,125088.0
16907,180.0,357693.0,459524.0,437212.0,365091.0,183633.0,262876.0
16908,12.0,15873.0,16172.0,0.0,12283.0,38006.0,21822.0
16909,1282.0,560224.0,766143.0,689005.0,496217.0,743530.0,837384.0
16910,42.0,22711.0,31417.0,31601.0,54958.0,33323.0,40888.0
16911,21.0,115124.0,30027.0,10778.0,12726.0,2528.0,3163.0
16912,24.0,18597.0,18282.0,39769.0,976.0,3336.0,7669.0
16913,139.0,169710.0,78954.0,186249.0,79999.0,236466.0,185267.0
16914,77.0,51744.0,92480.0,25275.0,76745.0,34152.0,54840.0
16915,16.0,24325.0,4635.0,8473.0,4434.0,38937.0,7978.0
16916,22.0,0.0,50969.0,103977.0,60447.0,38431.0,66806.0
16917,86.0,50585.0,51219.0,48614.0,19995.0,79017.0,29264.0
16918,673.0,218959.0,309728.0,359603.0,216987.0,335539.0,334068.0
16919,112.0,81417.0,116493.0,124964.0,26852.0,4045.0,11700.0
16920,68.0,14869.0,18437.0,36472.0,60258.0,69655.0,36805.0
16921,39.0,55975.0,29667.0,113885.0,18358.0,40091.0,64512.0
16922,42.0,49115.0,16553.0,169775.0,29568.0,12520.0,44878.0
16923,25.0,63966.0,15132.0,13332.0,110322.0,39402.0,22198.0
16924,17.0,14662.0,12361.0,11513.0,18295.0,24121.0,10090.0
16925,35.0,133143.0,75813.0,72986.0,47162.0,27306.0,20395.0
16926,36.0,51073.0,46869.0,32764.0,79373.0,32870.0,34958.0
16927,17.0,16729.0,6181.0,21466.0,10109.0,21744.0,39890.0
16928,45.0,24275.0,10928.0,20019.0,15936.0,3721.0,13200.0
16929,22.0,72918.0,34610.0,73258.0,34631.0,13856.0,0.0
16930,236.0,106027.0,115873.0,129897.0,65334.0,130364.0,143910.0
16931,141.0,78586.0,44601.0,107731.0,93863.0,210517.0,4657299.0
16932,84.0,79759.0,77977.0,90743.0,123448.0,226643.0,112493.0
16933,263.0,230286.0,125057.0,191043.0,162511.0,260019.0,114540.0
16934,42.0,35860.0,32952.0,19161.0,17036.0,1001.0,10210.0
16936,23.0,15489.0,17717.0,38345.0,8114.0,17729.0,47580.0
16937,71.0,43554.0,32241.0,49700.0,50336.0,163526.0,259368.0
16938,15.0,37258.0,16976.0,7909.0,931.0,6169.0,9651.0
16939,8.0,0.0,9271.0,0.0,17736.0,12136.0,7604.0
16940,17.0,9841.0,21630.0,11298.0,39199.0,35296.0,21446.0
16941,24.0,0.0,0.0,132866.0,35864.0,124800.0,153022.0
16942,22.0,58355.0,5233.0,73268.0,90023.0,22553.0,56041.0
16943,163.0,141626.0,202876.0,536579.0,245729.0,323418.0,184003.0
16944,61.0,44509.0,23630.0,334199.0,187833.0,110693.0,45896.0
16945,178.0,75822.0,122722.0,78298.0,54150.0,97695.0,85057.0
16946,64.0,67133.0,142007.0,42062.0,49520.0,80463.0,66678.0
16947,21.0,27848.0,31819.0,15478.0,32166.0,4855.0,29596.0
16948,14.0,24503.0,1102.0,308438.0,949.0,33203.0,29028.0
16949,102.0,42147.0,122740.0,202147.0,105420.0,97384.0,130507.0
16950,73.0,128574.0,50835.0,51598.0,110838.0,54918.0,85477.0
16951,551.0,145649.0,225221.0,223035.0,166401.0,194406.0,171780.0
16953,135.0,327342.0,320603.0,123575.0,170092.0,306553.0,155037.0
16954,10.0,24779.0,17697.0,0.0,30818.0,0.0,6434.0
16955,31.0,4428.0,53359.0,49757.0,33789.0,14665.0,38926.0
16956,141.0,38448.0,147250.0,72385.0,198153.0,86333.0,165569.0
16957,3.0,24601.0,6181.0,2361.0,0.0,0.0,0.0
16958,8.0,1614.0,45777.0,0.0,0.0,6615.0,2038.0
16959,24.0,44835.0,89226.0,39544.0,20965.0,8698.0,4011.0
16960,45.0,9447.0,17820.0,15151.0,17178.0,30027.0,36836.0
16961,107.0,64870.0,75958.0,72297.0,72116.0,44277.0,48096.0
16962,15.0,0.0,3090.0,0.0,55267.0,10114.0,22198.0
16963,38.0,29993.0,14730.0,30404.0,46179.0,70310.0,25619.0
16964,20.0,45611.0,19561.0,147327.0,126897.0,103936.0,42872.0
16965,7.0,33556.0,11640.0,11185.0,8780.0,12541.0,13511.0
16966,328.0,217241.0,108420.0,171728.0,42614.0,281622.0,259651.0
16967,90.0,55972.0,35107.0,71180.0,75656.0,80736.0,62526.0
16968,15.0,0.0,12042.0,13851.0,0.0,10589.0,8847.0
16969,42.0,57656.0,22228.0,37059.0,37070.0,11773.0,21875.0
16970,99.0,63071.0,10466.0,78814.0,34133.0,45421.0,43302.0
16971,7.0,8462.0,4429.0,5028.0,7928.0,4501.0,0.0
16972,27.0,11120.0,52719.0,49101.0,30480.0,9042.0,50914.0
16973,40.0,9053.0,28821.0,42300.0,40013.0,23667.0,16943.0
16974,43.0,24020.0,18768.0,26436.0,36192.0,52539.0,24020.0
16975,23.0,28213.0,31109.0,63314.0,130605.0,21239.0,37360.0
16976,148.0,30072.0,118756.0,110484.0,100131.0,112665.0,98186.0
16977,15.0,58650.0,25030.0,55644.0,15963.0,18002.0,0.0
16978,23.0,9005.0,54956.0,32369.0,30116.0,51943.0,3539.0
16979,12.0,55007.0,0.0,0.0,23891.0,20126.0,47719.0
16980,117.0,58649.0,93836.0,65815.0,35083.0,83326.0,64696.0
16981,129.0,45028.0,50185.0,67519.0,68962.0,63355.0,62419.0
16982,809.0,6850171.0,7623351.0,6577362.0,6716461.0,7135415.0,8196105.0
16983,131.0,102173.0,35621.0,178702.0,78856.0,86318.0,93056.0
16984,11.0,0.0,4635.0,14066.0,10642.0,13501.0,21233.0
16985,35.0,53412.0,27296.0,40628.0,31482.0,19013.0,48577.0
16986,9.0,3936.0,7571.0,33781.0,20353.0,0.0,0.0
16987,98.0,79017.0,137410.0,191205.0,79105.0,57749.0,9866.0
16988,6.0,0.0,2781.0,0.0,2394.0,0.0,34851.0
16989,2.0,3149.0,0.0,5536.0,0.0,0.0,0.0
16990,19.0,18510.0,80255.0,23331.0,17383.0,29228.0,36523.0
16991,26.0,1968.0,0.0,33216.0,29045.0,33315.0,25844.0
16993,3.0,0.0,2215.0,0.0,0.0,17376.0,0.0
16994,27.0,20173.0,59991.0,6780.0,12105.0,25689.0,11688.0
16995,84.0,90544.0,56795.0,95515.0,186678.0,94701.0,177302.0
16996,60.0,143869.0,168028.0,112416.0,208488.0,59052.0,128808.0
16997,31.0,14367.0,13905.0,21351.0,28552.0,331320.0,19303.0
16998,272.0,123181.0,136948.0,120047.0,96136.0,72938.0,75001.0
16999,45.0,51250.0,15111.0,22992.0,23013.0,34458.0,40082.0
17001,150.0,58397.0,35040.0,64196.0,59646.0,122698.0,223364.0
17002,19.0,1574.0,13793.0,0.0,51862.0,21198.0,85315.0
17003,34.0,45522.0,42017.0,23499.0,57690.0,67054.0,25413.0
17004,322.0,115205.0,168724.0,153101.0,105378.0,159296.0,191804.0
17005,30.0,58808.0,8220.0,54571.0,44120.0,38694.0,25683.0
17006,33.0,6741.0,65956.0,66682.0,9134.0,60632.0,41607.0
17007,7.0,9841.0,8241.0,12201.0,0.0,26801.0,0.0
17008,36.0,17950.0,145789.0,162093.0,18065.0,37431.0,121787.0
17009,24.0,0.0,7602.0,38832.0,17809.0,17598.0,7174.0
17010,48.0,53257.0,28204.0,103793.0,22632.0,74092.0,188433.0
17011,19.0,1279.0,17201.0,2588.0,4470.0,24020.0,33146.0
17012,318.0,98295.0,197873.0,314845.0,155131.0,197891.0,384325.0
17013,74.0,130797.0,26597.0,64188.0,59587.0,91122.0,54755.0
17014,242.0,389314.0,299641.0,102311.0,113421.0,158222.0,260813.0
17015,25.0,50246.0,46303.0,34030.0,0.0,25891.0,91127.0
17016,31.0,11710.0,13082.0,26777.0,20397.0,109834.0,84446.0
17017,158.0,83490.0,121792.0,46253.0,120093.0,83657.0,31559.0
17018,69.0,52176.0,132449.0,98361.0,104037.0,60307.0,186105.0
17019,850.0,386351.0,479513.0,516615.0,514514.0,675060.0,713731.0
17020,49.0,58650.0,13659.0,24066.0,36757.0,86297.0,53778.0
17021,75.0,111455.0,72899.0,186485.0,57778.0,56755.0,60117.0
17022,84.0,190603.0,132664.0,26437.0,84099.0,15940.0,99492.0
17023,35.0,38378.0,6180.0,110384.0,58274.0,9618.0,71257.0
17024,45.0,40249.0,72662.0,153857.0,106881.0,79594.0,120102.0
17025,31.0,75379.0,16193.0,60728.0,28203.0,11326.0,53508.0
17026,20.0,12005.0,11743.0,595432.0,887.0,22097.0,7400.0
17027,35.0,14564.0,47044.0,66286.0,30241.0,42183.0,23635.0
17028,105.0,11807.0,67571.0,88694.0,96488.0,79490.0,101231.0
17029,46.0,170221.0,30233.0,48559.0,44298.0,42558.0,65594.0
17030,98.0,130525.0,197313.0,260626.0,204939.0,341343.0,186310.0
17031,24.0,51339.0,28244.0,2440.0,6767.0,35853.0,10681.0
17032,85.0,56072.0,104390.0,83174.0,23221.0,85178.0,73144.0
17033,134.0,5264.0,62678.0,54607.0,95534.0,76286.0,102913.0
17034,37.0,39804.0,18635.0,27624.0,14367.0,42174.0,17738.0
17035,188.0,61303.0,139972.0,274940.0,205212.0,118711.0,198159.0
17036,48.0,139688.0,34919.0,71742.0,57113.0,171829.0,221652.0
17037,7.0,5412.0,9116.0,0.0,19245.0,10619.0,8364.0
17038,8.0,0.0,5150.0,2825.0,17117.0,0.0,6434.0
17039,93.0,126730.0,205902.0,226720.0,157323.0,172294.0,58979.0
17040,106.0,3149.0,1071.0,1808.0,114366.0,218249.0,146589.0
17041,323.0,572316.0,587942.0,281172.0,268807.0,420432.0,501323.0
17042,20.0,0.0,0.0,56490.0,5676.0,0.0,93789.0
17043,17.0,1771.0,10301.0,27771.0,8052.0,21158.0,16621.0
17044,24.0,54123.0,17512.0,16156.0,28910.0,20248.0,24706.0
17045,93.0,51378.0,111260.0,73031.0,98105.0,108360.0,75771.0
17046,63.0,136981.0,65306.0,179549.0,49465.0,118511.0,88575.0
17047,21.0,31391.0,42892.0,36944.0,29300.0,3186.0,21672.0
17048,15.0,0.0,0.0,19772.0,40998.0,25881.0,141548.0
17049,49.0,177553.0,115121.0,125657.0,117273.0,20621.0,5147.0
17050,9.0,2067.0,1185.0,10733.0,22286.0,0.0,3410.0
17051,425.0,86083.0,161207.0,270649.0,256104.0,161122.0,206042.0
17052,14.0,0.0,0.0,19839.0,0.0,92165.0,143126.0
17053,121.0,6888.0,22661.0,164024.0,114261.0,132476.0,178413.0
17054,17.0,11808.0,55625.0,24856.0,0.0,10114.0,31097.0
17055,11.0,14466.0,11032.0,3050.0,5321.0,1466.0,8043.0
17056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17057,298.0,211928.0,257695.0,274011.0,248239.0,228282.0,245702.0
17058,42.0,55964.0,36661.0,52593.0,30135.0,12540.0,57037.0
17059,91.0,32838.0,87556.0,77075.0,60162.0,34159.0,51950.0
17060,25.0,20271.0,29749.0,49440.0,21851.0,16535.0,4289.0
17061,34.0,9841.0,107850.0,59428.0,134267.0,123891.0,180260.0
17063,377.0,45126.0,52673.0,38170.0,22227.0,91432.0,95139.0
17064,5.0,4133.0,0.0,0.0,887.0,24475.0,5576.0
17066,10.0,18598.0,23528.0,7943.0,0.0,7484.0,0.0
17067,15.0,6938.0,0.0,9829.0,17736.0,10114.0,119030.0
17068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17069,28.0,8364.0,57562.0,101005.0,72499.0,60914.0,92220.0
17070,23.0,10117.0,11218.0,51634.0,30791.0,11894.0,32771.0
17071,112.0,4527.0,159504.0,121003.0,13062.0,9487.0,40525.0
17072,33.0,7617.0,50358.0,142016.0,34232.0,39241.0,53295.0
17073,25.0,18912.0,32210.0,26325.0,19777.0,10690.0,1448.0
17074,13.0,14268.0,25752.0,4406.0,0.0,8900.0,6434.0
17075,18.0,31037.0,32448.0,80634.0,26695.0,18407.0,24621.0
17076,28.0,8650.0,11496.0,17173.0,23210.0,56484.0,15442.0
17077,31.0,15193.0,29316.0,16495.0,5747.0,11873.0,121561.0
17078,9.0,0.0,0.0,9106.0,0.0,25588.0,33906.0
17079,17.0,13668.0,0.0,28528.0,967.0,15150.0,18712.0
17080,10.0,2952.0,3296.0,3163.0,11441.0,7585.0,12010.0
17081,19.0,24651.0,12031.0,25940.0,2217.0,14391.0,2574.0
17082,13.0,6141.0,14730.0,22031.0,30321.0,59185.0,3324.0
17083,260.0,95944.0,106730.0,108910.0,39544.0,49370.0,101435.0
17084,24.0,39362.0,18644.0,12992.0,25719.0,23665.0,37821.0
17085,2.0,3936.0,0.0,0.0,11804.0,0.0,0.0
17086,40.0,8807.0,20806.0,7343.0,18802.0,18710.0,65091.0
17087,14.0,4428.0,23589.0,2825.0,234480.0,13148.0,34744.0
17088,73.0,102596.0,54696.0,47961.0,92743.0,84095.0,88897.0
17089,10.0,0.0,19077.0,9264.0,5942.0,424769.0,16943.0
17090,64.0,31292.0,9271.0,26889.0,92232.0,49859.0,69743.0
17091,41.0,71443.0,73651.0,79268.0,35473.0,25568.0,26970.0
17092,102.0,13875.0,15091.0,190849.0,621714.0,603178.0,384197.0
17093,56.0,0.0,7118.0,0.0,20016.0,68289.0,73594.0
17095,19.0,3936.0,13751.0,0.0,88348.0,44438.0,11045.0
17096,940.0,207643.0,265459.0,289963.0,136669.0,264347.0,251540.0
17097,21.0,15430.0,14359.0,10620.0,8425.0,12581.0,9534.0
17098,18.0,0.0,87352.0,31454.0,102917.0,166399.0,68587.0
17099,66.0,14160.0,17152.0,33891.0,13605.0,60962.0,43256.0
17100,14.0,0.0,0.0,10168.0,20752.0,139568.0,5362.0
17101,33.0,16828.0,29523.0,33612.0,61140.0,63564.0,29865.0
17102,3.0,0.0,1288.0,0.0,4612.0,36004.0,0.0
17103,35.0,18569.0,38926.0,60570.0,59606.0,34954.0,29157.0
17104,15.0,37197.0,22044.0,27059.0,49307.0,32869.0,27667.0
17105,14.0,1771.0,2029.0,27149.0,7307.0,9446.0,14476.0
17106,47.0,45503.0,169772.0,75584.0,121267.0,23242.0,19645.0
17107,11.0,25142.0,0.0,20879.0,7236.0,10114.0,26809.0
17108,71.0,22140.0,32157.0,9017.0,33806.0,137443.0,89971.0
17111,45.0,51226.0,58613.0,66804.0,33814.0,41708.0,38969.0
17112,15.0,3562.0,4120.0,4519.0,11618.0,9659.0,84715.0
17113,48.0,2243.0,24126.0,46039.0,16252.0,6825.0,20943.0
17114,34.0,20173.0,9271.0,0.0,55425.0,92640.0,60256.0
17115,209.0,113626.0,99643.0,60637.0,67104.0,94360.0,100774.0
17116,25.0,18304.0,62670.0,7344.0,22197.0,56595.0,29577.0
17117,73.0,87878.0,77544.0,83312.0,167051.0,83399.0,171106.0
17118,281.0,92397.0,113730.0,211143.0,72562.0,110991.0,201784.0
17119,86.0,81438.0,137310.0,214144.0,268490.0,51367.0,152060.0
17120,84.0,41289.0,110459.0,57146.0,52856.0,9548.0,132766.0
17121,37.0,43672.0,49774.0,14981.0,26747.0,51803.0,16879.0
17122,112.0,56474.0,63141.0,78652.0,47020.0,43815.0,47410.0
17124,130.0,47589.0,304739.0,213371.0,226804.0,217376.0,124246.0
17125,16.0,7893.0,5068.0,0.0,15368.0,11206.0,25597.0
17126,123.0,116990.0,109430.0,145420.0,69812.0,166994.0,100607.0
17127,81.0,43583.0,101718.0,102994.0,67424.0,42263.0,31978.0
17128,5.0,2362.0,0.0,21466.0,0.0,25264.0,19463.0
17129,19.0,45857.0,6181.0,42481.0,12415.0,18315.0,6005.0
17130,27.0,4881.0,2060.0,5084.0,58664.0,60277.0,7088.0
17131,41.0,20371.0,13906.0,7288.0,34409.0,54713.0,75879.0
17132,134.0,115486.0,121953.0,134221.0,102721.0,179080.0,190266.0
17133,14.0,3817.0,22559.0,67562.0,6731.0,14412.0,27270.0
17134,17.0,17054.0,63546.0,14010.0,21018.0,29936.0,57199.0
17135,8.0,0.0,14833.0,5310.0,0.0,16738.0,16653.0
17136,47.0,11071.0,39174.0,57214.0,13116.0,51549.0,84640.0
17138,23.0,46349.0,78698.0,66071.0,8868.0,98607.0,238960.0
17139,129.0,117325.0,139348.0,250309.0,147391.0,309766.0,140067.0
17140,37.0,32906.0,210477.0,77483.0,0.0,24252.0,123019.0
17141,15.0,116788.0,41616.0,0.0,22171.0,17931.0,0.0
17142,183.0,103936.0,176401.0,55515.0,44291.0,124774.0,113227.0
17143,250.0,25013.0,74867.0,112657.0,94732.0,48919.0,148295.0
17144,180.0,59425.0,66698.0,107645.0,56600.0,48389.0,60008.0
17145,28.0,19682.0,155543.0,23161.0,86555.0,79616.0,24663.0
17146,24.0,68618.0,39164.0,65303.0,195680.0,35994.0,54689.0
17147,18.0,128940.0,23280.0,4508.0,9392.0,25284.0,5919.0
17148,52.0,10707.0,11053.0,150354.0,25512.0,12035.0,49575.0
17149,54.0,24965.0,73753.0,104281.0,94873.0,235180.0,58175.0
17150,183.0,102801.0,109744.0,190012.0,130723.0,104137.0,170949.0
17151,10.0,32768.0,0.0,0.0,0.0,36500.0,13940.0
17152,67.0,206583.0,103122.0,49464.0,39100.0,65162.0,93155.0
17153,25.0,91163.0,62300.0,63959.0,95194.0,29330.0,0.0
17154,5.0,0.0,5665.0,9829.0,3095.0,0.0,0.0
17155,52.0,183181.0,319123.0,146875.0,312254.0,1102480.0,612305.0
17156,22.0,14220.0,45623.0,43193.0,42170.0,69712.0,31784.0
17157,18.0,6671.0,1061.0,14518.0,16026.0,16819.0,7109.0
17158,19.0,56633.0,0.0,0.0,110900.0,13502.0,13919.0
17160,10.0,7852.0,2575.0,23613.0,9994.0,0.0,12761.0
17161,42.0,9879.0,63761.0,30437.0,29496.0,46260.0,64319.0
17162,50.0,108836.0,42028.0,131340.0,65609.0,119694.0,72918.0
17163,363.0,229134.0,183673.0,210863.0,189011.0,151934.0,101862.0
17164,15.0,66670.0,12979.0,18518.0,14491.0,15615.0,0.0
17165,68.0,65824.0,137424.0,115184.0,74964.0,119866.0,86400.0
17166,59.0,14268.0,8488.0,148356.0,67665.0,79745.0,66594.0
17167,41.0,43102.0,48927.0,17512.0,18713.0,20936.0,25201.0
17168,1.0,0.0,0.0,5141.0,0.0,0.0,0.0
17169,160.0,150461.0,140747.0,87594.0,230310.0,93549.0,83889.0
17170,24.0,121776.0,84363.0,169505.0,7982.0,29329.0,0.0
17171,18.0,14683.0,11743.0,1175.0,10083.0,17891.0,20643.0
17172,38.0,122269.0,45117.0,61756.0,35961.0,47886.0,31043.0
17173,33.0,66434.0,7973.0,35486.0,12389.0,3226.0,7098.0
17174,20.0,0.0,30903.0,20337.0,39012.0,21542.0,48683.0
17175,104.0,39312.0,59908.0,88261.0,165224.0,58788.0,71191.0
17176,9.0,1171.0,0.0,2938.0,3281.0,23220.0,2788.0
17177,21.0,24878.0,49383.0,59100.0,3538.0,20024.0,25715.0
17178,11.0,23814.0,44253.0,0.0,26916.0,81779.0,14369.0
17180,16.0,33557.0,13906.0,1130.0,1774.0,10923.0,2145.0
17181,11.0,0.0,72106.0,7909.0,52146.0,56838.0,0.0
17182,17.0,15735.0,6180.0,25986.0,17382.0,4955.0,14692.0
17183,502.0,531037.0,535203.0,727116.0,664944.0,504006.0,729675.0
17184,4.0,0.0,0.0,13603.0,7095.0,0.0,0.0
17185,180.0,317545.0,363537.0,340037.0,415272.0,444563.0,418759.0
17186,560.0,25260.0,291068.0,546611.0,309834.0,638176.0,399678.0
17187,27.0,1968.0,48207.0,14010.0,6208.0,19985.0,63159.0
17188,25.0,8856.0,20857.0,15253.0,7538.0,287831.0,11260.0
17189,50.0,117053.0,53244.0,128164.0,31287.0,184693.0,107598.0
17190,17.0,0.0,11537.0,41238.0,13169.0,14969.0,10724.0
17191,153.0,105753.0,47396.0,99505.0,286175.0,136514.0,118977.0
17192,645.0,208187.0,156177.0,137231.0,113887.0,78611.0,103406.0
17193,162.0,246823.0,124086.0,338752.0,94989.0,72910.0,133076.0
17194,21.0,5165.0,8664.0,2486.0,6225.0,0.0,15240.0
17196,49.0,68056.0,31727.0,19512.0,27146.0,59133.0,157902.0
17197,40.0,0.0,46755.0,77843.0,30879.0,11035.0,9694.0
17198,18.0,0.0,15451.0,42368.0,0.0,68267.0,156561.0
17199,28.0,36646.0,30347.0,23534.0,26676.0,110582.0,11742.0
17200,314.0,0.0,39475.0,106568.0,136838.0,146900.0,109422.0
17201,129.0,141814.0,235939.0,196598.0,173473.0,178537.0,140382.0
17202,28.0,9841.0,41204.0,134446.0,82109.0,26296.0,0.0
17203,37.0,34934.0,90833.0,41057.0,116530.0,297743.0,58034.0
17204,3.0,0.0,0.0,0.0,0.0,9800.0,0.0
17205,8.0,7351.0,0.0,14303.0,24477.0,0.0,0.0
17206,14.0,0.0,33355.0,0.0,40440.0,47432.0,50174.0
17207,10.0,0.0,4017.0,7287.0,0.0,46320.0,22883.0
