고객번호,생활잡화구매횟수,생활잡화1,생활잡화2,생활잡화3,생활잡화4,생활잡화5,생활잡화6,생활잡화7
14537,50.0,0.0,21138.0,37904.0,40510.0,367062.0,32491.0,128120.0
14538,260.0,459011.0,409071.0,369878.0,463107.0,394713.0,535363.0,321324.0
14539,91.0,76678.0,22198.0,148185.0,92674.0,29176.0,202136.0,32368.0
14540,184.0,613144.0,1475958.0,261109.0,1406189.0,627214.0,409506.0,167067.0
14541,68.0,94843.0,43036.0,88565.0,45131.0,109479.0,71634.0,127174.0
14542,92.0,5806.0,0.0,24099.0,77135.0,172648.0,138912.0,200447.0
14543,79.0,149979.0,318090.0,253189.0,77189.0,184532.0,758357.0,211753.0
14544,128.0,136929.0,97550.0,127442.0,430878.0,27963.0,383861.0,199597.0
14545,334.0,123968.0,167283.0,214560.0,97001.0,125327.0,107153.0,126838.0
14546,40.0,20340.0,136878.0,191299.0,31136.0,64483.0,5201.0,172110.0
14547,98.0,139990.0,69964.0,198316.0,198519.0,90870.0,155833.0,195831.0
14548,88.0,52499.0,46488.0,0.0,117763.0,33880.0,126311.0,75174.0
14549,86.0,836830.0,18439.0,1034678.0,201579.0,903647.0,321178.0,868479.0
14550,133.0,168670.0,97233.0,209963.0,125290.0,1446070.0,90666.0,357242.0
14551,81.0,18125.0,6778.0,9535.0,105815.0,33505.0,52314.0,75275.0
14552,49.0,52451.0,60775.0,55870.0,15652.0,145129.0,64309.0,117060.0
14554,11.0,49793.0,74455.0,21986.0,51348.0,65334.0,0.0,0.0
14555,166.0,110141.0,50525.0,94792.0,89722.0,157845.0,299085.0,203467.0
14556,127.0,124898.0,41253.0,53032.0,86805.0,140193.0,138094.0,223599.0
14557,124.0,66719.0,119581.0,158299.0,91095.0,111036.0,168463.0,114269.0
14558,420.0,1050383.0,1551943.0,935153.0,395429.0,1000840.0,584481.0,1045356.0
14559,259.0,229165.0,178844.0,198387.0,77214.0,176748.0,310987.0,183631.0
14560,33.0,296249.0,68594.0,257936.0,186431.0,601605.0,265458.0,14641.0
14561,108.0,31489.0,43203.0,31635.0,82301.0,172202.0,86797.0,116650.0
14562,35.0,62821.0,49053.0,83346.0,30197.0,41072.0,33490.0,75491.0
14563,130.0,168214.0,211528.0,141111.0,198874.0,169149.0,183939.0,226596.0
14564,267.0,62027.0,47499.0,103853.0,46461.0,76421.0,160956.0,136524.0
14565,37.0,33310.0,3399.0,10056.0,12682.0,34771.0,32171.0,62776.0
14566,81.0,166965.0,948814.0,1788069.0,367237.0,91711.0,377999.0,1604369.0
14567,572.0,321097.0,445100.0,497197.0,513325.0,602249.0,234634.0,585066.0
14568,218.0,197371.0,161866.0,334060.0,78695.0,305520.0,253889.0,123432.0
14569,103.0,58373.0,71508.0,166385.0,38730.0,32079.0,93421.0,161052.0
14570,50.0,85337.0,460994.0,1034012.0,194899.0,60965.0,136723.0,173212.0
14571,66.0,27258.0,31520.0,91063.0,139996.0,311708.0,22572.0,32773.0
14572,61.0,10529.0,18119.0,85437.0,65706.0,75123.0,44482.0,53192.0
14573,55.0,29778.0,82757.0,24054.0,59418.0,545787.0,183188.0,214691.0
14574,431.0,436006.0,672748.0,792162.0,585472.0,502700.0,403789.0,292531.0
14575,208.0,215672.0,185177.0,150918.0,245602.0,93286.0,357873.0,195242.0
14576,46.0,4822.0,32087.0,79426.0,17915.0,41486.0,60726.0,82023.0
14577,125.0,119631.0,36877.0,73698.0,150551.0,176734.0,193149.0,261848.0
14578,11.0,11080.0,0.0,45192.0,42569.0,114081.0,32599.0,2252.0
14579,193.0,112516.0,187751.0,88624.0,129499.0,189233.0,168904.0,201235.0
14580,16.0,299429.0,28842.0,260059.0,194785.0,0.0,0.0,0.0
14581,161.0,70340.0,77936.0,148502.0,88072.0,134904.0,86636.0,130542.0
14582,68.0,47185.0,81583.0,82306.0,140351.0,132791.0,278487.0,832903.0
14583,215.0,535413.0,716372.0,483709.0,753754.0,532114.0,892307.0,350560.0
14584,66.0,17910.0,0.0,678.0,53122.0,41518.0,345034.0,853423.0
14585,200.0,58083.0,85339.0,122245.0,123437.0,97275.0,127166.0,155330.0
14586,34.0,0.0,15349.0,112957.0,0.0,718599.0,19195.0,264507.0
14587,34.0,128420.0,9014.0,713700.0,16753.0,203847.0,16878.0,412752.0
14588,134.0,114808.0,47394.0,77809.0,73130.0,275330.0,103404.0,144292.0
14589,101.0,22239.0,21003.0,59611.0,90623.0,92919.0,52009.0,34564.0
14590,44.0,31932.0,93121.0,28865.0,183885.0,33729.0,23923.0,156771.0
14591,183.0,95748.0,77246.0,113194.0,142682.0,105123.0,49296.0,17219.0
14592,140.0,44759.0,91760.0,94054.0,82209.0,50970.0,112178.0,138545.0
14593,65.0,147529.0,124537.0,146843.0,68446.0,192867.0,66484.0,131093.0
14594,80.0,101868.0,109571.0,271471.0,125319.0,155498.0,205301.0,1248145.0
14595,91.0,592353.0,211931.0,271798.0,239614.0,219981.0,275688.0,379189.0
14596,40.0,78261.0,162970.0,16043.0,236502.0,134662.0,572834.0,300344.0
14597,47.0,12793.0,12154.0,11751.0,22172.0,27558.0,28309.0,5630.0
14598,14.0,0.0,0.0,29669.0,135925.0,27550.0,60342.0,0.0
14599,17.0,4517.0,0.0,20326.0,9081.0,115295.0,5683.0,11656.0
14600,138.0,108344.0,92955.0,83539.0,191955.0,312924.0,179991.0,267240.0
14601,20.0,0.0,0.0,20189.0,0.0,179252.0,201373.0,156546.0
14602,59.0,5757.0,0.0,3378.0,3193.0,37744.0,93731.0,32523.0
14603,166.0,157258.0,47898.0,45905.0,101552.0,121148.0,148113.0,197970.0
14604,133.0,80298.0,84981.0,401241.0,45036.0,362964.0,90762.0,75794.0
14605,314.0,145584.0,287733.0,351645.0,99437.0,107513.0,314432.0,256258.0
14606,104.0,543395.0,297849.0,185728.0,285862.0,173628.0,801950.0,41591.0
14607,51.0,63766.0,259716.0,90949.0,54008.0,126622.0,244815.0,76471.0
14608,207.0,94182.0,69447.0,118540.0,83993.0,153342.0,180743.0,203035.0
14609,34.0,8847.0,2730.0,4519.0,30428.0,40453.0,34978.0,2252.0
14610,20.0,24700.0,0.0,2316.0,55250.0,843715.0,0.0,5113.0
14611,276.0,251649.0,321331.0,173244.0,146763.0,168883.0,143467.0,608429.0
14612,160.0,284715.0,956396.0,942123.0,3606282.0,1290664.0,846476.0,1025115.0
14613,561.0,231761.0,319511.0,327245.0,186532.0,268542.0,198110.0,313728.0
14614,223.0,145882.0,101102.0,118043.0,125388.0,188296.0,149522.0,220758.0
14615,77.0,16631.0,19499.0,5186.0,22474.0,23371.0,72328.0,60053.0
14616,61.0,4920.0,16893.0,23399.0,12594.0,15169.0,72918.0,18301.0
14617,6.0,10333.0,35537.0,0.0,0.0,0.0,1716.0,0.0
14618,82.0,100303.0,62949.0,55292.0,48626.0,50596.0,56190.0,69479.0
14619,299.0,500216.0,579760.0,537100.0,301138.0,349114.0,602865.0,410631.0
14620,67.0,48318.0,48228.0,131904.0,116620.0,68843.0,151083.0,57934.0
14621,111.0,106325.0,61278.0,143474.0,35004.0,67426.0,72394.0,106641.0
14622,164.0,101800.0,109555.0,82179.0,128111.0,181446.0,137877.0,161445.0
14623,189.0,792861.0,406697.0,235270.0,117257.0,54826.0,93969.0,112601.0
14624,66.0,103827.0,9270.0,36628.0,41692.0,35842.0,139907.0,25825.0
14625,66.0,11267.0,14668.0,48875.0,49407.0,72351.0,45145.0,74419.0
14626,2.0,19730.0,0.0,0.0,0.0,0.0,0.0,0.0
14628,286.0,244398.0,899833.0,401499.0,469817.0,906103.0,616757.0,379012.0
14629,119.0,211504.0,226916.0,436998.0,87398.0,93852.0,414387.0,266962.0
14630,66.0,42315.0,220469.0,993666.0,798239.0,1388259.0,283034.0,94897.0
14631,34.0,24689.0,129564.0,27422.0,12327.0,94582.0,10391.0,19101.0
14632,98.0,29374.0,68038.0,432130.0,387149.0,575949.0,245458.0,314614.0
14633,180.0,30305.0,123349.0,176798.0,74605.0,122833.0,110162.0,223405.0
14634,29.0,83329.0,114711.0,54670.0,96044.0,2629.0,0.0,11037.0
14635,192.0,73329.0,327288.0,167808.0,179633.0,269781.0,1452925.0,122510.0
14636,256.0,176008.0,218609.0,73214.0,78579.0,96746.0,121187.0,86864.0
14637,186.0,180347.0,202362.0,385548.0,88356.0,189844.0,142157.0,206118.0
14638,282.0,415259.0,120663.0,263122.0,145523.0,309427.0,311679.0,376283.0
14639,58.0,338219.0,151320.0,137837.0,97304.0,92540.0,275698.0,125563.0
14640,40.0,79807.0,75196.0,62309.0,41681.0,41618.0,58012.0,42695.0
14641,66.0,67358.0,57438.0,78973.0,112425.0,70188.0,50100.0,60590.0
14642,53.0,144606.0,16832.0,34573.0,69307.0,34588.0,39248.0,38630.0
14643,177.0,163046.0,300468.0,290065.0,182955.0,221051.0,309050.0,198285.0
14644,65.0,34057.0,85713.0,101174.0,43925.0,10103.0,27099.0,74815.0
14645,77.0,31627.0,60981.0,35363.0,11839.0,46228.0,35407.0,647239.0
14646,67.0,70538.0,117182.0,108767.0,147366.0,143372.0,17244.0,13167.0
14647,489.0,216853.0,206948.0,299499.0,325796.0,227540.0,165188.0,867360.0
14648,65.0,110363.0,88690.0,63394.0,45831.0,98929.0,50185.0,96179.0
14649,44.0,64751.0,194842.0,593060.0,246718.0,44399.0,47451.0,111497.0
14650,84.0,268606.0,52327.0,178229.0,61023.0,168440.0,13028.0,180117.0
14651,77.0,509060.0,118749.0,198450.0,602427.0,2541409.0,409999.0,123096.0
14652,156.0,96580.0,138547.0,192227.0,54479.0,94015.0,313337.0,124652.0
14653,226.0,221832.0,557562.0,151181.0,408661.0,447769.0,267477.0,455315.0
14654,85.0,95061.0,2060.0,173539.0,385714.0,200403.0,86860.0,175241.0
14655,79.0,114199.0,132067.0,178193.0,87992.0,115548.0,82002.0,306054.0
14656,71.0,127582.0,606165.0,469447.0,92142.0,200149.0,108134.0,123728.0
14657,85.0,46170.0,48515.0,165088.0,75302.0,52519.0,55398.0,152815.0
14658,250.0,210065.0,140604.0,231228.0,126107.0,333106.0,347514.0,391959.0
14659,92.0,4790056.0,224084.0,23499.0,2205923.0,428452.0,62088.0,33517.0
14660,267.0,69527.0,75502.0,228292.0,99088.0,76316.0,116820.0,240598.0
14661,178.0,111574.0,74795.0,269483.0,218138.0,111276.0,91546.0,334318.0
14662,60.0,79217.0,312066.0,426899.0,1488147.0,94158.0,26658.0,709626.0
14663,108.0,107350.0,59281.0,192563.0,87558.0,119826.0,211037.0,344636.0
14664,37.0,0.0,16976.0,134503.0,62390.0,172842.0,275677.0,195515.0
14665,146.0,64751.0,100999.0,88512.0,115982.0,60982.0,143651.0,143592.0
14666,49.0,305282.0,133499.0,42819.0,801469.0,299473.0,295237.0,220146.0
14668,18.0,22171.0,13628.0,2023.0,1765.0,222.0,3217.0,32998.0
14669,88.0,225232.0,211085.0,303149.0,442742.0,227354.0,68309.0,144847.0
14670,21.0,51171.0,272644.0,269109.0,114801.0,111148.0,71321.0,0.0
14671,124.0,119306.0,203617.0,104522.0,68709.0,42589.0,99136.0,138119.0
14672,2.0,0.0,340.0,5367.0,0.0,0.0,0.0,0.0
14674,87.0,166315.0,131831.0,75371.0,29603.0,178809.0,248248.0,480178.0
14675,34.0,360657.0,41326.0,163742.0,1951.0,38128.0,103867.0,34238.0
14676,144.0,353718.0,141657.0,351497.0,131499.0,195122.0,134300.0,167112.0
14677,118.0,121423.0,156130.0,174013.0,145470.0,109177.0,128875.0,429926.0
14678,93.0,21804.0,19161.0,23117.0,17762.0,21378.0,20130.0,0.0
14679,187.0,458598.0,199602.0,206709.0,152384.0,162754.0,115821.0,80063.0
14680,79.0,93630.0,355967.0,1331876.0,185206.0,33224.0,218565.0,97531.0
14681,88.0,24532.0,32729.0,100440.0,76363.0,61104.0,39108.0,42179.0
14682,98.0,85338.0,115286.0,58016.0,53645.0,89758.0,166310.0,98107.0
14683,134.0,85209.0,189082.0,234378.0,243401.0,196638.0,105357.0,294588.0
14684,86.0,15892.0,52.0,168204.0,211173.0,171414.0,1566024.0,195333.0
14685,172.0,47974.0,72254.0,146698.0,189365.0,94992.0,82560.0,115046.0
14686,172.0,103797.0,43756.0,201523.0,236315.0,68021.0,129766.0,157224.0
14688,180.0,70276.0,79044.0,110491.0,112603.0,108957.0,145144.0,128823.0
14689,164.0,362176.0,113556.0,45690.0,119661.0,165031.0,21779.0,156766.0
14690,180.0,154879.0,94543.0,133018.0,113906.0,271823.0,196465.0,324411.0
14691,84.0,761708.0,364529.0,45418.0,34569.0,52338.0,214479.0,317090.0
14692,107.0,21679.0,11121.0,90371.0,60491.0,54075.0,104481.0,30679.0
14693,179.0,101572.0,131573.0,409971.0,326345.0,124082.0,107834.0,174246.0
14694,153.0,24141.0,10167.0,34607.0,45760.0,25039.0,29631.0,38147.0
14695,171.0,97288.0,43879.0,120879.0,88486.0,170363.0,79352.0,73316.0
14696,38.0,166010.0,91368.0,566825.0,65405.0,30442.0,37907.0,4899.0
14697,27.0,24404.0,56449.0,73416.0,96222.0,105767.0,75471.0,113613.0
14699,86.0,69524.0,217615.0,177651.0,50780.0,246904.0,169013.0,112049.0
14700,72.0,67261.0,291246.0,352217.0,74752.0,77014.0,66956.0,221878.0
14701,98.0,77722.0,39585.0,76635.0,43324.0,170039.0,64653.0,149765.0
14702,27.0,423.0,180161.0,65868.0,6208.0,26093.0,941891.0,108005.0
14703,224.0,200292.0,54740.0,140881.0,84600.0,217977.0,316515.0,69340.0
14704,157.0,127060.0,168589.0,104528.0,105286.0,89331.0,67537.0,141387.0
14705,162.0,1077894.0,334128.0,424852.0,198645.0,2785225.0,598647.0,161818.0
14706,123.0,382974.0,801852.0,758098.0,363195.0,433943.0,491927.0,57731.0
14707,48.0,6781.0,28162.0,0.0,30145.0,66244.0,80963.0,11792.0
14708,47.0,100137.0,37021.0,60784.0,60883.0,20925.0,30539.0,73452.0
14709,65.0,436743.0,79626.0,850069.0,296912.0,291312.0,434932.0,84918.0
14710,101.0,89844.0,144273.0,78025.0,43224.0,169653.0,319656.0,25407.0
14711,89.0,2952.0,8241.0,32424.0,91939.0,64990.0,87748.0,64871.0
14712,281.0,435647.0,254186.0,306366.0,382641.0,612938.0,217577.0,163588.0
14713,45.0,99999.0,69323.0,33036.0,138045.0,32768.0,248837.0,102712.0
14714,217.0,199805.0,96353.0,113355.0,70817.0,211817.0,99576.0,54991.0
14715,31.0,134255.0,42461.0,68195.0,59063.0,30714.0,236.0,174542.0
14716,129.0,215352.0,45861.0,48353.0,37196.0,90503.0,214431.0,9572.0
14717,250.0,441954.0,206131.0,375793.0,136282.0,182136.0,286842.0,373173.0
14718,186.0,139072.0,1772846.0,266644.0,88490.0,21055.0,265875.0,567527.0
14719,73.0,44825.0,11794.0,275900.0,148235.0,177516.0,55494.0,203204.0
14720,50.0,75280.0,148281.0,385040.0,52722.0,68318.0,140852.0,194071.0
14721,49.0,28823.0,15348.0,175526.0,54532.0,94868.0,106827.0,78960.0
14722,209.0,82568.0,91388.0,158287.0,133513.0,113144.0,144800.0,195131.0
14723,288.0,188324.0,240756.0,416660.0,357314.0,423357.0,446090.0,436519.0
14726,25.0,2952.0,9270.0,0.0,10154.0,91398.0,39891.0,23370.0
14727,122.0,275171.0,199290.0,330898.0,248157.0,600058.0,808191.0,334614.0
14728,435.0,170768.0,214084.0,443508.0,229984.0,394803.0,603212.0,482199.0
14729,186.0,212740.0,121726.0,164130.0,295584.0,263337.0,34069.0,289619.0
14730,28.0,43496.0,876.0,36798.0,59080.0,8394.0,25736.0,38742.0
14731,156.0,303667.0,129203.0,243946.0,46461.0,49889.0,210973.0,177973.0
14733,71.0,475082.0,522748.0,245609.0,54451.0,147456.0,522360.0,124379.0
14734,282.0,133426.0,157756.0,508076.0,339500.0,274338.0,573188.0,289161.0
14735,136.0,3134472.0,792014.0,2470599.0,1062572.0,732254.0,324704.0,1184049.0
14736,138.0,76343.0,77577.0,133159.0,114462.0,62896.0,95181.0,100076.0
14737,381.0,275919.0,286454.0,319094.0,212970.0,231531.0,208858.0,250999.0
14738,378.0,148342.0,120067.0,166285.0,140147.0,174713.0,200644.0,294116.0
14739,312.0,164984.0,204390.0,208190.0,162095.0,188436.0,341694.0,240046.0
14740,125.0,75663.0,106881.0,63112.0,47088.0,42528.0,158910.0,111552.0
14741,75.0,17900.0,103319.0,79764.0,51631.0,69246.0,26811.0,223929.0
14742,125.0,257428.0,47991.0,189889.0,147605.0,96100.0,134149.0,60605.0
14743,205.0,171667.0,218190.0,132777.0,200381.0,298717.0,178735.0,160460.0
14744,151.0,123803.0,140399.0,107095.0,65016.0,98807.0,102968.0,86821.0
14745,35.0,0.0,84456.0,287661.0,0.0,40960.0,750649.0,355833.0
14746,20.0,9054.0,0.0,28787.0,9223.0,14037.0,21286.0,8931.0
14747,294.0,304781.0,187350.0,1046259.0,908706.0,986846.0,345857.0,676724.0
14748,132.0,132972.0,47372.0,198868.0,93084.0,275835.0,88232.0,182100.0
14749,280.0,237097.0,285869.0,556137.0,333361.0,507259.0,488478.0,384477.0
14750,101.0,21933.0,10270.0,2260.0,18973.0,18437.0,45413.0,208311.0
14751,73.0,33949.0,43831.0,24291.0,11813.0,149934.0,67781.0,55523.0
14753,70.0,49291.0,135384.0,134617.0,94518.0,26548.0,169537.0,105753.0
14754,143.0,37080.0,8034.0,287276.0,239090.0,215610.0,187434.0,114449.0
14755,46.0,37689.0,43253.0,57325.0,20575.0,18710.0,42785.0,68980.0
14757,284.0,617361.0,600567.0,548119.0,778877.0,996995.0,453043.0,1039013.0
14758,43.0,22062.0,64792.0,62139.0,23635.0,11024.0,41845.0,54508.0
14759,259.0,197919.0,191858.0,186824.0,188422.0,223259.0,330790.0,332301.0
14760,84.0,20665.0,65288.0,171618.0,100912.0,271012.0,26806.0,188803.0
14761,102.0,116973.0,116049.0,142378.0,44164.0,44924.0,53992.0,68215.0
14762,20.0,28439.0,11279.0,106564.0,40440.0,5461.0,29650.0,47640.0
14763,196.0,487223.0,127205.0,283415.0,65190.0,270130.0,367307.0,332144.0
14764,261.0,135909.0,190106.0,129615.0,98402.0,179692.0,127287.0,217702.0
14765,275.0,95318.0,124314.0,125115.0,141005.0,129594.0,159974.0,96766.0
14766,239.0,141629.0,199180.0,436372.0,69505.0,88747.0,165976.0,314842.0
14767,55.0,83350.0,64689.0,67811.0,41415.0,30037.0,74539.0,182595.0
14768,11.0,0.0,16821.0,4180.0,19954.0,10569.0,42829.0,21556.0
14769,58.0,97539.0,93532.0,11185.0,169456.0,117519.0,201742.0,149451.0
14770,110.0,71245.0,155234.0,59372.0,180309.0,81416.0,73132.0,108680.0
14771,72.0,99840.0,54441.0,179527.0,269093.0,114993.0,4823.0,112634.0
14772,66.0,52961.0,51143.0,107783.0,18934.0,112110.0,66378.0,101088.0
14773,168.0,226518.0,304699.0,66929.0,257049.0,107709.0,251902.0,158625.0
14774,321.0,254713.0,330371.0,366756.0,178637.0,246034.0,248064.0,964824.0
14775,84.0,188590.0,10352.0,79201.0,92152.0,56069.0,48237.0,50003.0
14776,152.0,50521.0,85210.0,86204.0,197515.0,47988.0,29606.0,267570.0
14777,120.0,153246.0,55468.0,113503.0,61457.0,66345.0,95867.0,17006.0
14778,135.0,433257.0,246849.0,172465.0,221160.0,284425.0,38666.0,125957.0
14779,65.0,302370.0,121539.0,119387.0,67267.0,619415.0,122353.0,200750.0
14780,112.0,136672.0,96707.0,84771.0,140358.0,153170.0,57907.0,72055.0
14781,68.0,203836.0,98125.0,99683.0,116840.0,79009.0,83225.0,128909.0
14782,192.0,153836.0,83554.0,151020.0,209872.0,208006.0,165743.0,228996.0
14783,145.0,37628.0,109331.0,63541.0,93660.0,75305.0,171831.0,123447.0
14784,100.0,80073.0,66132.0,202450.0,50939.0,141266.0,142460.0,105446.0
14785,112.0,102890.0,48445.0,87775.0,50107.0,96040.0,111639.0,66540.0
14786,55.0,23342.0,91122.0,36414.0,14279.0,63312.0,64469.0,0.0
14787,75.0,151880.0,291535.0,130572.0,399022.0,1153391.0,479101.0,367477.0
14788,258.0,118195.0,89139.0,146998.0,77017.0,93096.0,122958.0,109377.0
14789,150.0,175101.0,306037.0,170714.0,163069.0,223581.0,185299.0,113097.0
14790,190.0,275975.0,286513.0,189568.0,142922.0,297096.0,138300.0,184900.0
14791,58.0,14761.0,123272.0,80985.0,66948.0,12693.0,415638.0,368536.0
14792,136.0,53205.0,150226.0,76387.0,84827.0,105172.0,45936.0,218567.0
14793,139.0,37729.0,77349.0,120225.0,49201.0,227611.0,173826.0,270488.0
14794,260.0,182659.0,146232.0,115977.0,96139.0,461931.0,249264.0,436116.0
14795,76.0,111866.0,87133.0,151791.0,38534.0,112655.0,59407.0,76899.0
14796,184.0,64136.0,96818.0,95763.0,58163.0,47627.0,90507.0,53535.0
14797,150.0,146298.0,59653.0,196262.0,249485.0,133286.0,182887.0,156884.0
14798,67.0,192197.0,51608.0,104507.0,155668.0,35649.0,60792.0,54960.0
14799,143.0,69502.0,110198.0,163757.0,86031.0,88452.0,190799.0,70197.0
14800,92.0,70004.0,35548.0,56897.0,86397.0,89362.0,40223.0,66841.0
14801,53.0,40059.0,42017.0,77108.0,12071.0,40535.0,11205.0,51131.0
14802,53.0,79757.0,494534.0,558916.0,167834.0,193149.0,130235.0,592486.0
14803,205.0,191407.0,281692.0,484631.0,154328.0,212393.0,103685.0,197068.0
14804,134.0,191841.0,44549.0,91367.0,284949.0,279801.0,70580.0,250573.0
14805,53.0,148306.0,108673.0,50841.0,148750.0,58467.0,271152.0,411850.0
14806,277.0,212296.0,261530.0,374003.0,241896.0,481282.0,186181.0,246611.0
14807,282.0,199631.0,416666.0,146589.0,147235.0,126793.0,124601.0,174211.0
14808,148.0,113763.0,91494.0,115736.0,96976.0,123771.0,106158.0,39530.0
14809,189.0,257154.0,161899.0,340796.0,96612.0,80215.0,221324.0,397524.0
14810,283.0,212354.0,137101.0,233705.0,74949.0,99242.0,137260.0,101111.0
14811,186.0,59824.0,74284.0,113329.0,116626.0,137017.0,134386.0,165138.0
14812,166.0,788807.0,200383.0,192850.0,231334.0,953162.0,158094.0,290452.0
14813,94.0,107408.0,74578.0,77156.0,62841.0,69560.0,36792.0,55095.0
14814,282.0,238644.0,415918.0,251293.0,189754.0,869378.0,376312.0,389147.0
14815,113.0,259552.0,107428.0,157404.0,76534.0,76337.0,91984.0,926626.0
14816,112.0,100540.0,74352.0,97457.0,26604.0,189132.0,47041.0,105855.0
14817,270.0,168644.0,220698.0,227191.0,165491.0,123124.0,130432.0,155474.0
14818,38.0,218264.0,87248.0,265279.0,53459.0,56940.0,56191.0,129517.0
14819,148.0,61118.0,84085.0,145158.0,102087.0,140871.0,123503.0,175893.0
14820,31.0,65390.0,111425.0,96146.0,120610.0,115194.0,1433450.0,42459.0
14821,332.0,358551.0,225080.0,344937.0,241062.0,120016.0,225203.0,175065.0
14822,80.0,25192.0,117894.0,260941.0,68943.0,203628.0,270176.0,317213.0
14823,96.0,156051.0,37052.0,104124.0,64108.0,61683.0,132541.0,148243.0
14824,59.0,84185.0,45210.0,68737.0,35847.0,27498.0,69594.0,29281.0
14825,73.0,72178.0,49856.0,110699.0,20201.0,59548.0,51055.0,33404.0
14826,24.0,0.0,8087.0,0.0,16584.0,7130.0,55162.0,81674.0
14827,153.0,15498.0,53564.0,111611.0,143837.0,138535.0,112574.0,122545.0
14828,115.0,25388.0,47147.0,176941.0,143625.0,271892.0,155188.0,139145.0
14830,81.0,163273.0,118265.0,165122.0,466448.0,297318.0,207284.0,198599.0
14831,346.0,163360.0,110374.0,173463.0,205482.0,255879.0,140639.0,141910.0
14832,218.0,36848.0,61770.0,199995.0,79449.0,157599.0,140687.0,136738.0
14833,33.0,26353.0,20797.0,26719.0,35962.0,59671.0,74207.0,79173.0
14834,227.0,81318.0,48509.0,160256.0,65552.0,90948.0,74410.0,196085.0
14835,64.0,19288.0,65462.0,66206.0,74344.0,204902.0,56941.0,499988.0
14836,23.0,7872.0,5130.0,3220.0,14163.0,26062.0,24417.0,20611.0
14837,283.0,159199.0,233253.0,253507.0,119551.0,250595.0,235574.0,258955.0
14838,59.0,85829.0,204082.0,287648.0,256330.0,105787.0,290850.0,77327.0
14839,104.0,151926.0,90802.0,200180.0,69422.0,48242.0,126087.0,221853.0
14840,137.0,164396.0,163885.0,188710.0,113427.0,59569.0,131617.0,118310.0
14841,122.0,24000.0,31964.0,121678.0,40838.0,37763.0,62238.0,145005.0
14842,59.0,23273.0,128029.0,70701.0,51649.0,72483.0,52149.0,28044.0
14844,191.0,270407.0,236952.0,353233.0,183144.0,185837.0,292061.0,249445.0
14845,99.0,137333.0,102082.0,79074.0,73077.0,178444.0,210137.0,257443.0
14846,363.0,144666.0,229931.0,124489.0,124760.0,150320.0,229482.0,164047.0
14847,35.0,84128.0,34560.0,42933.0,102988.0,222903.0,193129.0,53609.0
14848,134.0,116394.0,101875.0,36392.0,253629.0,286082.0,212904.0,158753.0
14849,85.0,100531.0,34817.0,161405.0,60271.0,72312.0,117475.0,103702.0
14850,137.0,623054.0,4312663.0,1099224.0,953766.0,634316.0,81122.0,907945.0
14851,97.0,2073335.0,554980.0,680585.0,1300820.0,2031129.0,1221491.0,1568882.0
14852,29.0,5412.0,67986.0,147666.0,108814.0,104473.0,105818.0,62844.0
14853,21.0,18205.0,4842.0,24800.0,43525.0,5360.0,36834.0,31646.0
14854,4.0,11356.0,0.0,0.0,0.0,60681.0,0.0,0.0
14855,42.0,32474.0,152351.0,80669.0,21284.0,68955.0,83408.0,6307.0
14856,67.0,53198.0,58643.0,148751.0,32893.0,95673.0,72791.0,107825.0
14857,98.0,22180.0,65080.0,65720.0,50522.0,14292.0,32160.0,183016.0
14858,410.0,324915.0,351066.0,423327.0,414953.0,385280.0,363924.0,392622.0
14859,224.0,57249.0,82998.0,169403.0,95732.0,295527.0,411116.0,293584.0
14861,115.0,52765.0,234756.0,42955.0,261416.0,167357.0,452804.0,230910.0
14863,176.0,54199.0,79791.0,169426.0,151533.0,130825.0,269489.0,261970.0
14864,287.0,84173.0,221833.0,647611.0,155864.0,229845.0,243104.0,171518.0
14865,134.0,94440.0,203656.0,104315.0,77766.0,91457.0,115966.0,163508.0
14866,3.0,0.0,0.0,65077.0,3547.0,49556.0,0.0,0.0
14867,132.0,134412.0,47022.0,108778.0,43170.0,88068.0,73882.0,74318.0
14868,59.0,33802.0,73960.0,63745.0,17507.0,70279.0,42840.0,167019.0
14869,143.0,49309.0,88460.0,145733.0,70153.0,122192.0,505921.0,180184.0
14870,350.0,122130.0,177569.0,254281.0,100174.0,122431.0,94253.0,145562.0
14871,5.0,12439.0,7200.0,0.0,0.0,0.0,26444.0,0.0
14872,315.0,280727.0,392314.0,405115.0,187899.0,164981.0,224956.0,592653.0
14873,105.0,78919.0,392627.0,130041.0,41859.0,32414.0,72081.0,43494.0
14874,211.0,94527.0,59260.0,182365.0,135061.0,148588.0,100255.0,197751.0
14875,49.0,22830.0,35168.0,125737.0,52102.0,20419.0,16696.0,102014.0
14876,301.0,178998.0,233117.0,208548.0,115019.0,256281.0,92134.0,52437.0
14877,172.0,1171.0,54492.0,136487.0,143818.0,108378.0,182834.0,125552.0
14878,34.0,148543.0,158509.0,223070.0,529964.0,0.0,104339.0,1187462.0
14879,202.0,55252.0,106083.0,159140.0,131375.0,297664.0,249605.0,313423.0
14880,62.0,251584.0,392166.0,1518440.0,378147.0,306107.0,164808.0,291017.0
14881,77.0,50571.0,176434.0,243540.0,136557.0,92841.0,95117.0,139956.0
14882,232.0,51908.0,48052.0,131693.0,116415.0,168060.0,201214.0,280337.0
14883,48.0,22230.0,24619.0,111884.0,40200.0,692415.0,100586.0,50793.0
