고객번호,의류잡화구매횟수,의류잡화1,의류잡화2,의류잡화3,의류잡화4,의류잡화5,의류잡화6
17625,65.0,187168.0,101979.0,764769.0,471930.0,490308.0,837553.0
17626,7.0,135800.0,0.0,0.0,134355.0,218453.0,0.0
17627,10.0,0.0,44190.0,27568.0,9755.0,0.0,0.0
17628,8.0,0.0,156470.0,191842.0,0.0,141084.0,0.0
17629,95.0,612801.0,1547232.0,2302334.0,2657148.0,2343686.0,1084384.0
17630,33.0,901396.0,6180.0,50276.0,554185.0,568888.0,23484.0
17631,206.0,2374891.0,3751792.0,3302373.0,6374173.0,2913397.0,4433582.0
17632,51.0,308894.0,1233735.0,3095787.0,2399867.0,117317.0,1013683.0
17633,114.0,966707.0,1181767.0,1673244.0,2949811.0,1974552.0,2139287.0
17634,147.0,2223673.0,3123706.0,823935.0,2145494.0,1208399.0,2860536.0
17635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17636,24.0,124483.0,111764.0,219183.0,531480.0,20126.0,66270.0
17637,297.0,4409061.0,5382326.0,2076948.0,4056050.0,4596319.0,9385252.0
17638,217.0,4412690.0,6461603.0,2158442.0,5420774.0,5746418.0,5674470.0
17639,156.0,3008877.0,2758898.0,2333655.0,1619326.0,3443266.0,4580043.0
17640,91.0,242915.0,686759.0,1735726.0,2381865.0,2286728.0,3626730.0
17641,70.0,308994.0,847915.0,1417740.0,699801.0,773355.0,642332.0
17642,5.0,0.0,12134.0,5536.0,0.0,4956.0,0.0
17643,12.0,0.0,67883.0,0.0,0.0,32869.0,15870.0
17644,29.0,289805.0,33272.0,61800.0,134355.0,917341.0,38603.0
17645,7.0,22437.0,10095.0,0.0,0.0,40960.0,9437.0
17646,220.0,7964805.0,13294807.0,20965898.0,22034638.0,10236066.0,13274375.0
17647,175.0,1961696.0,1546705.0,1390035.0,1122821.0,1109944.0,1215067.0
17648,131.0,1376603.0,2270898.0,2408976.0,2848473.0,2448425.0,2130356.0
17649,5.0,0.0,39143.0,0.0,14189.0,4045.0,5362.0
17651,37.0,34442.0,1080046.0,533801.0,793611.0,1534753.0,638707.0
17652,13.0,12694.0,42542.0,33781.0,87796.0,0.0,17909.0
17653,24.0,0.0,40173.0,396903.0,242372.0,134004.0,133935.0
17654,310.0,14449501.0,6860613.0,7651255.0,7725800.0,6805329.0,3363409.0
17655,19.0,15253.0,70458.0,38413.0,0.0,53299.0,108521.0
17656,137.0,1824379.0,4555837.0,1182096.0,2655586.0,1178443.0,318098.0
17657,14.0,208226.0,36053.0,30052.0,96311.0,0.0,19302.0
17658,73.0,637471.0,166667.0,623541.0,771371.0,702489.0,415048.0
17659,125.0,3963774.0,8623572.0,3485505.0,6831927.0,2536563.0,5733438.0
17660,9.0,0.0,3605.0,11298.0,0.0,241714.0,498831.0
17661,35.0,194489.0,487076.0,67450.0,859548.0,1123872.0,1994039.0
17662,14.0,60619.0,35023.0,216698.0,70682.0,19216.0,0.0
17663,43.0,370989.0,673677.0,565808.0,864665.0,358122.0,828704.0
17664,119.0,761540.0,961970.0,309681.0,731109.0,1254081.0,1322842.0
17665,44.0,464374.0,271839.0,268330.0,80969.0,299766.0,74635.0
17666,3.0,0.0,242276.0,0.0,0.0,0.0,0.0
17667,26.0,28340.0,475384.0,15366.0,69883.0,70239.0,84715.0
17668,130.0,228486.0,241245.0,199751.0,350568.0,269124.0,690758.0
17669,11.0,49104.0,0.0,0.0,3104.0,15069.0,21446.0
17670,75.0,272978.0,1919543.0,269345.0,234081.0,5247951.0,436550.0
17671,23.0,132355.0,142152.0,126539.0,192000.0,29329.0,564363.0
17672,138.0,4861302.0,921824.0,2551670.0,1926563.0,1763543.0,3746767.0
17673,31.0,292266.0,408306.0,42594.0,81500.0,1246728.0,399018.0
17674,30.0,44086.0,50990.0,42594.0,131252.0,33881.0,10616.0
17675,37.0,452272.0,311396.0,89367.0,251064.0,821426.0,100050.0
17676,126.0,3911098.0,416114.0,2316311.0,2949422.0,2103187.0,3020856.0
17677,108.0,2153409.0,693579.0,362101.0,571910.0,960790.0,558848.0
17678,93.0,0.0,192009.0,211048.0,1678426.0,834673.0,1173205.0
17679,3.0,0.0,25752.0,0.0,21284.0,0.0,31098.0
17680,55.0,1018399.0,325817.0,172522.0,270484.0,975758.0,132112.0
17681,31.0,29424.0,201897.0,393173.0,115909.0,326315.0,353122.0
17682,53.0,107262.0,119388.0,329905.0,310571.0,228566.0,161710.0
17683,85.0,401023.0,554187.0,373400.0,428165.0,636549.0,231196.0
17684,56.0,867150.0,451077.0,186417.0,72721.0,923370.0,360200.0
17685,42.0,55599.0,128812.0,116822.0,290882.0,46219.0,57263.0
17686,33.0,153218.0,240422.0,482880.0,206721.0,79796.0,104018.0
17687,128.0,684755.0,443862.0,648960.0,796706.0,567857.0,856544.0
17688,9.0,1968.0,0.0,13444.0,38754.0,10012.0,0.0
17689,47.0,91812.0,478682.0,264940.0,389853.0,221689.0,190018.0
17690,36.0,194055.0,586942.0,661842.0,198207.0,58659.0,291677.0
17691,17.0,37394.0,836565.0,11298.0,14012.0,32161.0,361164.0
17693,51.0,133437.0,223839.0,113885.0,142603.0,119441.0,124026.0
17694,52.0,340779.0,101463.0,50615.0,1775445.0,428714.0,572736.0
17695,32.0,85219.0,39967.0,376112.0,42213.0,198024.0,333712.0
17696,27.0,0.0,120727.0,264262.0,238915.0,10114.0,263903.0
17697,26.0,72722.0,0.0,121680.0,190758.0,83741.0,265297.0
17698,19.0,241880.0,187167.0,111851.0,196080.0,118329.0,50293.0
17699,26.0,20173.0,8137.0,25443.0,39020.0,7990.0,61661.0
17700,118.0,548017.0,385252.0,218053.0,1302675.0,982433.0,658309.0
17701,9.0,2952.0,0.0,5536.0,11529.0,0.0,15013.0
17702,3.0,0.0,0.0,0.0,0.0,6372.0,1609.0
17703,7.0,0.0,0.0,0.0,15875.0,55422.0,117850.0
17704,33.0,58157.0,33273.0,114110.0,59419.0,45713.0,25952.0
17705,16.0,3444.0,40379.0,77279.0,9214.0,19924.0,726512.0
17706,36.0,179394.0,308923.0,117952.0,683662.0,64525.0,237738.0
17707,88.0,4648598.0,3435183.0,3179316.0,4608603.0,1825639.0,1802389.0
17709,47.0,127927.0,373612.0,112643.0,428884.0,24272.0,267228.0
17710,32.0,44282.0,16275.0,93547.0,149787.0,84044.0,73454.0
17711,38.0,85613.0,311496.0,788042.0,682686.0,34892.0,463466.0
17712,26.0,52745.0,0.0,48605.0,105089.0,74234.0,9329.0
17713,2.0,0.0,0.0,11185.0,0.0,1011.0,0.0
17714,4.0,0.0,75197.0,0.0,0.0,6877.0,0.0
17715,97.0,3002773.0,3744118.0,542761.0,2956057.0,4350784.0,2694211.0
17716,30.0,437511.0,74990.0,179527.0,347728.0,226848.0,88576.0
17717,81.0,341330.0,156369.0,162692.0,251081.0,91022.0,238271.0
17718,24.0,14761.0,86115.0,29375.0,369014.0,79898.0,54742.0
17719,51.0,74099.0,156984.0,103129.0,80878.0,93652.0,64768.0
17720,11.0,17614.0,0.0,0.0,60305.0,10114.0,42357.0
17721,51.0,431803.0,150496.0,395997.0,621672.0,196506.0,135972.0
17722,83.0,197205.0,174086.0,112642.0,441379.0,602365.0,1026981.0
17723,15.0,54811.0,71797.0,0.0,68907.0,62401.0,71525.0
17724,49.0,539263.0,293884.0,451924.0,157681.0,117924.0,193235.0
17725,49.0,85613.0,162135.0,108687.0,103139.0,610657.0,427648.0
17726,139.0,2272578.0,4087506.0,353279.0,3510861.0,3483368.0,2902942.0
17727,17.0,15116.0,73548.0,127781.0,1782009.0,60176.0,190769.0
17728,93.0,2246993.0,508617.0,2159291.0,816032.0,1202463.0,458586.0
17729,77.0,189135.0,124127.0,1482511.0,364933.0,99819.0,560565.0
17730,99.0,1472392.0,470954.0,1280072.0,720997.0,2551605.0,1483476.0
17731,15.0,0.0,9271.0,7683.0,87797.0,10114.0,326421.0
17732,45.0,285770.0,271121.0,120551.0,122296.0,49050.0,140905.0
17733,100.0,422849.0,1011854.0,383344.0,270131.0,316962.0,376928.0
17734,33.0,161681.0,38937.0,203706.0,505498.0,32161.0,44287.0
17735,17.0,11416.0,13803.0,32426.0,17294.0,12642.0,27452.0
17736,56.0,886535.0,686758.0,322583.0,595245.0,995782.0,857013.0
17737,106.0,2076396.0,821083.0,971183.0,2184846.0,195192.0,983980.0
17738,75.0,383515.0,86323.0,311712.0,262856.0,57243.0,795066.0
17739,25.0,155873.0,27710.0,428197.0,94802.0,103058.0,460034.0
17740,22.0,198779.0,17512.0,190712.0,445102.0,233623.0,141656.0
17741,40.0,108837.0,104246.0,4858.0,250621.0,41162.0,171468.0
17742,9.0,4920.0,2781.0,50729.0,177545.0,0.0,0.0
17743,51.0,74788.0,245984.0,106653.0,120877.0,38431.0,265726.0
17744,44.0,50679.0,87969.0,97502.0,157412.0,134712.0,75922.0
17745,75.0,636587.0,258686.0,159530.0,25525.0,125003.0,241276.0
17746,14.0,0.0,3090.0,116246.0,37159.0,7079.0,10616.0
17747,23.0,126186.0,99815.0,264037.0,271371.0,257188.0,73456.0
17748,45.0,65833.0,16481.0,32764.0,291414.0,302295.0,209963.0
17749,70.0,528164.0,223222.0,135125.0,180294.0,159896.0,377786.0
17750,24.0,75870.0,220541.0,0.0,8869.0,40455.0,78818.0
17751,14.0,48219.0,12979.0,47227.0,234568.0,5057.0,31098.0
17752,37.0,528930.0,238567.0,197604.0,56936.0,306137.0,12975.0
17753,69.0,98111.0,618609.0,704434.0,553387.0,366011.0,179617.0
17754,6.0,0.0,0.0,21466.0,0.0,29127.0,37318.0
17755,32.0,88172.0,15451.0,86655.0,21107.0,44297.0,51150.0
17756,32.0,23617.0,415846.0,184611.0,27492.0,0.0,899586.0
17757,58.0,86006.0,174806.0,77053.0,78131.0,35600.0,934975.0
17758,21.0,599487.0,111146.0,91514.0,0.0,405049.0,160529.0
17759,89.0,319090.0,713025.0,274319.0,676212.0,185178.0,859963.0
17760,38.0,73804.0,70972.0,43836.0,199804.0,28116.0,145194.0
17761,26.0,219740.0,243100.0,42255.0,16407.0,693286.0,8471.0
17762,91.0,406610.0,532042.0,826907.0,295496.0,260931.0,365024.0
17763,46.0,65244.0,284613.0,215905.0,103494.0,493239.0,220367.0
17764,55.0,816099.0,236097.0,252671.0,284762.0,49052.0,368027.0
17765,16.0,49006.0,92297.0,66659.0,298510.0,0.0,57907.0
17766,19.0,24601.0,0.0,11298.0,78042.0,26194.0,409957.0
17767,35.0,213737.0,487849.0,481637.0,9578.0,394430.0,0.0
17768,70.0,288130.0,200662.0,415769.0,269952.0,278426.0,1326804.0
17769,7.0,0.0,68399.0,0.0,95778.0,64727.0,0.0
17770,153.0,493012.0,1385260.0,1729737.0,2963974.0,6916568.0,8829657.0
17771,8.0,0.0,1030.0,36199.0,0.0,0.0,72382.0
17772,89.0,557468.0,1423992.0,701612.0,69342.0,1042810.0,570701.0
17773,16.0,0.0,10198.0,97163.0,0.0,384419.0,264868.0
17774,36.0,153217.0,69531.0,170488.0,53033.0,190946.0,136510.0
17775,24.0,22535.0,320872.0,163031.0,44165.0,129352.0,122783.0
17776,89.0,127337.0,242999.0,435540.0,273325.0,165962.0,36996.0
17777,60.0,2395879.0,519987.0,519598.0,873799.0,0.0,677824.0
17778,106.0,1552743.0,848246.0,1720484.0,3156941.0,1810431.0,1450555.0
17779,12.0,21452.0,54491.0,0.0,25186.0,102147.0,181119.0
17780,48.0,68884.0,322325.0,588823.0,843556.0,398656.0,313657.0
17781,27.0,38870.0,374746.0,60445.0,0.0,95675.0,378107.0
17782,29.0,152824.0,119284.0,153880.0,378059.0,17698.0,69916.0
17783,15.0,0.0,32139.0,33894.0,43278.0,26093.0,134365.0
17784,14.0,38968.0,49033.0,17738.0,70682.0,55320.0,0.0
17785,16.0,0.0,1322837.0,0.0,636926.0,32869.0,20374.0
17786,55.0,535620.0,252167.0,155800.0,99680.0,46422.0,51043.0
17787,13.0,0.0,439054.0,0.0,487804.0,60479.0,430437.0
17788,6.0,2952.0,5047.0,0.0,25718.0,10114.0,41821.0
17789,10.0,255854.0,213228.0,248332.0,228804.0,60580.0,0.0
17790,41.0,291181.0,224456.0,266748.0,1224702.0,78885.0,142299.0
17791,110.0,541919.0,522357.0,317588.0,153422.0,1795057.0,407919.0
17792,30.0,24995.0,37804.0,228447.0,60395.0,30341.0,78710.0
17793,33.0,78824.0,120417.0,308890.0,55072.0,359032.0,17909.0
17794,55.0,19583.0,684739.0,211500.0,187301.0,1525165.0,603204.0
17795,23.0,293051.0,9065.0,15704.0,133025.0,481911.0,830636.0
17796,64.0,31293.0,346930.0,333742.0,144203.0,35196.0,28631.0
17797,41.0,155285.0,280946.0,274768.0,275185.0,25284.0,10723.0
17798,29.0,97422.0,129790.0,86770.0,134800.0,6068.0,61017.0
17799,13.0,87246.0,0.0,26889.0,66512.0,19923.0,10723.0
17800,35.0,60028.0,45324.0,59201.0,93206.0,338804.0,148090.0
17801,85.0,82956.0,634782.0,3156753.0,4696731.0,1593970.0,2659492.0
17802,42.0,118775.0,170069.0,527166.0,336553.0,80605.0,105089.0
17803,21.0,147509.0,36671.0,8473.0,18801.0,84752.0,618999.0
17804,31.0,327000.0,36876.0,49937.0,660888.0,46321.0,11688.0
17805,119.0,933375.0,256287.0,455876.0,743083.0,196000.0,611879.0
17806,33.0,320880.0,124951.0,48016.0,369545.0,86572.0,123244.0
17807,3.0,0.0,0.0,0.0,7982.0,0.0,0.0
17808,38.0,417181.0,716684.0,98067.0,1379730.0,223914.0,78710.0
17809,8.0,0.0,20602.0,20224.0,58531.0,105990.0,0.0
17810,24.0,372444.0,675222.0,619564.0,192284.0,388260.0,0.0
17811,4.0,0.0,0.0,276351.0,8425.0,275494.0,0.0
17812,26.0,23617.0,104966.0,56490.0,344093.0,339715.0,10723.0
17813,45.0,9348.0,11124.0,129929.0,291770.0,160704.0,157742.0
17814,34.0,23420.0,72827.0,168229.0,92852.0,55321.0,99943.0
17815,79.0,300628.0,65926.0,292394.0,587175.0,439737.0,566731.0
17816,1.0,0.0,0.0,82476.0,0.0,0.0,0.0
17817,62.0,198976.0,252477.0,353967.0,192622.0,709568.0,263947.0
17818,33.0,134323.0,572728.0,449098.0,272702.0,45512.0,83428.0
17819,18.0,117496.0,32448.0,336908.0,75115.0,12136.0,279881.0
17820,77.0,192185.0,295019.0,151168.0,206189.0,247076.0,1002112.0
17821,85.0,12301.0,578909.0,235452.0,278378.0,915682.0,1291321.0
17822,71.0,123990.0,177999.0,40109.0,239091.0,240907.0,341543.0
17823,15.0,62674.0,91884.0,411024.0,93046.0,0.0,117850.0
17824,30.0,168667.0,494441.0,11298.0,21195.0,687520.0,273339.0
17825,4.0,38378.0,5150.0,0.0,0.0,2023.0,0.0
17826,56.0,345502.0,302846.0,212630.0,390208.0,493137.0,149056.0
17827,71.0,368333.0,334059.0,253981.0,257715.0,85358.0,88148.0
17828,14.0,9742.0,32345.0,28245.0,1774.0,104676.0,30455.0
17829,51.0,423242.0,182119.0,156366.0,68907.0,1191784.0,650268.0
17830,10.0,34442.0,10301.0,0.0,98262.0,56333.0,84714.0
17831,30.0,97127.0,127628.0,317928.0,233417.0,57446.0,46755.0
17832,185.0,2844294.0,3805696.0,1423803.0,787198.0,754362.0,4896115.0
17833,9.0,6593.0,3605.0,0.0,17736.0,0.0,125999.0
17834,17.0,687954.0,189124.0,158174.0,677544.0,0.0,0.0
17835,27.0,55501.0,716961.0,536094.0,374591.0,4046.0,651532.0
17836,54.0,192088.0,218482.0,88125.0,213462.0,569698.0,211894.0
17837,45.0,408187.0,504639.0,332391.0,315359.0,257998.0,274520.0
17838,10.0,83231.0,64123.0,11185.0,41060.0,51579.0,56941.0
17839,19.0,43889.0,64587.0,371143.0,199449.0,0.0,126536.0
17840,38.0,219347.0,110117.0,116143.0,114402.0,34386.0,36662.0
17842,31.0,186576.0,115988.0,223363.0,51260.0,80505.0,62946.0
17843,54.0,539361.0,665694.0,1013553.0,101011.0,208238.0,990415.0
17844,65.0,1271596.0,199836.0,283243.0,351008.0,170717.0,990413.0
17845,19.0,0.0,20396.0,0.0,88594.0,125912.0,189054.0
17846,18.0,25880.0,8138.0,29262.0,78130.0,0.0,36781.0
17847,11.0,0.0,106923.0,1695.0,51880.0,230488.0,1609.0
17848,44.0,112871.0,507109.0,1332937.0,172135.0,282473.0,217685.0
17849,9.0,0.0,56346.0,10112.0,4408.0,0.0,0.0
17850,23.0,268143.0,76742.0,0.0,24742.0,4045.0,28524.0
17851,47.0,409368.0,904724.0,1674603.0,96665.0,427804.0,493169.0
17852,36.0,49104.0,50063.0,186193.0,90812.0,189529.0,218330.0
17853,81.0,585768.0,830158.0,3063736.0,1134815.0,779553.0,920754.0
17854,9.0,4822.0,11125.0,4067.0,887.0,25284.0,57906.0
17855,59.0,375122.0,251032.0,105524.0,268801.0,938134.0,203316.0
17856,8.0,465851.0,73672.0,108123.0,17737.0,1517.0,0.0
17857,46.0,110017.0,399467.0,55700.0,239356.0,25790.0,88255.0
17858,113.0,1681130.0,3500965.0,3203392.0,2122180.0,4479885.0,1464186.0
17859,32.0,0.0,97065.0,86092.0,335224.0,0.0,39999.0
17860,3.0,0.0,0.0,0.0,26516.0,0.0,26701.0
17861,8.0,0.0,12361.0,12089.0,26605.0,13654.0,0.0
17862,64.0,66424.0,110013.0,413170.0,977736.0,534350.0,356018.0
17863,210.0,1260722.0,2082992.0,1184432.0,1643270.0,899158.0,2711148.0
17864,50.0,214820.0,224045.0,457346.0,327685.0,288235.0,32170.0
17865,92.0,226331.0,237435.0,316371.0,315713.0,489395.0,50294.0
17866,25.0,50384.0,10301.0,0.0,350742.0,158580.0,499175.0
17867,19.0,596338.0,0.0,0.0,493349.0,1517.0,547321.0
17868,101.0,948237.0,454580.0,938938.0,628767.0,301282.0,410417.0
17869,62.0,165074.0,125526.0,654363.0,994986.0,639581.0,1662451.0
17870,121.0,987597.0,1595941.0,1415041.0,1426431.0,1143288.0,1707351.0
17871,7.0,83202.0,246190.0,197039.0,0.0,0.0,233555.0
17872,13.0,0.0,274003.0,10734.0,1199135.0,9608.0,31848.0
17873,35.0,122022.0,60775.0,299849.0,120345.0,29228.0,49541.0
17874,49.0,266285.0,336219.0,458250.0,525538.0,185685.0,528234.0
17875,14.0,94952.0,296294.0,58060.0,275798.0,0.0,0.0
17876,67.0,1005409.0,2049769.0,594561.0,483007.0,341383.0,404421.0
17877,115.0,569177.0,838489.0,1383632.0,541237.0,7776241.0,7356277.0
17878,37.0,184019.0,39143.0,565807.0,806134.0,229175.0,58764.0
17879,21.0,126748.0,73137.0,12428.0,61725.0,50468.0,29918.0
17880,47.0,102539.0,23177.0,115693.0,48156.0,100125.0,48468.0
17881,67.0,273175.0,168398.0,287929.0,252485.0,336479.0,282561.0
17882,45.0,141311.0,252268.0,281435.0,273323.0,322017.0,155812.0
17883,46.0,144558.0,260509.0,44853.0,603226.0,65738.0,123255.0
17884,92.0,1020221.0,557691.0,11185.0,121319.0,20227.0,73348.0
17885,26.0,105294.0,20489.0,114324.0,121407.0,64525.0,79033.0
17886,74.0,336152.0,93635.0,290023.0,200159.0,565450.0,1236087.0
17887,4.0,0.0,0.0,0.0,1222060.0,0.0,77209.0
17888,34.0,194735.0,51093.0,66659.0,186234.0,41769.0,104339.0
17889,16.0,17123.0,38628.0,56490.0,20398.0,21643.0,144229.0
17890,12.0,0.0,87218.0,19015.0,8381.0,19216.0,26808.0
17891,12.0,9644.0,74887.0,217939.0,4434.0,10114.0,10723.0
17893,13.0,8856.0,28843.0,55361.0,106154.0,70797.0,0.0
17894,30.0,850381.0,18438.0,96711.0,31660.0,0.0,309156.0
17895,43.0,35819.0,169242.0,230254.0,81677.0,139466.0,26379.0
17896,137.0,3737313.0,2019001.0,3245859.0,3100416.0,2130544.0,3596063.0
17897,58.0,4843383.0,192730.0,446556.0,706545.0,260019.0,45971.0
17898,63.0,267662.0,1451238.0,844194.0,482571.0,132285.0,98119.0
17899,22.0,122958.0,338847.0,254319.0,193951.0,98860.0,22412.0
17900,29.0,320802.0,474664.0,273865.0,108728.0,22149.0,5362.0
17901,19.0,0.0,1639897.0,1952308.0,1187386.0,0.0,0.0
17902,17.0,139342.0,8179.0,105750.0,521814.0,0.0,58979.0
17903,23.0,176147.0,85549.0,0.0,605319.0,0.0,958350.0
17904,67.0,769218.0,637520.0,2032014.0,799927.0,1654427.0,1936625.0
17905,36.0,244859.0,79008.0,134108.0,42481.0,242726.0,242134.0
17906,32.0,269730.0,91266.0,174668.0,273678.0,24273.0,106161.0
17907,4.0,0.0,3090.0,7796.0,0.0,0.0,10723.0
17908,20.0,16620.0,11310.0,48007.0,233592.0,59670.0,24449.0
17909,14.0,106081.0,471369.0,2599.0,0.0,27307.0,162159.0
17910,61.0,409465.0,79317.0,204269.0,1322541.0,460168.0,1254123.0
17911,73.0,240305.0,316544.0,131669.0,319528.0,82424.0,75921.0
17912,9.0,126943.0,56644.0,0.0,248314.0,6978.0,0.0
17913,73.0,233762.0,220955.0,687489.0,1052940.0,42781.0,211947.0
17914,36.0,40741.0,265762.0,93774.0,785383.0,0.0,1556847.0
17915,95.0,724156.0,960279.0,2018380.0,3698233.0,1866500.0,541897.0
17916,50.0,265989.0,246808.0,0.0,150408.0,625928.0,774231.0
17917,62.0,36310.0,440362.0,469923.0,253102.0,335566.0,163209.0
17918,61.0,361638.0,438333.0,446501.0,234302.0,162221.0,551826.0
17919,103.0,130828.0,186384.0,443474.0,400928.0,320751.0,386063.0
17920,10.0,0.0,17511.0,113704.0,2661.0,0.0,26380.0
17921,206.0,2152089.0,2264091.0,6816684.0,3678861.0,9486403.0,8091591.0
17922,48.0,2096038.0,520915.0,56830.0,475523.0,84146.0,1208205.0
17923,73.0,366934.0,126392.0,410483.0,153767.0,253039.0,314947.0
17924,83.0,2674090.0,5202544.0,1240359.0,2582971.0,2367455.0,5020196.0
17925,50.0,320862.0,91679.0,190598.0,256473.0,630580.0,1066034.0
17926,4.0,984.0,0.0,303015.0,0.0,0.0,7485.0
17927,63.0,226332.0,574274.0,439045.0,484869.0,805242.0,1350076.0
17928,14.0,0.0,0.0,404697.0,0.0,0.0,26809.0
17929,37.0,59732.0,344873.0,71246.0,314206.0,61086.0,45038.0
17930,154.0,4009168.0,2696331.0,1718439.0,1996774.0,948218.0,2285416.0
17931,45.0,1276123.0,202722.0,103513.0,484567.0,527725.0,467221.0
17932,144.0,2237652.0,3099118.0,2330115.0,5116815.0,3696842.0,7491346.0
17933,62.0,324441.0,389890.0,588968.0,801878.0,283382.0,168143.0
17934,60.0,29522.0,668734.0,499714.0,318641.0,592048.0,374891.0
17935,59.0,739813.0,1038584.0,993937.0,778873.0,165660.0,204013.0
17936,24.0,73805.0,51298.0,903869.0,5232.0,374001.0,651875.0
17937,1.0,0.0,14421.0,0.0,0.0,0.0,0.0
17938,242.0,2597878.0,5881763.0,7276363.0,3933925.0,11943053.0,13357202.0
17939,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17940,92.0,2304548.0,5644101.0,2483884.0,2250418.0,6203572.0,2037876.0
17941,15.0,11218.0,17202.0,0.0,30685.0,440233.0,116992.0
17942,37.0,164573.0,192832.0,444513.0,34144.0,112058.0,52973.0
17943,4.0,6396.0,15451.0,78635.0,0.0,0.0,0.0
17944,31.0,217575.0,254019.0,176975.0,0.0,0.0,434834.0
17945,22.0,77937.0,0.0,156479.0,48155.0,36713.0,3217.0
17946,121.0,1338827.0,1576722.0,1339432.0,2108214.0,1815073.0,2942107.0
17948,33.0,175554.0,324478.0,79765.0,194572.0,181438.0,39462.0
17949,87.0,7128498.0,1699240.0,1038655.0,409807.0,92843.0,1321553.0
17950,66.0,4920.0,415681.0,155687.0,484656.0,192259.0,1063399.0
17952,5.0,6879.0,0.0,36154.0,33522.0,0.0,0.0
17953,17.0,50187.0,15039.0,109592.0,61990.0,6372.0,9651.0
17954,79.0,389489.0,1155047.0,1265815.0,1915397.0,666494.0,979242.0
17955,10.0,1682341.0,421450.0,10168.0,0.0,90112.0,144530.0
17956,49.0,1135009.0,1042447.0,400517.0,963816.0,1738259.0,298110.0
17957,92.0,687952.0,776274.0,1034341.0,426037.0,628961.0,533490.0
17958,6.0,0.0,130821.0,72307.0,0.0,0.0,0.0
17959,8.0,12694.0,0.0,18077.0,11440.0,0.0,117314.0
17960,13.0,309781.0,133705.0,232063.0,177190.0,0.0,58872.0
17961,10.0,7676.0,0.0,40673.0,5321.0,45410.0,2145.0
17962,54.0,798215.0,453043.0,175232.0,519597.0,508259.0,184389.0
17963,34.0,255559.0,121963.0,34346.0,74938.0,321004.0,312051.0
17964,115.0,1581439.0,3032125.0,617271.0,3774864.0,567078.0,2579933.0
17966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17967,3.0,0.0,0.0,1119.0,19493.0,0.0,0.0
17968,2.0,0.0,0.0,2825.0,2217.0,0.0,0.0
17969,48.0,660301.0,560470.0,416673.0,970643.0,19216.0,729513.0
17970,19.0,533427.0,60775.0,0.0,215402.0,120250.0,143157.0
17971,77.0,63964.0,71901.0,206304.0,797976.0,663149.0,585817.0
17972,76.0,31391.0,2231272.0,1523150.0,1030185.0,535009.0,953311.0
17973,2.0,0.0,0.0,0.0,11520.0,0.0,0.0
17974,37.0,52156.0,101979.0,827019.0,184463.0,82931.0,312694.0
17975,107.0,1091652.0,1932238.0,2256680.0,2790660.0,779656.0,1462566.0
17976,49.0,410647.0,428619.0,385264.0,707732.0,340828.0,99192.0
17977,15.0,61995.0,71077.0,253190.0,139321.0,7079.0,8043.0
17978,363.0,6303198.0,11222119.0,7210498.0,13123763.0,7206503.0,5808557.0
17979,141.0,677424.0,2580473.0,3764748.0,1619364.0,1736197.0,831332.0
17980,56.0,164534.0,364756.0,520968.0,391342.0,327982.0,147018.0
17981,21.0,139244.0,48208.0,303579.0,46825.0,16081.0,282883.0
17982,13.0,0.0,0.0,172861.0,365288.0,132488.0,236987.0
17983,3.0,0.0,0.0,0.0,20841.0,0.0,6412.0
17984,13.0,0.0,20118.0,12338.0,21267.0,0.0,0.0
17985,82.0,352193.0,1349720.0,510786.0,1027932.0,1939945.0,1716786.0
17986,142.0,2394287.0,3188551.0,2691992.0,3780864.0,2093327.0,2770531.0
17987,10.0,12792.0,255461.0,0.0,32450.0,7069.0,10616.0
17988,191.0,643344.0,4223234.0,3190884.0,754394.0,4189454.0,2986350.0
17989,42.0,114444.0,568712.0,247880.0,624689.0,118633.0,101552.0
17990,7.0,0.0,53152.0,788651.0,0.0,0.0,261737.0
17991,1.0,0.0,0.0,0.0,74494.0,0.0,0.0
17993,35.0,16237.0,154821.0,125296.0,119900.0,82427.0,821199.0
17996,41.0,1151640.0,313045.0,464351.0,560303.0,213042.0,1780354.0
17997,78.0,310921.0,52206.0,287920.0,92852.0,234534.0,165677.0
17998,4.0,0.0,81377.0,1130.0,0.0,0.0,0.0
17999,11.0,11808.0,20396.0,214663.0,673995.0,0.0,0.0
18000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18002,15.0,188840.0,0.0,0.0,84693.0,70694.0,74743.0
18003,34.0,553138.0,180574.0,471807.0,110233.0,1103187.0,168250.0
18004,15.0,0.0,24105.0,7909.0,82033.0,8899.0,174577.0
18005,5.0,15548.0,0.0,0.0,77332.0,0.0,205889.0
18006,5.0,0.0,0.0,0.0,461643.0,0.0,0.0
18007,14.0,14593.0,0.0,738307.0,7902.0,396351.0,738532.0
18008,2.0,48219.0,0.0,186418.0,0.0,0.0,0.0
18009,37.0,212851.0,113102.0,176702.0,23412.0,61997.0,42786.0
18010,1.0,0.0,0.0,0.0,0.0,47331.0,0.0
18011,26.0,27750.0,236716.0,166533.0,341609.0,13855.0,32063.0
