고객번호,레저취미구매횟수,레저취미1,레저취미2,레저취미3,레저취미4,레저취미5,레저취미6,레저취미7
13666,4.0,0.0,0.0,67562.0,0.0,0.0,3217.0,0.0
13667,5.0,0.0,7108.0,0.0,0.0,0.0,81713.0,0.0
13668,54.0,14564.0,30800.0,12314.0,140601.0,73010.0,151396.0,120181.0
13669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13670,108.0,13191261.0,9242966.0,4100078.0,887.0,0.0,0.0,0.0
13671,24.0,0.0,54080.0,108914.0,67932.0,43579.0,91041.0,60343.0
13672,7.0,0.0,50989.0,0.0,2394.0,34588.0,9361.0,18921.0
13673,19.0,62980.0,473840.0,30640.0,51435.0,11934.0,46217.0,31355.0
13674,11.0,0.0,72106.0,146084.0,31572.0,12440.0,0.0,10902.0
13675,10.0,3543.0,1432.0,36945.0,1321.0,1709.0,17222.0,1104.0
13676,33.0,41134.0,167973.0,57790.0,19245.0,15321.0,39334.0,0.0
13677,4.0,0.0,0.0,0.0,184462.0,94157.0,0.0,0.0
13678,11.0,1870.0,3914.0,8350.0,14970.0,9102.0,17801.0,0.0
13679,26.0,51565.0,17923.0,1073.0,83008.0,2508.0,217899.0,261624.0
13680,3.0,0.0,33787.0,0.0,0.0,0.0,42894.0,0.0
13681,83.0,40012.0,45890.0,187535.0,351630.0,369741.0,303086.0,142692.0
13682,1.0,0.0,0.0,0.0,7715.0,0.0,0.0,0.0
13683,8.0,0.0,4326.0,14913.0,2217.0,0.0,0.0,35025.0
13684,10.0,0.0,5150.0,0.0,0.0,3014.0,69874.0,64386.0
13685,3.0,0.0,0.0,0.0,0.0,0.0,5008.0,0.0
13686,24.0,0.0,0.0,92760.0,28025.0,0.0,0.0,37165.0
13687,69.0,105097.0,140503.0,155800.0,98173.0,207783.0,101817.0,52246.0
13688,5.0,0.0,0.0,13558.0,0.0,72615.0,0.0,84355.0
13689,5.0,0.0,3245.0,0.0,0.0,0.0,160851.0,61943.0
13690,4.0,248966.0,223168.0,0.0,0.0,0.0,0.0,0.0
13691,6.0,24591.0,0.0,19772.0,0.0,0.0,1180.0,46164.0
13692,1.0,0.0,0.0,67789.0,0.0,0.0,0.0,0.0
13693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13694,13.0,0.0,77772.0,0.0,114712.0,497800.0,75922.0,280026.0
13695,2.0,0.0,0.0,0.0,28290.0,0.0,0.0,0.0
13696,4.0,0.0,0.0,0.0,0.0,0.0,12761.0,26692.0
13697,46.0,33644.0,129987.0,74896.0,9489.0,49354.0,134814.0,16206.0
13698,36.0,1908280.0,1642483.0,377570.0,19449016.0,263054.0,697601.0,934207.0
13699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13700,7.0,0.0,74991.0,0.0,0.0,54209.0,12600.0,2252.0
13701,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2207.0
13702,44.0,63148.0,65513.0,75697.0,113870.0,71796.0,477619.0,163483.0
13704,7.0,0.0,30285.0,19772.0,23413.0,0.0,18766.0,19709.0
13705,4.0,0.0,57036.0,0.0,0.0,60479.0,0.0,0.0
13706,3.0,0.0,0.0,0.0,0.0,607.0,0.0,10586.0
13707,24.0,309977.0,164814.0,523553.0,157857.0,0.0,142622.0,268213.0
13708,4.0,0.0,140091.0,0.0,0.0,2832.0,0.0,32661.0
13709,4.0,0.0,0.0,4734.0,0.0,0.0,0.0,7849.0
13710,22.0,1329281.0,1289770.0,560826.0,0.0,0.0,868971.0,656478.0
13711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13712,2.0,24405.0,0.0,0.0,4496.0,0.0,0.0,0.0
13713,4.0,38378.0,0.0,0.0,0.0,0.0,111094.0,446594.0
13714,13.0,0.0,0.0,0.0,24388.0,74839.0,148842.0,9911.0
13715,3.0,6298.0,0.0,11298.0,0.0,15170.0,0.0,0.0
13716,6.0,429609.0,0.0,85865.0,282236.0,0.0,0.0,93083.0
13717,2.0,0.0,0.0,24404.0,4248.0,0.0,0.0,0.0
13718,28.0,0.0,157500.0,67788.0,7007.0,93945.0,123854.0,122195.0
13720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13721,15.0,46644.0,49753.0,156592.0,4310.0,96888.0,16782.0,54779.0
13722,4.0,0.0,0.0,24042.0,0.0,0.0,5094.0,0.0
13723,12.0,0.0,579321.0,197491.0,491280.0,695116.0,0.0,3041.0
13724,12.0,0.0,877634.0,0.0,315713.0,0.0,693055.0,606227.0
13725,1.0,0.0,0.0,0.0,13303.0,0.0,0.0,0.0
13726,7.0,299153.0,46354.0,18981.0,0.0,44601.0,0.0,156546.0
13727,111.0,65042.0,57268.0,81793.0,53744.0,69375.0,30777.0,18586.0
13728,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7771.0
13729,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15012.0
13731,14.0,31489.0,98064.0,72646.0,4168.0,173752.0,111524.0,87508.0
13732,11.0,4723.0,9888.0,0.0,52821.0,0.0,26379.0,0.0
13733,11.0,0.0,45221.0,7682.0,3281.0,0.0,7399.0,42549.0
13734,14.0,0.0,391804.0,115354.0,24557.0,20490.0,5362.0,1070.0
13736,2.0,0.0,0.0,0.0,0.0,38432.0,0.0,44937.0
13737,2.0,0.0,0.0,0.0,77102.0,0.0,43430.0,0.0
13738,4.0,0.0,66441.0,0.0,0.0,0.0,0.0,174453.0
13739,1.0,0.0,0.0,13332.0,0.0,0.0,0.0,0.0
13740,15.0,0.0,0.0,514063.0,720821.0,99113.0,102302.0,378413.0
13741,40.0,30407.0,0.0,98744.0,109268.0,30644.0,217995.0,98396.0
13742,16.0,203276.0,13391.0,14236.0,26038.0,21592.0,9404.0,21095.0
13743,3.0,0.0,122580.0,0.0,30951.0,0.0,0.0,0.0
13744,2.0,0.0,0.0,0.0,0.0,0.0,39569.0,0.0
13745,7.0,75772.0,32128.0,0.0,0.0,0.0,27666.0,58091.0
13746,11.0,19671.0,20591.0,41227.0,19484.0,4035.0,0.0,7884.0
13747,3.0,0.0,0.0,0.0,0.0,591846.0,269747.0,0.0
13748,36.0,0.0,23280.0,55361.0,32857.0,186900.0,283557.0,224908.0
13749,42.0,307813.0,1027409.0,536660.0,504344.0,94360.0,179938.0,287977.0
13750,2.0,0.0,0.0,44063.0,0.0,4885.0,0.0,0.0
13751,58.0,471559.0,408069.0,11185.0,381695.0,372684.0,689837.0,803836.0
13752,3.0,0.0,10301.0,33894.0,1641.0,0.0,0.0,0.0
13753,24.0,2017.0,54986.0,176815.0,25630.0,7079.0,79289.0,453082.0
13754,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2365.0
13755,4.0,0.0,30902.0,0.0,0.0,6068.0,0.0,0.0
13756,49.0,136686.0,160385.0,221499.0,137069.0,90609.0,18123.0,6983.0
13757,35.0,177671.0,197468.0,452148.0,199450.0,110238.0,41929.0,49104.0
13758,1.0,0.0,0.0,0.0,0.0,0.0,191949.0,0.0
13759,12.0,20173.0,61805.0,39656.0,0.0,13148.0,43569.0,33224.0
13760,7.0,0.0,0.0,0.0,44669.0,46006.0,29425.0,22513.0
13761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13762,4.0,28538.0,222138.0,0.0,0.0,0.0,0.0,91225.0
13763,11.0,0.0,0.0,200880.0,158566.0,121363.0,417784.0,418957.0
13764,21.0,208423.0,0.0,55473.0,29522.0,55301.0,201063.0,108669.0
13765,6.0,0.0,0.0,0.0,0.0,0.0,3589938.0,77924.0
13766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13767,33.0,58041.0,26782.0,51214.0,107830.0,61491.0,45767.0,32379.0
13768,2.0,0.0,0.0,43724.0,0.0,8900.0,0.0,0.0
13770,9.0,165321.0,30903.0,11072.0,73608.0,0.0,171146.0,312191.0
13771,27.0,1346188.0,1631037.0,732861.0,926868.0,306239.0,18015.0,109864.0
13772,4.0,0.0,0.0,11185.0,8496.0,0.0,0.0,109582.0
13773,7.0,83202.0,35229.0,0.0,4419459.0,0.0,0.0,653370.0
13774,3.0,0.0,0.0,508.0,0.0,0.0,114740.0,0.0
13775,33.0,27081.0,48507.0,64049.0,82299.0,10621.0,15979.0,17569.0
13776,2.0,0.0,0.0,0.0,0.0,0.0,92221.0,0.0
13777,20.0,0.0,23682.0,19433.0,267594.0,31858.0,270015.0,156883.0
13778,27.0,0.0,91470.0,11682.0,173289.0,99214.0,74635.0,147874.0
13779,48.0,0.0,7437.0,63156.0,8416.0,36844.0,55011.0,560514.0
13780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13782,18.0,0.0,50371.0,67359.0,10021.0,890.0,15002.0,62755.0
13783,7.0,0.0,61805.0,22596.0,0.0,0.0,584533.0,56086.0
13784,9.0,0.0,0.0,168387.0,0.0,715332.0,0.0,17727.0
13785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13786,6.0,14662.0,0.0,0.0,0.0,0.0,34873.0,21961.0
13787,30.0,61306.0,91472.0,54005.0,29345.0,38574.0,378268.0,55726.0
13788,4.0,44282.0,0.0,1717.0,0.0,1011.0,0.0,9911.0
13789,8.0,0.0,0.0,0.0,0.0,0.0,353335.0,6645.0
13790,4.0,0.0,0.0,0.0,44342.0,0.0,965.0,1126.0
13791,35.0,48454.0,16121.0,43350.0,17895.0,3024.0,13714.0,16769.0
13793,20.0,7479.0,0.0,67675.0,25585.0,17698.0,81711.0,59228.0
13794,3.0,0.0,0.0,0.0,0.0,0.0,0.0,67574.0
13795,30.0,61661.0,118719.0,23161.0,49478.0,3034.0,10874.0,98252.0
13796,9.0,143968.0,26782.0,0.0,38844.0,0.0,17158.0,0.0
13797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13799,5.0,0.0,0.0,0.0,3982.0,34224.0,0.0,10338.0
13800,46.0,19483.0,25236.0,5310.0,59141.0,53996.0,30873.0,42143.0
13801,1.0,0.0,0.0,0.0,0.0,0.0,4289.0,0.0
13803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13804,12.0,212950.0,33993.0,33894.0,10642.0,0.0,94580.0,6014.0
13805,5.0,0.0,0.0,0.0,22499.0,114789.0,0.0,0.0
13806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13807,4.0,0.0,0.0,0.0,0.0,4339.0,191949.0,5158.0
13808,16.0,14761.0,16481.0,16947.0,887.0,890.0,43463.0,106484.0
13809,57.0,4870.0,31450.0,4476.0,12851.0,39388.0,70012.0,109683.0
13810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13811,33.0,24601.0,20860.0,57069.0,178077.0,238377.0,21178.0,293092.0
13812,7.0,0.0,0.0,45192.0,34941.0,1315.0,2252.0,1070.0
13813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13814,18.0,110510.0,109189.0,155914.0,19422.0,0.0,37210.0,20148.0
13815,8.0,0.0,0.0,11185.0,8780.0,10316.0,46111.0,81989.0
13816,1.0,0.0,10713.0,0.0,0.0,0.0,0.0,0.0
13817,7.0,9841.0,0.0,9038.0,8691.0,0.0,219615.0,22524.0
13818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13820,9.0,5806.0,163268.0,100553.0,35473.0,1780.0,7506.0,0.0
13821,37.0,6888.0,41924.0,182239.0,53033.0,51479.0,221651.0,25453.0
13822,10.0,996355.0,120520.0,716333.0,0.0,0.0,176850.0,0.0
13823,19.0,0.0,30903.0,22596.0,8868.0,5036.0,13726.0,112735.0
13825,8.0,0.0,0.0,0.0,43455.0,0.0,344436.0,341248.0
13826,24.0,1378.0,12361.0,0.0,199893.0,268615.0,212322.0,25960.0
13827,26.0,418066.0,770144.0,170014.0,342052.0,258300.0,932680.0,422336.0
13828,7.0,324738.0,22662.0,0.0,0.0,67761.0,65950.0,0.0
13829,4.0,0.0,0.0,0.0,0.0,83700.0,18659.0,0.0
13830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13831,4.0,21748.0,0.0,33894.0,0.0,14968.0,0.0,0.0
13832,1.0,0.0,0.0,0.0,0.0,0.0,6434.0,0.0
13833,17.0,0.0,40688.0,64060.0,11973.0,120351.0,71310.0,235495.0
13834,117.0,101456.0,484863.0,492032.0,207695.0,282676.0,285532.0,254616.0
13835,93.0,10205834.0,363415.0,55241417.0,18816782.0,9050652.0,24881949.0,31988392.0
13836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13838,6.0,37394.0,0.0,169584.0,0.0,605297.0,0.0,21512.0
13839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13841,9.0,0.0,0.0,66658.0,7272.0,30442.0,44803.0,0.0
13842,9.0,20665.0,4944.0,62139.0,69528.0,0.0,56620.0,14416.0
13843,15.0,0.0,0.0,0.0,9755.0,274178.0,438566.0,141680.0
13844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13845,6.0,9841.0,0.0,55361.0,251862.0,0.0,0.0,87846.0
13846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13847,9.0,0.0,0.0,0.0,0.0,0.0,0.0,391927.0
13848,27.0,14466.0,128761.0,69484.0,0.0,47837.0,92596.0,145621.0
13849,51.0,1431997.0,588437.0,10168.0,104647.0,3249491.0,1368875.0,2042147.0
13850,3.0,4714.0,3595.0,3943.0,0.0,0.0,0.0,0.0
13851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13852,3.0,0.0,0.0,0.0,0.0,111249.0,100371.0,17119.0
13853,4.0,0.0,9065.0,0.0,0.0,6877.0,1609.0,2140.0
13854,4.0,75280.0,36053.0,0.0,0.0,7889.0,0.0,8559.0
13855,2.0,0.0,10301.0,21466.0,0.0,0.0,0.0,0.0
13856,28.0,46448.0,118552.0,51689.0,69562.0,0.0,0.0,50342.0
13857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13858,4.0,0.0,0.0,0.0,0.0,6068.0,21661.0,17907.0
13859,1.0,0.0,0.0,0.0,0.0,0.0,84715.0,0.0
13860,21.0,43889.0,44912.0,61009.0,36361.0,10012.0,94259.0,43675.0
13861,9.0,0.0,109911.0,263245.0,68996.0,0.0,0.0,0.0
13862,8.0,0.0,0.0,0.0,24920.0,13350.0,9437.0,0.0
13863,3.0,0.0,0.0,0.0,14100.0,28318.0,0.0,0.0
13864,1.0,0.0,0.0,7434.0,0.0,0.0,0.0,0.0
13865,3.0,0.0,0.0,0.0,0.0,0.0,30026.0,56931.0
13866,3.0,0.0,123693.0,403116.0,0.0,0.0,0.0,106316.0
13867,14.0,0.0,0.0,28358.0,22252.0,37623.0,0.0,17344.0
13868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13869,3.0,62291.0,0.0,0.0,1242.0,0.0,0.0,0.0
13870,13.0,0.0,175115.0,284711.0,1394966.0,6474.0,0.0,7433.0
13871,30.0,0.0,163166.0,450567.0,507803.0,961092.0,372317.0,1137604.0
13872,5.0,0.0,0.0,0.0,385242.0,0.0,280964.0,223895.0
13873,22.0,2952.0,535438.0,187210.0,257094.0,21643.0,134043.0,114650.0
13874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5395.0
13876,1.0,4910.0,0.0,0.0,0.0,0.0,0.0,0.0
13877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13878,12.0,0.0,0.0,7333.0,0.0,16273.0,10702.0,20148.0
13879,58.0,30702.0,58726.0,62795.0,62078.0,64373.0,153442.0,113366.0
13880,2.0,0.0,3502.0,51519.0,0.0,0.0,0.0,0.0
13881,5.0,0.0,0.0,0.0,2753271.0,0.0,0.0,0.0
13882,62.0,561649.0,1057693.0,3146686.0,3378030.0,1831366.0,2339076.0,575053.0
13883,2.0,0.0,4934.0,0.0,0.0,0.0,5137.0,0.0
13884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13885,8.0,6888.0,0.0,0.0,179141.0,12824.0,53510.0,11262.0
13886,2.0,0.0,0.0,0.0,0.0,29329.0,23323.0,0.0
13887,4.0,118087.0,22755.0,0.0,104647.0,0.0,0.0,0.0
13888,3.0,0.0,0.0,5638.0,4212.0,1365.0,0.0,0.0
13889,5.0,0.0,0.0,0.0,7006.0,42578.0,7399.0,28156.0
13890,5.0,0.0,0.0,608402.0,0.0,27307.0,106162.0,0.0
13891,18.0,0.0,0.0,0.0,21187.0,4045.0,108843.0,92576.0
13892,11.0,0.0,93841.0,0.0,72987.0,5562.0,0.0,52933.0
13893,15.0,102539.0,15451.0,250591.0,12850.0,72514.0,15871.0,307348.0
13894,17.0,9840.0,16997.0,0.0,26427.0,281055.0,19194.0,57437.0
13895,12.0,915054.0,75196.0,53553.0,457208.0,136624.0,0.0,0.0
13896,32.0,92698.0,1030.0,50502.0,96754.0,39039.0,126429.0,224075.0
13897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13898,7.0,0.0,0.0,0.0,0.0,14968.0,0.0,81764.0
13899,13.0,45759.0,93738.0,225962.0,0.0,0.0,1823.0,90324.0
13900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13901,4.0,0.0,0.0,0.0,149689.0,10357.0,0.0,0.0
13902,15.0,4723.0,55923.0,66659.0,0.0,2933.0,2359.0,38956.0
13903,14.0,0.0,7417.0,65416.0,20309.0,45005.0,72490.0,115788.0
13904,39.0,811758.0,670452.0,478609.0,698632.0,869898.0,3200593.0,529496.0
13905,6.0,0.0,0.0,182125.0,0.0,36662.0,291151.0,72754.0
13906,4.0,0.0,0.0,212968.0,0.0,0.0,203745.0,0.0
13907,2.0,0.0,0.0,0.0,3707.0,2528.0,0.0,0.0
13908,14.0,11809.0,0.0,48582.0,8780.0,162222.0,54690.0,0.0
13909,26.0,1445360.0,1220487.0,58750.0,0.0,0.0,523624.0,616837.0
13910,8.0,0.0,6376.0,11490.0,0.0,9688.0,0.0,5350.0
13911,1.0,0.0,0.0,0.0,0.0,0.0,62303.0,0.0
13912,8.0,0.0,0.0,0.0,3272.0,11823.0,202995.0,6532.0
13913,22.0,14190.0,14214.0,0.0,0.0,11630.0,32374.0,17952.0
13914,18.0,0.0,9065.0,29827.0,9134.0,20733.0,31709.0,62405.0
13915,11.0,0.0,0.0,0.0,0.0,96889.0,147234.0,3942.0
13916,6.0,0.0,0.0,744431.0,20752.0,0.0,13190.0,76584.0
13917,1.0,4714.0,0.0,0.0,0.0,0.0,0.0,0.0
13918,1.0,0.0,0.0,0.0,6651.0,0.0,0.0,0.0
13919,9.0,126353.0,677395.0,453765.0,96665.0,0.0,263796.0,77710.0
13920,5.0,0.0,108159.0,77957.0,0.0,0.0,6112.0,50117.0
13921,2.0,0.0,0.0,0.0,0.0,0.0,25564.0,0.0
13922,15.0,0.0,0.0,35250.0,19627.0,31454.0,1072.0,65997.0
13923,5.0,0.0,0.0,0.0,0.0,9992.0,1062.0,2793.0
13924,10.0,0.0,0.0,19998.0,0.0,13046.0,12868.0,460177.0
13925,1.0,0.0,0.0,0.0,4257.0,0.0,0.0,0.0
13926,5.0,0.0,490270.0,0.0,0.0,0.0,440089.0,31309.0
13927,4.0,0.0,166617.0,117500.0,0.0,0.0,0.0,0.0
13928,12.0,0.0,219511.0,39533.0,393755.0,33810.0,0.0,100122.0
13929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43698.0
13930,43.0,37394.0,251342.0,363797.0,99858.0,132993.0,240203.0,11262.0
13931,7.0,7872.0,0.0,124279.0,4062.0,62806.0,7292.0,0.0
13932,23.0,0.0,0.0,325441.0,381303.0,33881.0,25103.0,10451.0
13933,4.0,9841.0,61187.0,2575963.0,0.0,20126.0,0.0,0.0
13934,2.0,0.0,8138.0,10620.0,0.0,0.0,0.0,0.0
13935,11.0,0.0,0.0,64399.0,0.0,0.0,28835.0,149452.0
13936,17.0,0.0,14421.0,0.0,13347.0,23746.0,18767.0,29844.0
13937,2.0,0.0,0.0,0.0,3902.0,0.0,26809.0,0.0
13938,1.0,0.0,0.0,0.0,0.0,24273.0,0.0,0.0
13939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13940,19.0,11120.0,6077.0,66433.0,9312.0,12945.0,41392.0,53497.0
13941,6.0,765201.0,46354.0,225961.0,0.0,0.0,0.0,0.0
13942,4.0,0.0,0.0,45080.0,19643.0,28318.0,0.0,0.0
13943,6.0,0.0,4934.0,0.0,1508.0,8041.0,0.0,7963.0
13944,3.0,0.0,0.0,11298.0,0.0,25082.0,4504.0,0.0
13945,17.0,4910.0,51917.0,22370.0,17559.0,27003.0,108090.0,22300.0
13946,3.0,0.0,0.0,0.0,43455.0,0.0,0.0,121633.0
13947,7.0,0.0,12258.0,0.0,0.0,0.0,82462.0,85763.0
13948,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7884.0
13949,22.0,270183.0,64793.0,28245.0,12416.0,10114.0,42465.0,94772.0
13950,9.0,0.0,38113.0,0.0,1074198.0,458995.0,288213.0,0.0
13951,10.0,351308.0,15451.0,0.0,0.0,0.0,53617.0,233130.0
13952,11.0,77740.0,28637.0,97164.0,3122.0,208340.0,124391.0,0.0
13953,3.0,0.0,0.0,0.0,0.0,0.0,0.0,202947.0
13954,3.0,0.0,0.0,16947.0,0.0,0.0,21232.0,1070.0
13955,15.0,0.0,0.0,28969.0,295246.0,339613.0,119244.0,2703.0
13956,29.0,3739.0,50691.0,4406.0,77642.0,29329.0,965.0,200706.0
13957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13958,4.0,0.0,0.0,0.0,5214.0,5057.0,0.0,95504.0
13959,35.0,0.0,462715.0,534513.0,15077.0,0.0,82838.0,160343.0
13960,7.0,0.0,0.0,103942.0,0.0,0.0,85787.0,123886.0
13962,1.0,0.0,0.0,0.0,0.0,0.0,5887.0,0.0
13963,16.0,66916.0,73548.0,0.0,174706.0,95068.0,434727.0,126137.0
13964,3.0,0.0,0.0,0.0,13303.0,2731.0,0.0,1667.0
13965,5.0,126943.0,40173.0,0.0,0.0,0.0,0.0,13402.0
13966,1.0,0.0,0.0,35024.0,0.0,0.0,0.0,0.0
13967,12.0,192776.0,11866.0,4519.0,13835.0,0.0,944.0,23820.0
13968,49.0,208817.0,110939.0,257460.0,105533.0,216379.0,208623.0,75909.0
13969,8.0,0.0,0.0,0.0,0.0,0.0,38604.0,29653.0
13970,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5169.0
13971,7.0,80496.0,0.0,144615.0,34587.0,25486.0,1072.0,0.0
13972,20.0,133143.0,229916.0,55450.0,30915.0,0.0,43215.0,21399.0
13973,4.0,0.0,0.0,15817.0,5117.0,10913.0,0.0,0.0
13974,14.0,239991.0,196747.0,167212.0,7715.0,9911.0,51151.0,0.0
13975,20.0,0.0,102494.0,15591.0,41912.0,37116.0,100425.0,16105.0
13976,5.0,0.0,0.0,0.0,887.0,7080.0,3110.0,4505.0
13977,13.0,0.0,0.0,0.0,4612.0,6878.0,5201.0,15204.0
13978,3.0,3434.0,0.0,5412.0,0.0,0.0,0.0,5158.0
13979,2.0,0.0,0.0,0.0,14367.0,23160.0,0.0,0.0
13980,2.0,3238.0,4110.0,0.0,0.0,0.0,0.0,0.0
13981,2.0,0.0,53286.0,0.0,0.0,0.0,0.0,0.0
13982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13983,1.0,0.0,0.0,88125.0,0.0,0.0,0.0,0.0
13984,1.0,0.0,0.0,0.0,11352.0,0.0,0.0,0.0
13985,2.0,333556.0,0.0,0.0,0.0,0.0,0.0,0.0
13986,22.0,0.0,70541.0,23387.0,33700.0,0.0,85035.0,53834.0
13987,20.0,7971.0,8652.0,3389.0,9552.0,16030.0,4268.0,0.0
13988,7.0,0.0,45324.0,694064.0,0.0,108519.0,70774.0,0.0
13989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13990,4.0,0.0,0.0,180532.0,0.0,5360.0,0.0,0.0
13991,7.0,0.0,0.0,22483.0,24388.0,0.0,61659.0,15317.0
13992,2.0,0.0,0.0,0.0,11795.0,0.0,0.0,0.0
13993,11.0,126451.0,1545.0,0.0,17737.0,13623.0,0.0,30409.0
13994,1.0,3739.0,0.0,0.0,0.0,0.0,0.0,0.0
13995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0
13996,2.0,0.0,29873.0,0.0,0.0,12136.0,0.0,0.0
13997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13998,2.0,0.0,0.0,0.0,7982.0,0.0,0.0,22299.0
14000,8.0,0.0,0.0,0.0,2306.0,6170.0,1394.0,17907.0
14001,2.0,0.0,0.0,0.0,3104.0,0.0,2252.0,0.0
14002,14.0,175162.0,40173.0,62139.0,596132.0,126420.0,459606.0,199343.0
14003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14004,4.0,325822.0,0.0,0.0,0.0,0.0,0.0,33787.0
14005,3.0,360656.0,0.0,0.0,0.0,0.0,0.0,0.0
14006,19.0,0.0,42130.0,34572.0,48510.0,18912.0,37007.0,55522.0
14007,5.0,12596.0,4316.0,0.0,0.0,3024.0,0.0,0.0
14008,6.0,0.0,325507.0,89255.0,125044.0,90011.0,322774.0,0.0
14009,65.0,506296.0,171818.0,197603.0,88065.0,97999.0,128036.0,152716.0
14010,13.0,446073.0,0.0,170601.0,121496.0,0.0,124391.0,5293.0
14011,13.0,34540.0,140174.0,550217.0,0.0,99112.0,288031.0,20272.0
14012,2.0,0.0,0.0,0.0,4248.0,2731.0,0.0,0.0
14013,22.0,0.0,0.0,0.0,0.0,14968.0,185320.0,91585.0
14014,10.0,36794.0,0.0,26438.0,11352.0,19519.0,2306.0,16893.0
14015,7.0,0.0,193759.0,9038.0,0.0,0.0,15871.0,28369.0
14016,22.0,0.0,1706236.0,1600995.0,782722.0,661427.0,1043817.0,720696.0
14017,6.0,0.0,6180.0,31408.0,0.0,14665.0,11689.0,0.0
14019,5.0,0.0,19355.0,0.0,10642.0,13137.0,0.0,0.0
14020,4.0,0.0,0.0,0.0,6447.0,4551.0,83643.0,25948.0
14021,12.0,0.0,0.0,0.0,0.0,0.0,20363.0,31017.0
14022,10.0,0.0,9168.0,0.0,3459.0,0.0,18391.0,41795.0
14023,8.0,0.0,0.0,0.0,645838.0,0.0,0.0,1321111.0
14024,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10812.0
14025,12.0,0.0,0.0,0.0,92939.0,74233.0,36031.0,0.0
14026,7.0,14554.0,10198.0,11185.0,0.0,2205.0,0.0,3379.0
14027,2.0,0.0,0.0,0.0,0.0,4855.0,0.0,5406.0
14028,10.0,13777.0,0.0,0.0,83983.0,0.0,17050.0,0.0
14029,9.0,302961.0,0.0,72986.0,29089.0,22604.0,0.0,71178.0
14031,8.0,5875.0,0.0,13377.0,0.0,237821.0,0.0,73993.0
14032,31.0,59083.0,1315575.0,0.0,508335.0,743389.0,526551.0,0.0
14033,63.0,253887.0,215391.0,267087.0,828447.0,518523.0,321702.0,257377.0
14034,2.0,0.0,0.0,0.0,2306.0,0.0,0.0,2252.0
14035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14036,9.0,0.0,0.0,0.0,29886.0,8515.0,0.0,14056.0
14037,8.0,0.0,5150.0,14462.0,0.0,49253.0,0.0,38292.0
14038,18.0,0.0,0.0,6598.0,0.0,25890.0,88039.0,258922.0
