고객번호,의류잡화구매횟수,의류잡화1,의류잡화2,의류잡화3,의류잡화4,의류잡화5,의류잡화6,의류잡화7
15126,4.0,0.0,10301.0,0.0,0.0,6058.0,10723.0,0.0
15127,4.0,0.0,0.0,0.0,0.0,201260.0,35387.0,0.0
15128,43.0,286065.0,131851.0,24291.0,397480.0,332837.0,224441.0,0.0
15129,27.0,10726.0,10301.0,210144.0,713398.0,52186.0,1197054.0,89873.0
15130,16.0,166503.0,15451.0,0.0,34587.0,161818.0,87396.0,86043.0
15131,148.0,2718454.0,1171837.0,698446.0,970153.0,916533.0,612680.0,1541807.0
15132,66.0,360577.0,364568.0,58637.0,0.0,711574.0,393977.0,1180200.0
15133,7.0,984.0,7004.0,1130.0,4434.0,20126.0,0.0,0.0
15134,111.0,1001671.0,918528.0,1076189.0,634445.0,738189.0,290283.0,362645.0
15135,74.0,1091946.0,820071.0,693510.0,613397.0,395795.0,3809672.0,491679.0
15136,42.0,0.0,87146.0,136706.0,0.0,193978.0,97904.0,851315.0
15137,13.0,326215.0,95489.0,14913.0,247428.0,20126.0,94366.0,0.0
15138,69.0,63374.0,55624.0,43723.0,278467.0,168492.0,132758.0,106541.0
15139,20.0,41626.0,21488.0,66433.0,158212.0,52388.0,56834.0,172132.0
15140,176.0,1914196.0,2127439.0,2108976.0,2102096.0,1181416.0,2059579.0,1564006.0
15141,138.0,2464418.0,1217283.0,934724.0,2946975.0,573744.0,3145851.0,1432947.0
15142,69.0,1128318.0,427568.0,2909742.0,943152.0,774739.0,577131.0,562046.0
15143,141.0,5635706.0,3954378.0,1257815.0,5510509.0,3553646.0,5036999.0,1260902.0
15144,142.0,2113170.0,2935305.0,1608169.0,2280771.0,4216845.0,3168991.0,164654.0
15145,79.0,169898.0,389579.0,34798.0,415351.0,910778.0,1219251.0,2082960.0
15146,165.0,3831685.0,2232280.0,6461442.0,5599224.0,3980922.0,3968818.0,1161617.0
15147,16.0,24405.0,92625.0,236242.0,127349.0,13754.0,107234.0,4392.0
15148,246.0,12199562.0,9649636.0,9322251.0,23421003.0,14295113.0,13427687.0,14799063.0
15149,97.0,491436.0,618258.0,586258.0,1416100.0,630278.0,1900401.0,518675.0
15150,222.0,1269243.0,3835794.0,4761047.0,4665523.0,5602815.0,7897926.0,2473705.0
15151,24.0,35417.0,384016.0,274431.0,676833.0,352862.0,21232.0,112060.0
15152,105.0,1133339.0,562633.0,491805.0,231288.0,433569.0,397623.0,364335.0
15153,131.0,4077629.0,1415825.0,3056153.0,1619896.0,1265715.0,1321659.0,262130.0
15154,110.0,1140618.0,320597.0,586032.0,602163.0,612175.0,327708.0,301490.0
15155,54.0,1930521.0,1780505.0,368023.0,451933.0,279639.0,84929.0,455671.0
15156,13.0,26175.0,8240.0,0.0,12238.0,0.0,70452.0,0.0
15158,125.0,2573501.0,3929605.0,4352002.0,2281651.0,2576937.0,2028999.0,1890219.0
15159,72.0,1220249.0,854004.0,587331.0,265342.0,786523.0,533884.0,378840.0
15160,119.0,583250.0,839830.0,833685.0,1509174.0,102450.0,1509192.0,624843.0
15161,16.0,198583.0,0.0,0.0,129302.0,4956.0,89112.0,69701.0
15162,30.0,160399.0,58509.0,161224.0,397924.0,6877.0,21447.0,6645.0
15163,5.0,0.0,0.0,237260.0,15076.0,0.0,0.0,275363.0
15164,34.0,110216.0,380307.0,95921.0,54185.0,27610.0,0.0,110821.0
15165,22.0,214524.0,144109.0,38413.0,157857.0,25284.0,196667.0,366248.0
15166,12.0,49104.0,30800.0,159867.0,44164.0,50467.0,64233.0,131431.0
15167,240.0,4165970.0,6382735.0,3645936.0,2497526.0,2152260.0,5982611.0,2131636.0
15168,47.0,55992.0,0.0,193536.0,2127785.0,516400.0,165999.0,106429.0
15169,17.0,0.0,137723.0,234436.0,48776.0,3034.0,12010.0,79511.0
15170,47.0,112025.0,477856.0,178398.0,6103294.0,245658.0,1089928.0,46401.0
15171,33.0,65834.0,116915.0,89436.0,215679.0,109024.0,116886.0,160602.0
15172,24.0,362526.0,271789.0,192858.0,31395.0,11630.0,129121.0,712002.0
15173,62.0,157842.0,198600.0,233191.0,50550.0,118125.0,464697.0,159248.0
15174,10.0,50777.0,0.0,0.0,117683.0,23059.0,13833.0,4392.0
15175,129.0,1965159.0,1304295.0,1046088.0,1381868.0,2209916.0,1766680.0,183575.0
15176,90.0,2545929.0,1965611.0,1177498.0,2464926.0,4245676.0,2918277.0,3337094.0
15177,21.0,92304.0,282965.0,161337.0,52324.0,0.0,45038.0,133909.0
15178,67.0,1340037.0,447439.0,927866.0,1199639.0,421463.0,43966.0,1618470.0
15180,154.0,5749905.0,5646451.0,9113081.0,3178182.0,2606964.0,12029193.0,7183011.0
15181,12.0,0.0,11217.0,11298.0,239445.0,0.0,84822.0,0.0
15182,4.0,66719.0,0.0,0.0,61901.0,0.0,0.0,0.0
15183,12.0,49006.0,19572.0,22596.0,40617.0,0.0,265726.0,189882.0
15184,31.0,0.0,44499.0,68129.0,83363.0,42275.0,44610.0,130191.0
15185,134.0,2438293.0,3943326.0,2251471.0,3153395.0,2613072.0,2433548.0,2412283.0
15186,237.0,396987.0,3992560.0,3970935.0,4910146.0,874509.0,4824010.0,1056400.0
15187,161.0,2926641.0,2541019.0,3181495.0,3722964.0,9497784.0,1975155.0,2241759.0
15188,81.0,402360.0,520297.0,69789.0,4058355.0,1095986.0,392155.0,71290.0
15189,20.0,28803.0,0.0,9254.0,108442.0,15979.0,125250.0,27030.0
15190,249.0,11053440.0,15382372.0,12028242.0,10511321.0,9082846.0,7247973.0,15003441.0
15191,81.0,193485.0,1756359.0,1296117.0,1512934.0,1481717.0,1748429.0,1254281.0
15192,33.0,40937.0,56552.0,735504.0,40883.0,79897.0,99298.0,56311.0
15193,39.0,447844.0,373921.0,128459.0,317692.0,715039.0,833551.0,554950.0
15194,48.0,432197.0,341374.0,238841.0,133113.0,20228.0,77852.0,608726.0
15195,71.0,2794521.0,961584.0,1194319.0,2842878.0,1654832.0,2022305.0,764675.0
15196,1.0,0.0,0.0,25760.0,0.0,0.0,0.0,0.0
15197,73.0,202351.0,263804.0,145068.0,214262.0,225533.0,92543.0,104400.0
15198,52.0,142686.0,78286.0,119645.0,97818.0,69986.0,180367.0,50342.0
15199,177.0,258166.0,1882677.0,2013163.0,1949676.0,1590863.0,1393793.0,652199.0
15200,36.0,492716.0,753714.0,22483.0,82121.0,0.0,70025.0,211280.0
15201,242.0,7371194.0,4589548.0,6996881.0,8152793.0,6132088.0,5162846.0,10062185.0
15202,2.0,5894.0,6170.0,0.0,0.0,0.0,0.0,0.0
15203,10.0,39362.0,0.0,160433.0,183575.0,20227.0,221975.0,33787.0
15204,143.0,2595269.0,3358598.0,2194516.0,1086907.0,2502017.0,3082338.0,3331330.0
15205,27.0,9841.0,110600.0,32098.0,65130.0,99771.0,94881.0,175692.0
15206,23.0,7774.0,247529.0,135125.0,501594.0,97899.0,159211.0,21398.0
15207,117.0,631961.0,1209423.0,1238046.0,1854461.0,985467.0,1898751.0,619314.0
15208,91.0,497765.0,318534.0,262804.0,814043.0,1120302.0,1399348.0,963827.0
15209,24.0,7872.0,192730.0,0.0,358193.0,127431.0,28739.0,0.0
15211,87.0,121432.0,1049660.0,1021570.0,617947.0,885849.0,0.0,221867.0
15212,74.0,26274.0,43676.0,197604.0,673018.0,1070924.0,14583.0,1572442.0
15213,85.0,462900.0,1583448.0,2089466.0,983501.0,449144.0,1011217.0,1846047.0
15214,19.0,132847.0,19572.0,101683.0,245273.0,266998.0,716753.0,5406.0
15215,35.0,95946.0,382265.0,55812.0,452109.0,1123619.0,48792.0,220291.0
15216,78.0,85121.0,288115.0,392268.0,707002.0,1291704.0,2119161.0,498019.0
15217,108.0,601701.0,3115496.0,6813196.0,7183691.0,3605851.0,2883418.0,4309268.0
15218,75.0,66522.0,318195.0,314482.0,258337.0,45209.0,197632.0,86043.0
15219,54.0,155480.0,223148.0,164273.0,293811.0,27914.0,400625.0,99784.0
15220,32.0,29424.0,297594.0,86768.0,7982.0,37319.0,331889.0,165330.0
15221,24.0,74394.0,252166.0,91290.0,106420.0,10114.0,49864.0,114313.0
15222,25.0,26373.0,76742.0,118065.0,7804.0,0.0,47826.0,523359.0
15223,31.0,909021.0,21425.0,47339.0,14988.0,171829.0,1072.0,0.0
15224,142.0,1521991.0,998896.0,492742.0,2191816.0,1182751.0,466200.0,961914.0
15225,19.0,10824.0,0.0,33894.0,0.0,30037.0,13940.0,62515.0
15226,54.0,159122.0,341372.0,4339141.0,373979.0,116105.0,150986.0,96292.0
15227,159.0,6347796.0,10621857.0,9189152.0,8184929.0,9321757.0,7475191.0,2760858.0
15228,30.0,68884.0,229607.0,206754.0,132050.0,59671.0,31097.0,33787.0
15229,120.0,381419.0,2404820.0,1048664.0,1380015.0,1481173.0,1356661.0,510405.0
15230,121.0,1192595.0,1580573.0,1326565.0,1817285.0,541732.0,1062604.0,875735.0
15231,62.0,96240.0,549447.0,735393.0,870697.0,237568.0,416282.0,478196.0
15232,41.0,45267.0,31418.0,192406.0,36006.0,212790.0,40320.0,47527.0
15233,10.0,3533.0,643494.0,235000.0,0.0,308464.0,74957.0,0.0
15234,22.0,45660.0,268543.0,102699.0,44252.0,9507.0,147982.0,22412.0
15235,1.0,0.0,0.0,0.0,887.0,0.0,0.0,0.0
15236,111.0,893079.0,2874033.0,3256119.0,2266196.0,395845.0,2904690.0,5327390.0
15237,179.0,980809.0,5714485.0,283808.0,3569250.0,2375809.0,3364898.0,2522856.0
15238,50.0,414977.0,45633.0,106497.0,31376.0,91932.0,122461.0,57099.0
15239,51.0,260873.0,184489.0,441077.0,394731.0,583350.0,1088212.0,618535.0
15240,109.0,324460.0,220851.0,402008.0,509269.0,315038.0,78281.0,14303.0
15241,146.0,1044082.0,177176.0,2647500.0,1165064.0,1467033.0,2794945.0,2591632.0
15242,29.0,234893.0,134220.0,28245.0,8868.0,114992.0,155060.0,0.0
15243,2.0,0.0,0.0,1119.0,14101.0,0.0,0.0,0.0
15244,29.0,9742.0,8035.0,0.0,2572.0,59972.0,1447660.0,41671.0
15245,29.0,150255.0,122046.0,3050.0,5747.0,20126.0,64328.0,20046.0
15246,43.0,248769.0,338796.0,137724.0,330080.0,29633.0,48684.0,362645.0
15247,24.0,514562.0,116812.0,83832.0,724101.0,244344.0,0.0,44937.0
15248,28.0,86991.0,226310.0,531168.0,529441.0,0.0,476012.0,303182.0
15249,316.0,363708.0,2136441.0,1847011.0,10628199.0,4529567.0,22996169.0,20382705.0
15250,12.0,89844.0,53565.0,168002.0,0.0,0.0,85787.0,11262.0
15251,27.0,434167.0,173674.0,270022.0,0.0,71605.0,191949.0,43472.0
15252,48.0,58059.0,8240.0,288666.0,133735.0,139465.0,247604.0,356001.0
15253,49.0,185790.0,424293.0,37961.0,196524.0,15170.0,331031.0,177831.0
15254,7.0,0.0,0.0,46322.0,33700.0,22250.0,100264.0,0.0
15255,93.0,555007.0,1314854.0,450567.0,746626.0,938378.0,841359.0,1634044.0
15256,242.0,15896351.0,10664831.0,19649742.0,39829183.0,7256131.0,12864248.0,6619862.0
15257,16.0,54773.0,0.0,29375.0,81146.0,20228.0,0.0,30183.0
15258,14.0,0.0,68914.0,75698.0,11529.0,490913.0,28524.0,101698.0
15259,6.0,0.0,118666.0,0.0,48333.0,92943.0,0.0,0.0
15260,29.0,52548.0,32756.0,81504.0,35917.0,22250.0,246208.0,2252.0
15261,164.0,333919.0,793948.0,114778.0,9757404.0,912528.0,1792653.0,1924849.0
15262,72.0,130879.0,68912.0,111287.0,157591.0,431950.0,233019.0,97757.0
15263,105.0,3357786.0,669452.0,338660.0,412290.0,546859.0,1769568.0,1053678.0
15264,29.0,35230.0,18336.0,16608.0,329638.0,238680.0,29789.0,108456.0
15265,4.0,1968.0,1030.0,0.0,887.0,1011.0,0.0,0.0
15266,159.0,1200764.0,653240.0,1532980.0,2609064.0,1707666.0,1406686.0,1389441.0
15267,43.0,35918.0,33890.0,168906.0,57378.0,115193.0,181010.0,357240.0
15268,88.0,453216.0,628097.0,948596.0,1828479.0,580317.0,775303.0,144158.0
15269,3.0,119464.0,0.0,0.0,0.0,0.0,0.0,11262.0
15270,23.0,141970.0,72209.0,1601389.0,166459.0,293455.0,26379.0,150014.0
15271,136.0,877796.0,1282232.0,1219686.0,1295474.0,1576959.0,441708.0,380439.0
15272,61.0,287739.0,566755.0,224267.0,587176.0,112362.0,54904.0,24776.0
15273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15274,21.0,49104.0,61702.0,0.0,49929.0,3539.0,11797.0,4280.0
15275,16.0,108148.0,142975.0,0.0,31394.0,0.0,48255.0,0.0
15276,36.0,65931.0,22456.0,61914.0,122738.0,224218.0,79676.0,43923.0
15277,41.0,16926.0,81995.0,988808.0,239534.0,55423.0,38604.0,595888.0
15278,40.0,56179.0,280966.0,256681.0,302978.0,625414.0,38508.0,419969.0
15279,79.0,355243.0,5582245.0,5771628.0,1018079.0,1159875.0,896272.0,70615.0
15280,1.0,362231.0,0.0,0.0,0.0,0.0,0.0,0.0
15281,13.0,0.0,28225.0,8474.0,42125.0,27205.0,68630.0,44937.0
15282,22.0,90051.0,466144.0,82589.0,0.0,238377.0,528450.0,0.0
15283,64.0,24355.0,18438.0,68015.0,376018.0,583098.0,35064.0,3266.0
15284,13.0,9841.0,0.0,5649.0,63852.0,28520.0,10723.0,41558.0
15285,7.0,0.0,238465.0,83606.0,0.0,0.0,0.0,0.0
15286,233.0,10881891.0,7432672.0,4109397.0,6051195.0,3984059.0,2829586.0,822935.0
15287,118.0,1021390.0,6064757.0,2706829.0,4670096.0,267666.0,7015692.0,4369306.0
15288,52.0,915467.0,854044.0,1083825.0,979589.0,452683.0,1198447.0,653426.0
15289,59.0,205176.0,93738.0,89029.0,114401.0,216228.0,101615.0,215786.0
15290,237.0,361832.0,552637.0,416563.0,542480.0,304013.0,326957.0,299464.0
15291,39.0,138752.0,404772.0,28245.0,292478.0,325809.0,639202.0,261173.0
15292,13.0,0.0,6181.0,0.0,195725.0,11125.0,10723.0,97757.0
15293,8.0,38969.0,0.0,0.0,36361.0,44499.0,0.0,16893.0
15294,139.0,1964864.0,1002987.0,538694.0,426922.0,369549.0,645442.0,1309579.0
15295,31.0,13580.0,43676.0,91175.0,206456.0,631694.0,305189.0,445737.0
15296,17.0,85593.0,63742.0,50819.0,189331.0,0.0,13930.0,285949.0
15297,91.0,973900.0,596770.0,425033.0,405904.0,2547123.0,414866.0,400600.0
15298,27.0,83447.0,163526.0,25465.0,116973.0,0.0,540460.0,276827.0
15299,340.0,2054932.0,2708548.0,4884015.0,3672318.0,5034754.0,4998628.0,6041870.0
15300,66.0,96142.0,317988.0,259744.0,170717.0,63210.0,346581.0,76357.0
15301,9.0,47235.0,0.0,0.0,673996.0,115193.0,68909.0,266353.0
15303,56.0,387619.0,593639.0,553437.0,1580866.0,220780.0,555589.0,550624.0
15304,28.0,58748.0,13803.0,23839.0,0.0,16384.0,65840.0,13515.0
15305,5.0,100373.0,0.0,11265.0,0.0,0.0,0.0,0.0
15306,109.0,483565.0,1679308.0,1522529.0,3713449.0,1687045.0,2723208.0,434160.0
15307,39.0,439085.0,4120.0,139757.0,185348.0,293546.0,39032.0,32661.0
15309,31.0,892341.0,120025.0,0.0,135241.0,34791.0,35173.0,65096.0
15310,17.0,0.0,634286.0,0.0,17382.0,162930.0,623029.0,312078.0
15311,67.0,1160693.0,452517.0,1635949.0,651400.0,3044659.0,1341444.0,495372.0
15312,155.0,1699170.0,1677494.0,2245089.0,3252294.0,2655722.0,950844.0,645160.0
15313,104.0,570261.0,401016.0,313069.0,238826.0,328539.0,290712.0,381116.0
15315,58.0,241783.0,180575.0,245620.0,66335.0,102855.0,136186.0,308248.0
15316,13.0,97422.0,0.0,346850.0,17737.0,201260.0,0.0,0.0
15317,13.0,0.0,133087.0,89255.0,8868.0,0.0,0.0,297887.0
15318,138.0,1209994.0,1440678.0,1796768.0,1715870.0,1426588.0,3058172.0,2367332.0
15319,63.0,328575.0,351879.0,604063.0,565092.0,171323.0,189161.0,100234.0
15320,24.0,632452.0,0.0,451696.0,461864.0,0.0,321338.0,405690.0
15321,146.0,1341267.0,645144.0,461751.0,762058.0,259868.0,615136.0,613119.0
15322,127.0,622060.0,862747.0,376452.0,1398496.0,453212.0,1173245.0,641453.0
15323,32.0,448454.0,0.0,51519.0,111564.0,83335.0,120423.0,95279.0
15324,71.0,3820829.0,470030.0,590901.0,1073597.0,1533278.0,618954.0,348242.0
15325,90.0,651246.0,137001.0,369900.0,198829.0,394628.0,93079.0,204635.0
15326,48.0,252902.0,735987.0,321092.0,396327.0,116205.0,172432.0,792076.0
15327,4.0,0.0,0.0,0.0,18925.0,0.0,0.0,23527.0
15328,9.0,92993.0,0.0,164376.0,30418.0,140174.0,27880.0,0.0
15329,4.0,0.0,0.0,0.0,208051.0,0.0,244494.0,5631.0
15330,168.0,1571832.0,2260916.0,4205168.0,7886943.0,7426799.0,3559194.0,20572645.0
15331,48.0,139440.0,128967.0,171957.0,135508.0,67761.0,99083.0,89197.0
15332,32.0,165814.0,240215.0,0.0,17736.0,273877.0,461213.0,0.0
15333,84.0,684805.0,486025.0,470906.0,638665.0,582440.0,295967.0,155308.0
15334,164.0,2865520.0,3844187.0,3586496.0,5032862.0,4623267.0,3473408.0,5812628.0
15335,156.0,1130699.0,1348508.0,1467847.0,1896125.0,811553.0,1966116.0,5283570.0
15336,161.0,2314855.0,2095710.0,1322439.0,1343308.0,797394.0,1198374.0,433994.0
15337,179.0,1426289.0,3234163.0,2036476.0,2030147.0,2254710.0,3413395.0,2287439.0
15338,29.0,66423.0,31109.0,235339.0,22881.0,20227.0,43215.0,154519.0
15339,5.0,0.0,0.0,0.0,237583.0,3024.0,1609.0,0.0
15340,72.0,648098.0,287898.0,1897513.0,506021.0,1721886.0,2849573.0,410510.0
15341,54.0,73311.0,10301.0,109818.0,28734.0,73931.0,167177.0,80073.0
15342,350.0,7212697.0,3390264.0,12034495.0,8330761.0,11346512.0,10123325.0,5781676.0
15343,17.0,12793.0,24619.0,82251.0,0.0,4956.0,11999.0,0.0
15344,120.0,583960.0,814591.0,604188.0,1186996.0,937023.0,1506415.0,1377265.0
15345,78.0,136686.0,229913.0,79313.0,256738.0,197063.0,261435.0,129741.0
15346,52.0,9841.0,312837.0,415995.0,275451.0,263358.0,56726.0,450828.0
15347,70.0,1000194.0,912348.0,159527.0,185084.0,141185.0,130290.0,98207.0
15348,21.0,5904.0,0.0,35589.0,47711.0,145332.0,322668.0,28831.0
15349,41.0,916254.0,332614.0,6440.0,88240.0,135826.0,9437.0,500608.0
15350,246.0,207144.0,3975186.0,9720659.0,24209546.0,18327558.0,8806189.0,9625744.0
15353,45.0,0.0,181707.0,1016376.0,302412.0,155749.0,417355.0,450829.0
15354,180.0,3571118.0,4529939.0,2080138.0,7623702.0,1579840.0,5974996.0,2062746.0
15355,73.0,346387.0,530393.0,472034.0,214348.0,156558.0,618313.0,686661.0
15356,195.0,7375487.0,6719261.0,1743611.0,3195254.0,2380596.0,3348459.0,2075425.0
15357,171.0,670437.0,5487634.0,806741.0,53831.0,263580.0,6555909.0,7681409.0
15358,16.0,5708.0,0.0,0.0,15608.0,40758.0,31097.0,302731.0
15359,64.0,234107.0,74990.0,355888.0,240952.0,327883.0,181440.0,279304.0
15360,127.0,1809628.0,2100468.0,1941800.0,1784030.0,2305682.0,3435285.0,2835054.0
15361,27.0,98111.0,262672.0,143486.0,209204.0,69784.0,346794.0,0.0
15362,223.0,1852828.0,1045271.0,2449310.0,1615462.0,2250543.0,3601896.0,1882121.0
15363,104.0,1622283.0,2478935.0,3317050.0,3078351.0,2401059.0,1746822.0,3203500.0
15364,58.0,100669.0,113104.0,219973.0,302056.0,35297.0,207927.0,398008.0
15365,16.0,6780.0,507833.0,8971.0,0.0,0.0,321970.0,17118.0
15366,43.0,58748.0,34507.0,462318.0,776779.0,794116.0,933793.0,57663.0
15367,86.0,991860.0,2362646.0,2397012.0,1448513.0,2219099.0,1235625.0,537311.0
15368,5.0,204684.0,30285.0,0.0,0.0,2630.0,219830.0,0.0
15369,19.0,1968.0,0.0,2260.0,887.0,252738.0,8579.0,761668.0
15370,143.0,2245879.0,825109.0,1551633.0,754256.0,4012859.0,3344425.0,1710087.0
15371,5.0,18697.0,7468.0,3389.0,0.0,80706.0,0.0,8638.0
15372,28.0,56091.0,0.0,15817.0,499822.0,647573.0,32170.0,77485.0
15373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15374,82.0,2152769.0,3239724.0,556769.0,5960390.0,8616962.0,8264742.0,6096876.0
15375,39.0,194450.0,125568.0,483895.0,112628.0,7585.0,310657.0,7172950.0
15376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15377,51.0,465507.0,833031.0,256228.0,1131685.0,706534.0,59622.0,0.0
15378,17.0,9742.0,67368.0,48581.0,44785.0,1487.0,105840.0,95729.0
15379,149.0,322965.0,140605.0,409103.0,106953.0,557261.0,630321.0,259483.0
15380,30.0,140130.0,0.0,167664.0,102429.0,219060.0,160207.0,84355.0
15382,130.0,1911329.0,1403390.0,1265645.0,3566598.0,1170455.0,1157420.0,1496366.0
15383,116.0,1244002.0,3490818.0,2374652.0,615269.0,1416506.0,832026.0,1497017.0
15384,225.0,6981183.0,14925571.0,8539837.0,7108806.0,9548857.0,5341272.0,8780802.0
15385,14.0,1215998.0,439806.0,0.0,887483.0,117419.0,0.0,0.0
15386,3.0,0.0,0.0,0.0,0.0,0.0,19302.0,0.0
15387,53.0,59043.0,897207.0,822478.0,556223.0,129454.0,689301.0,674273.0
15388,74.0,764621.0,763553.0,647322.0,590411.0,118025.0,249858.0,289215.0
15389,88.0,73853.0,1660635.0,861816.0,1590569.0,1676779.0,429472.0,0.0
15390,45.0,86498.0,971165.0,49712.0,56226.0,400335.0,519441.0,51469.0
15391,29.0,1089920.0,1345745.0,1317402.0,242080.0,0.0,186695.0,0.0
15392,35.0,29522.0,1556667.0,515193.0,501505.0,2111510.0,191949.0,528428.0
15393,24.0,93288.0,237332.0,111060.0,86999.0,336580.0,234200.0,432246.0
15394,29.0,0.0,29873.0,366624.0,1185391.0,318376.0,353229.0,0.0
15395,11.0,24109.0,0.0,0.0,12549.0,25790.0,124177.0,9731.0
15396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15397,107.0,250443.0,646945.0,2066634.0,2795210.0,0.0,0.0,3530378.0
15398,118.0,1446149.0,716322.0,1207619.0,1178587.0,2003113.0,921675.0,1845507.0
15399,151.0,3493378.0,6224554.0,2093761.0,6896994.0,3228019.0,4598251.0,2757006.0
15400,9.0,18442.0,23383.0,21015.0,14003.0,10012.0,0.0,0.0
15401,5.0,0.0,0.0,0.0,8868.0,289552.0,54260.0,0.0
15403,47.0,58945.0,165247.0,138514.0,206191.0,148499.0,164497.0,268910.0
15404,6.0,207635.0,0.0,0.0,11440.0,0.0,307763.0,0.0
15405,180.0,2228464.0,2950375.0,3624958.0,2480181.0,2186949.0,2382546.0,1387152.0
15406,5.0,0.0,0.0,83606.0,21019.0,0.0,0.0,4482.0
15407,66.0,211768.0,89824.0,112869.0,415508.0,91629.0,183584.0,303631.0
15409,59.0,359181.0,99299.0,219859.0,98439.0,481406.0,112917.0,228399.0
15410,17.0,281046.0,20395.0,22596.0,202996.0,30341.0,72277.0,32322.0
15412,75.0,121333.0,157603.0,597330.0,404398.0,785674.0,1593401.0,1849559.0
15413,14.0,47776.0,1442.0,140322.0,8780.0,376195.0,525.0,7624.0
15414,3.0,0.0,52143.0,0.0,2634.0,0.0,0.0,0.0
15416,1.0,0.0,0.0,0.0,887.0,0.0,0.0,0.0
15417,114.0,3251574.0,2453459.0,1827295.0,3863236.0,1040665.0,2038305.0,588115.0
15418,30.0,215606.0,55212.0,233758.0,452374.0,363380.0,31098.0,57326.0
15419,79.0,1302122.0,1351320.0,1135176.0,1206336.0,1250723.0,788222.0,1892965.0
15420,66.0,374336.0,101980.0,446050.0,333272.0,190640.0,25522.0,121068.0
15421,27.0,47136.0,20499.0,458024.0,32547.0,184674.0,187659.0,83341.0
15422,21.0,269040.0,703797.0,448862.0,0.0,10114.0,736054.0,44937.0
15423,186.0,1986040.0,2451605.0,3248900.0,2587892.0,2526046.0,1809479.0,1149204.0
15424,5.0,1968.0,2060.0,0.0,0.0,0.0,3217.0,0.0
15425,45.0,49104.0,41204.0,84735.0,164551.0,179921.0,661527.0,305095.0
15426,26.0,2952.0,7108.0,15478.0,11441.0,18912.0,59408.0,431795.0
15427,46.0,28538.0,542453.0,77730.0,193242.0,227050.0,639931.0,283416.0
15428,15.0,211956.0,263393.0,45656.0,61121.0,0.0,0.0,102824.0
15429,273.0,3178331.0,3239480.0,3202735.0,2531960.0,1684911.0,2654760.0,6524773.0
15430,7.0,2460.0,6696.0,0.0,5587.0,7889.0,204173.0,39869.0
15431,1.0,0.0,0.0,0.0,4257.0,0.0,0.0,0.0
15432,153.0,331823.0,614963.0,2738092.0,1615989.0,1454940.0,2747443.0,1905467.0
15433,3.0,0.0,0.0,0.0,8868.0,30240.0,10723.0,0.0
15434,2.0,4920.0,0.0,0.0,0.0,39443.0,0.0,0.0
15435,32.0,146526.0,152659.0,353290.0,17559.0,7585.0,62196.0,191572.0
15436,55.0,609820.0,881136.0,208336.0,277136.0,411116.0,1125528.0,1224887.0
15437,70.0,30210.0,72622.0,45984.0,355353.0,286619.0,211037.0,376159.0
15438,19.0,28046.0,0.0,53779.0,49042.0,0.0,477620.0,221191.0
15439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15440,135.0,1181044.0,1022784.0,1792349.0,4691134.0,4871260.0,6346194.0,3169806.0
15441,28.0,4920.0,258634.0,735619.0,278998.0,585982.0,0.0,269620.0
15442,7.0,0.0,363209.0,6666.0,8780.0,20025.0,0.0,60816.0
15443,39.0,82719.0,673315.0,862293.0,364622.0,244384.0,520942.0,0.0
15444,1.0,0.0,0.0,0.0,0.0,10012.0,0.0,0.0
15445,7.0,34935.0,2884.0,56829.0,0.0,6877.0,0.0,0.0
15446,24.0,205668.0,220232.0,333067.0,17737.0,51984.0,20268.0,39981.0
15447,50.0,141212.0,93738.0,224039.0,137638.0,74234.0,40749.0,21398.0
15448,21.0,97421.0,10301.0,568746.0,352162.0,568181.0,0.0,183575.0
15449,109.0,333712.0,537985.0,231711.0,184799.0,129888.0,351321.0,62845.0
15450,11.0,0.0,1020.0,74104.0,355799.0,13047.0,0.0,65321.0
15451,17.0,176146.0,30903.0,98858.0,0.0,0.0,124928.0,58114.0
15452,38.0,102341.0,590032.0,30505.0,520748.0,5057.0,110022.0,200919.0
15453,4.0,0.0,0.0,28019.0,610144.0,113848.0,0.0,0.0
15454,19.0,99193.0,60568.0,46548.0,3459.0,22149.0,63268.0,28718.0
15455,33.0,10332.0,114236.0,173878.0,55161.0,91022.0,71311.0,293833.0
15456,197.0,1850872.0,2720810.0,541685.0,2873642.0,2564346.0,4739748.0,7101201.0
15457,13.0,23224.0,15966.0,11185.0,4434.0,81819.0,0.0,107215.0
15458,48.0,227021.0,227547.0,50728.0,23058.0,134813.0,342505.0,252388.0
15459,32.0,49007.0,138856.0,122810.0,253281.0,12137.0,88467.0,96180.0
15460,6.0,0.0,0.0,8587.0,0.0,0.0,77208.0,51356.0
15461,181.0,3826117.0,6686043.0,3963524.0,3313256.0,3694050.0,3299884.0,2015982.0
15462,10.0,28242.0,18511.0,33781.0,4345.0,3034.0,85680.0,26804.0
15463,25.0,117693.0,104347.0,240761.0,198297.0,26295.0,163746.0,0.0
15464,63.0,188838.0,145654.0,184498.0,505853.0,514678.0,277950.0,93702.0
