고객번호,화장품구매횟수,화장품1,화장품2,화장품3,화장품4,화장품5,화장품6
18118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18119,18.0,4822.0,70705.0,66547.0,23146.0,37521.0,7721.0
18120,27.0,0.0,31058.0,111851.0,137593.0,18730.0,56029.0
18121,22.0,0.0,51277.0,212630.0,671264.0,331392.0,10080.0
18122,7.0,0.0,2987.0,85752.0,95778.0,2225.0,15549.0
18123,1.0,0.0,0.0,0.0,0.0,0.0,7292.0
18124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18125,32.0,36459.0,295172.0,240422.0,31527.0,557814.0,86323.0
18126,2.0,0.0,3585.0,0.0,0.0,4956.0,0.0
18127,9.0,2706.0,6798.0,1130.0,7849.0,0.0,0.0
18128,27.0,0.0,182995.0,63156.0,315226.0,270284.0,137045.0
18129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18130,270.0,538399.0,868135.0,744861.0,941648.0,591716.0,409132.0
18131,27.0,126451.0,1616205.0,696358.0,1170447.0,1104908.0,688711.0
18132,10.0,2460.0,1648.0,5085.0,3991.0,5057.0,3206.0
18133,5.0,0.0,0.0,0.0,41327.0,0.0,28846.0
18134,59.0,99636.0,74166.0,481320.0,156127.0,260929.0,279955.0
18135,1.0,0.0,4532.0,0.0,0.0,0.0,0.0
18136,3.0,0.0,0.0,9852.0,3370.0,0.0,5791.0
18137,65.0,2629444.0,177073.0,87898.0,965666.0,73394.0,39891.0
18138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18139,2.0,0.0,31315.0,0.0,2439.0,0.0,0.0
18140,51.0,415803.0,136806.0,0.0,664639.0,492491.0,126053.0
18141,4.0,45808.0,48929.0,0.0,0.0,48039.0,21447.0
18142,8.0,984.0,2884.0,1921.0,4789.0,0.0,3753.0
18143,14.0,55107.0,81583.0,30392.0,15431.0,143613.0,3217.0
18144,19.0,66128.0,65205.0,24743.0,6120.0,55626.0,40255.0
18146,1.0,2460.0,0.0,0.0,0.0,0.0,0.0
18147,13.0,4723.0,12958.0,7456.0,0.0,10710.0,36031.0
18148,1.0,0.0,0.0,1808.0,0.0,0.0,0.0
18149,3.0,9840.0,0.0,0.0,0.0,0.0,3742.0
18150,9.0,3936.0,4120.0,8925.0,1330.0,15979.0,13286.0
18151,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18153,7.0,113067.0,0.0,13558.0,41326.0,40454.0,0.0
18154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18155,14.0,261758.0,56655.0,306969.0,92541.0,380472.0,528127.0
18156,19.0,87581.0,348272.0,108405.0,151737.0,245001.0,405720.0
18157,10.0,9545.0,19057.0,0.0,480045.0,2630.0,15227.0
18158,18.0,42757.0,11228.0,34346.0,79132.0,42791.0,0.0
18159,41.0,158443.0,116967.0,162749.0,30118.0,152208.0,106011.0
18160,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18161,18.0,122465.0,23486.0,0.0,288043.0,174864.0,357090.0
18162,10.0,0.0,0.0,210031.0,0.0,0.0,172432.0
18163,25.0,0.0,27812.0,13218.0,17913.0,100831.0,92114.0
18164,11.0,0.0,0.0,0.0,5321.0,9102.0,47612.0
18165,2.0,0.0,3399.0,0.0,3547.0,0.0,0.0
18166,249.0,51171.0,337424.0,264282.0,404550.0,326414.0,278346.0
18167,7.0,9742.0,2163.0,9038.0,7273.0,12035.0,0.0
18168,2.0,0.0,1648.0,0.0,11529.0,0.0,0.0
18169,28.0,19680.0,11743.0,61224.0,27935.0,15271.0,46862.0
18170,16.0,139736.0,9271.0,107105.0,19510.0,19469.0,27881.0
18171,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18173,15.0,188939.0,211167.0,128797.0,78041.0,27307.0,85787.0
18174,4.0,0.0,0.0,0.0,0.0,11793.0,0.0
18175,2.0,0.0,0.0,1808.0,0.0,0.0,3753.0
18176,35.0,48515.0,84725.0,8474.0,23945.0,27206.0,110719.0
18177,9.0,27701.0,0.0,30109.0,21019.0,0.0,0.0
18178,3.0,974.0,0.0,1119.0,0.0,0.0,3742.0
18179,5.0,1574.0,0.0,0.0,5322.0,6068.0,0.0
18180,78.0,238633.0,144274.0,301537.0,231651.0,527262.0,400980.0
18181,20.0,72918.0,22971.0,28698.0,28645.0,45612.0,24235.0
18182,7.0,1574.0,0.0,0.0,6909.0,5654.0,5770.0
18183,9.0,5894.0,4944.0,0.0,4257.0,1618.0,0.0
18184,5.0,0.0,3914.0,0.0,2661.0,52287.0,11067.0
18185,22.0,44774.0,22147.0,6214.0,73457.0,14563.0,10455.0
18186,56.0,57961.0,149465.0,183686.0,367683.0,878818.0,307664.0
18187,4.0,68195.0,29666.0,0.0,33522.0,0.0,3753.0
18188,29.0,63539.0,0.0,164670.0,106066.0,68752.0,6434.0
18189,14.0,0.0,0.0,43386.0,29266.0,80099.0,125893.0
18190,5.0,0.0,0.0,26833.0,22171.0,313520.0,0.0
18191,17.0,0.0,17429.0,25376.0,0.0,29279.0,32696.0
18192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18193,1.0,0.0,0.0,0.0,14189.0,0.0,0.0
18194,2.0,0.0,2060.0,0.0,1765.0,0.0,0.0
18195,1.0,0.0,0.0,0.0,0.0,3034.0,0.0
18196,1.0,0.0,1545.0,0.0,0.0,0.0,0.0
18197,20.0,130732.0,188608.0,66659.0,279087.0,248137.0,517298.0
18198,1.0,0.0,0.0,0.0,1419.0,0.0,0.0
18199,26.0,86990.0,131130.0,308437.0,178166.0,261790.0,141441.0
18200,20.0,67358.0,54553.0,64986.0,4834.0,73525.0,71643.0
18202,13.0,0.0,131944.0,1130.0,0.0,98506.0,28309.0
18203,3.0,4822.0,0.0,0.0,0.0,157468.0,6541.0
18204,28.0,24109.0,157295.0,175571.0,109676.0,0.0,12332.0
18205,1.0,0.0,0.0,11298.0,0.0,0.0,0.0
18206,8.0,160401.0,176145.0,851876.0,21062.0,41466.0,0.0
18207,18.0,262693.0,275961.0,141112.0,99459.0,141287.0,7989.0
18208,23.0,0.0,54389.0,35589.0,52057.0,13906.0,22413.0
18209,2.0,4920.0,0.0,0.0,3184.0,0.0,0.0
18211,14.0,787.0,92604.0,46210.0,1419.0,20712.0,47613.0
18212,36.0,157449.0,168934.0,266635.0,120610.0,424365.0,228409.0
18213,9.0,4920.0,0.0,42367.0,11174.0,1517.0,11903.0
18214,63.0,1311498.0,375776.0,1128961.0,1936984.0,962507.0,1191533.0
18215,9.0,81480.0,46972.0,452986.0,323518.0,291119.0,0.0
18216,32.0,623496.0,314280.0,385266.0,720556.0,241967.0,974973.0
18217,1.0,0.0,0.0,0.0,0.0,0.0,2681.0
18218,11.0,0.0,0.0,10168.0,84249.0,258300.0,30026.0
18219,2.0,1574.0,0.0,0.0,0.0,3337.0,0.0
18220,5.0,69868.0,0.0,0.0,62965.0,121363.0,3753.0
18221,2.0,0.0,0.0,0.0,0.0,37420.0,0.0
18222,7.0,3149.0,0.0,4294.0,1419.0,2023.0,2145.0
18223,5.0,0.0,2555.0,2238.0,878.0,0.0,0.0
18225,25.0,26766.0,21632.0,71449.0,3370.0,19216.0,458159.0
18226,32.0,55107.0,52226.0,156931.0,31305.0,322876.0,137259.0
18227,18.0,12793.0,15492.0,217600.0,40351.0,123750.0,88714.0
18230,6.0,12694.0,0.0,47000.0,15697.0,0.0,15978.0
18231,1.0,0.0,0.0,0.0,0.0,0.0,34315.0
18232,12.0,20567.0,364033.0,50841.0,123005.0,287276.0,78817.0
18233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18234,26.0,0.0,13082.0,21241.0,86705.0,40455.0,46517.0
18235,4.0,4330.0,0.0,0.0,2439.0,8900.0,0.0
18236,3.0,0.0,49238.0,0.0,0.0,0.0,0.0
18237,4.0,1574.0,0.0,0.0,3281.0,0.0,7292.0
18238,4.0,9644.0,10198.0,0.0,0.0,10012.0,3796.0
18239,2.0,0.0,0.0,0.0,0.0,1011.0,1072.0
18240,7.0,147018.0,11125.0,0.0,0.0,613236.0,87825.0
18241,49.0,59456.0,80367.0,122630.0,73740.0,98152.0,146556.0
18242,25.0,58256.0,16894.0,59314.0,20664.0,62805.0,24620.0
18243,11.0,6003.0,0.0,4181.0,17338.0,22654.0,69166.0
18244,15.0,53679.0,1545.0,56852.0,11972.0,9103.0,5361.0
18245,12.0,51663.0,21632.0,485818.0,34587.0,103158.0,145839.0
18246,26.0,364887.0,1207519.0,233701.0,441112.0,551189.0,409635.0
18247,10.0,0.0,148332.0,103943.0,0.0,105687.0,18337.0
18248,16.0,44873.0,32963.0,28132.0,34587.0,2528.0,181440.0
18249,21.0,56091.0,213743.0,335949.0,480664.0,367527.0,165034.0
18250,7.0,1181.0,0.0,17061.0,61582.0,0.0,0.0
18251,98.0,204389.0,437815.0,339168.0,161847.0,348251.0,126215.0
18252,36.0,127357.0,35642.0,52310.0,64074.0,347371.0,112188.0
18253,14.0,55009.0,20499.0,0.0,41061.0,123992.0,43430.0
18254,35.0,889045.0,1255984.0,718050.0,879564.0,556298.0,588822.0
18255,24.0,23223.0,25238.0,24630.0,53425.0,16080.0,19463.0
18256,58.0,168284.0,46189.0,116788.0,33364.0,57567.0,47398.0
18257,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18258,22.0,0.0,30696.0,40051.0,33390.0,20228.0,11849.0
18259,74.0,29325.0,144109.0,448195.0,102518.0,176382.0,86666.0
18260,17.0,301023.0,0.0,233599.0,658831.0,28824.0,0.0
18261,9.0,49203.0,38010.0,78522.0,172046.0,0.0,31935.0
18262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18263,1.0,0.0,0.0,0.0,0.0,11125.0,0.0
18264,10.0,0.0,120108.0,0.0,1419.0,8343.0,73842.0
18265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18266,21.0,71738.0,38989.0,26912.0,129016.0,58477.0,6777.0
18267,34.0,555893.0,93120.0,146876.0,182333.0,248459.0,401002.0
18268,112.0,539166.0,726828.0,308438.0,364138.0,363077.0,779214.0
18269,16.0,0.0,8241.0,15704.0,34898.0,79189.0,34851.0
18270,5.0,0.0,0.0,7457.0,21461.0,9608.0,14476.0
18271,22.0,35426.0,51505.0,208789.0,82477.0,61692.0,11796.0
18272,27.0,100324.0,158736.0,65665.0,181447.0,18842.0,10080.0
18273,3.0,0.0,0.0,2825.0,0.0,151704.0,0.0
18274,5.0,0.0,0.0,0.0,0.0,26396.0,185301.0
18275,7.0,1574.0,2060.0,7671.0,3370.0,0.0,2145.0
18276,5.0,0.0,96828.0,56829.0,0.0,0.0,32170.0
18277,83.0,144262.0,79264.0,226752.0,159666.0,192845.0,111973.0
18278,44.0,0.0,0.0,20337.0,248492.0,595992.0,538583.0
18279,3.0,29522.0,0.0,38413.0,0.0,0.0,0.0
18280,2.0,0.0,0.0,79087.0,0.0,2832.0,0.0
18282,12.0,28852.0,15863.0,35646.0,0.0,17496.0,0.0
18283,1.0,0.0,0.0,3728.0,0.0,0.0,0.0
18284,12.0,192777.0,4532.0,169471.0,0.0,1071635.0,490007.0
18285,38.0,49911.0,407120.0,89548.0,518763.0,448162.0,245030.0
18286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18287,3.0,0.0,1648.0,3378.0,0.0,2023.0,0.0
18288,9.0,0.0,8034.0,3276.0,5144.0,2933.0,23044.0
18289,225.0,426587.0,785854.0,933897.0,763478.0,830830.0,554998.0
18290,30.0,4822.0,129481.0,543551.0,79319.0,115599.0,17855.0
18292,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18293,1.0,1574.0,0.0,0.0,0.0,0.0,0.0
18295,19.0,27160.0,45632.0,32199.0,10288.0,136534.0,86752.0
18296,1.0,0.0,0.0,0.0,2838.0,0.0,0.0
18297,3.0,0.0,0.0,0.0,0.0,95067.0,69702.0
18298,22.0,45364.0,33014.0,11185.0,15875.0,13805.0,48191.0
18299,41.0,579510.0,720237.0,142526.0,189916.0,729289.0,390599.0
18300,22.0,180376.0,89206.0,20337.0,6030.0,67559.0,49757.0
18301,21.0,4330.0,64205.0,69597.0,10642.0,90376.0,37102.0
18302,18.0,31883.0,68809.0,0.0,41327.0,24677.0,16139.0
18303,2.0,1968.0,1236.0,0.0,0.0,0.0,0.0
18304,14.0,0.0,53255.0,39091.0,95469.0,23008.0,2145.0
18305,1.0,14761.0,0.0,0.0,0.0,0.0,0.0
18306,16.0,72524.0,5047.0,90045.0,0.0,27610.0,152166.0
18307,34.0,0.0,299755.0,889159.0,525894.0,936516.0,1641753.0
18308,23.0,339794.0,26474.0,5536.0,115112.0,15069.0,71740.0
18309,13.0,9349.0,13134.0,24856.0,30419.0,19722.0,50293.0
18310,11.0,45070.0,30419.0,21240.0,2306.0,46320.0,47719.0
18311,6.0,12389.0,1648.0,0.0,0.0,0.0,5362.0
18312,121.0,529333.0,533750.0,478700.0,313142.0,668871.0,829885.0
18313,10.0,30899.0,23486.0,49712.0,0.0,12995.0,0.0
18314,45.0,578330.0,1056919.0,903735.0,315093.0,73475.0,833315.0
18315,44.0,160028.0,137413.0,167099.0,175665.0,208583.0,87491.0
18316,5.0,2460.0,0.0,10100.0,0.0,0.0,11796.0
18317,16.0,22830.0,15142.0,0.0,14543.0,4956.0,10508.0
18318,15.0,0.0,17408.0,109478.0,8603.0,11783.0,20653.0
18319,13.0,38279.0,0.0,0.0,0.0,442873.0,34261.0
18320,5.0,0.0,0.0,252230.0,0.0,35549.0,102891.0
18321,82.0,215604.0,324271.0,934521.0,583698.0,571924.0,154867.0
18322,25.0,843236.0,106202.0,393908.0,503457.0,27863.0,1752741.0
18324,22.0,72033.0,5150.0,53779.0,137122.0,54310.0,35280.0
18325,14.0,45267.0,41203.0,94904.0,45229.0,342849.0,173719.0
18326,73.0,2315923.0,1040385.0,1732448.0,1377124.0,264117.0,811440.0
18327,41.0,108592.0,99785.0,94509.0,40795.0,113646.0,50132.0
18328,1.0,0.0,0.0,0.0,0.0,0.0,80426.0
18329,5.0,5313.0,0.0,2373.0,0.0,0.0,20267.0
18330,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18331,8.0,0.0,16481.0,0.0,24388.0,11074.0,15924.0
18332,29.0,57360.0,0.0,45328.0,42499.0,87221.0,65519.0
18333,22.0,69228.0,172457.0,26889.0,12505.0,13674.0,73722.0
18334,21.0,9939.0,7211.0,28697.0,39836.0,102047.0,41671.0
18335,11.0,14662.0,73857.0,18981.0,0.0,103462.0,0.0
18336,3.0,88565.0,0.0,0.0,13125.0,122880.0,0.0
18337,10.0,70852.0,0.0,0.0,0.0,88999.0,970361.0
18338,17.0,107262.0,0.0,590043.0,40618.0,295721.0,103159.0
18339,16.0,299891.0,235889.0,152977.0,365377.0,0.0,224120.0
18340,15.0,0.0,0.0,2238.0,56828.0,5006.0,56792.0
18341,18.0,48809.0,16894.0,27624.0,17027.0,15222.0,63268.0
18342,50.0,4428.0,29873.0,36154.0,561896.0,179051.0,207016.0
18343,12.0,17418.0,46354.0,146423.0,50284.0,77734.0,46861.0
18344,22.0,516629.0,90339.0,147326.0,20841.0,87179.0,51901.0
18345,1.0,0.0,0.0,0.0,1419.0,0.0,0.0
18346,31.0,105589.0,138104.0,3107.0,36538.0,20024.0,29275.0
18347,1.0,0.0,0.0,0.0,0.0,0.0,4182.0
18348,3.0,3739.0,0.0,0.0,1153.0,3034.0,0.0
18349,38.0,239204.0,180903.0,108405.0,213462.0,127471.0,39140.0
18350,41.0,86104.0,649336.0,605917.0,302500.0,324059.0,59194.0
18351,7.0,0.0,1648.0,23263.0,3627.0,4551.0,0.0
18352,2.0,0.0,5099.0,0.0,12770.0,0.0,0.0
18353,15.0,57272.0,96210.0,53892.0,59534.0,28126.0,20921.0
18354,45.0,154545.0,102998.0,66828.0,146105.0,212546.0,333282.0
18355,25.0,23716.0,89103.0,40651.0,178608.0,53400.0,92649.0
18357,15.0,33409.0,8755.0,17512.0,16939.0,44732.0,0.0
18358,29.0,44764.0,74393.0,26268.0,139740.0,49122.0,56908.0
18359,38.0,392343.0,887212.0,410233.0,244235.0,339512.0,879052.0
18360,52.0,77466.0,100362.0,49135.0,101117.0,28925.0,66217.0
18361,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18362,17.0,262251.0,88433.0,0.0,530328.0,133499.0,363416.0
18363,6.0,10776.0,1648.0,3107.0,0.0,35397.0,0.0
18364,26.0,397115.0,278019.0,650205.0,97596.0,566258.0,1610388.0
18365,34.0,308551.0,867897.0,594279.0,544562.0,76104.0,416368.0
18366,3.0,0.0,0.0,12541.0,0.0,4045.0,0.0
18367,41.0,0.0,0.0,27002.0,233238.0,211070.0,725650.0
18368,110.0,1251277.0,381028.0,566510.0,271877.0,866922.0,496012.0
18369,8.0,0.0,0.0,5559.0,58885.0,0.0,39140.0
18370,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18371,50.0,83448.0,319636.0,143597.0,45228.0,25385.0,68200.0
18372,39.0,1476.0,190721.0,100327.0,204542.0,279883.0,206275.0
18373,54.0,30408.0,53049.0,0.0,8780.0,292179.0,508665.0
18375,13.0,107262.0,548006.0,11298.0,0.0,113272.0,114740.0
18376,4.0,0.0,0.0,0.0,17648.0,0.0,38604.0
18377,43.0,67919.0,92223.0,60784.0,108211.0,50720.0,55892.0
18378,23.0,101849.0,27709.0,157721.0,49752.0,21845.0,95009.0
18379,45.0,72328.0,260921.0,415429.0,314960.0,39948.0,240418.0
18380,4.0,0.0,82407.0,0.0,0.0,6392.0,129367.0
18381,2.0,3148.0,0.0,0.0,0.0,0.0,0.0
18382,3.0,1574.0,8158.0,0.0,0.0,7585.0,0.0
18383,38.0,67496.0,76123.0,22256.0,86023.0,149528.0,64073.0
18384,8.0,0.0,1648.0,666587.0,152536.0,6169.0,2134.0
18385,17.0,63472.0,87351.0,29149.0,64651.0,97798.0,35279.0
18386,13.0,2952.0,0.0,13886.0,39881.0,1517.0,29532.0
18387,45.0,155373.0,55326.0,103231.0,145245.0,94562.0,89724.0
18388,79.0,46615.0,103153.0,118326.0,114980.0,114414.0,223358.0
18389,25.0,0.0,14318.0,18981.0,78486.0,65585.0,64501.0
18390,3.0,0.0,0.0,0.0,0.0,5006.0,38336.0
18392,3.0,7872.0,0.0,3163.0,1765.0,0.0,0.0
18393,1.0,984.0,0.0,0.0,0.0,0.0,0.0
18394,51.0,131469.0,52348.0,107953.0,165856.0,74941.0,220945.0
18395,3.0,0.0,0.0,0.0,0.0,7990.0,6949.0
18396,44.0,455461.0,394934.0,240367.0,250354.0,476349.0,223529.0
18397,32.0,178851.0,74621.0,77471.0,25541.0,21431.0,67494.0
18398,2.0,0.0,39452.0,0.0,0.0,0.0,0.0
18399,20.0,169995.0,100330.0,46210.0,26605.0,0.0,119008.0
18400,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18401,4.0,1574.0,6170.0,1808.0,0.0,0.0,0.0
18402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18404,41.0,0.0,38114.0,53666.0,56267.0,64725.0,171949.0
18405,14.0,31933.0,22579.0,8135.0,2483.0,53753.0,28653.0
18406,5.0,7085.0,5150.0,14010.0,0.0,0.0,0.0
18407,8.0,0.0,0.0,305896.0,500176.0,638924.0,677451.0
18408,4.0,0.0,1020.0,10112.0,1765.0,0.0,0.0
18409,17.0,26964.0,30491.0,36154.0,0.0,34689.0,46485.0
18410,1.0,0.0,0.0,1130.0,0.0,0.0,0.0
18411,1.0,0.0,3090.0,0.0,0.0,0.0,0.0
18412,14.0,49203.0,0.0,224493.0,55694.0,12642.0,193665.0
18413,10.0,1948.0,1957.0,4384.0,3459.0,6776.0,6220.0
18414,42.0,119317.0,0.0,261381.0,338866.0,350333.0,193933.0
18415,23.0,60814.0,16378.0,0.0,19608.0,41547.0,12761.0
18416,9.0,3148.0,1030.0,1356.0,67932.0,48899.0,0.0
18417,8.0,0.0,13184.0,5084.0,0.0,8890.0,0.0
18418,15.0,2854.0,2987.0,16947.0,50018.0,46926.0,46647.0
18419,22.0,84432.0,245160.0,422819.0,180561.0,56636.0,29918.0
18420,11.0,172997.0,0.0,14236.0,12859.0,5856.0,248301.0
18421,155.0,487005.0,76237.0,262750.0,425234.0,313209.0,229137.0
18422,27.0,108443.0,197158.0,245225.0,310836.0,225188.0,653912.0
18423,15.0,153316.0,87094.0,268330.0,1200998.0,995428.0,0.0
18424,39.0,401002.0,485583.0,263810.0,235987.0,261587.0,332962.0
18425,6.0,4035.0,0.0,0.0,75824.0,13754.0,0.0
18426,13.0,19484.0,110012.0,10055.0,6917.0,32869.0,35216.0
18427,5.0,22830.0,36053.0,2260.0,34587.0,0.0,10723.0
18428,20.0,147234.0,49444.0,489207.0,206633.0,321612.0,259506.0
18429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18430,21.0,39775.0,88381.0,15026.0,0.0,141126.0,9405.0
18431,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18432,88.0,119839.0,146642.0,217772.0,95158.0,164546.0,198780.0
18433,28.0,0.0,629383.0,487342.0,336509.0,837404.0,597295.0
18434,47.0,114169.0,303213.0,138628.0,96310.0,182751.0,27838.0
18435,8.0,0.0,10095.0,35159.0,0.0,84448.0,0.0
18436,33.0,96654.0,0.0,57882.0,19351.0,12712.0,42562.0
18437,40.0,234845.0,392566.0,303692.0,423863.0,347958.0,748022.0
18438,3.0,0.0,0.0,43611.0,0.0,10923.0,112596.0
18439,7.0,0.0,2678.0,4056.0,0.0,36612.0,0.0
18440,2.0,0.0,0.0,0.0,1419.0,21238.0,0.0
18441,38.0,223597.0,115268.0,218336.0,57929.0,146879.0,0.0
18442,7.0,1968.0,2575.0,38865.0,4426.0,0.0,0.0
18443,60.0,286164.0,265659.0,449098.0,229711.0,348383.0,439983.0
18444,4.0,0.0,5768.0,0.0,0.0,13906.0,3217.0
18445,4.0,29964.0,0.0,58750.0,24831.0,0.0,0.0
18446,29.0,1470769.0,692991.0,1196535.0,230046.0,610101.0,690052.0
18447,67.0,1154446.0,1208911.0,2326276.0,1601583.0,3297174.0,1641164.0
18448,15.0,131735.0,222138.0,36493.0,67400.0,153726.0,96939.0
18449,6.0,0.0,5150.0,0.0,0.0,3034.0,2681.0
18450,21.0,0.0,57066.0,3389.0,0.0,30340.0,150073.0
18451,10.0,19780.0,5150.0,2248.0,35783.0,10599.0,5362.0
18452,16.0,0.0,17511.0,49825.0,44874.0,60479.0,34314.0
18453,152.0,610705.0,1278647.0,1127831.0,506472.0,973784.0,208462.0
18454,9.0,10332.0,14936.0,8812.0,0.0,3793.0,0.0
18457,5.0,4330.0,4532.0,4971.0,1419.0,0.0,4718.0
18458,41.0,0.0,82251.0,38809.0,183212.0,161068.0,124713.0
18459,3.0,31490.0,0.0,6101.0,0.0,0.0,0.0
18460,67.0,286793.0,248673.0,371198.0,383466.0,450762.0,229424.0
18461,29.0,40297.0,47075.0,39769.0,29106.0,21622.0,54368.0
18462,73.0,1355685.0,1423013.0,3058614.0,1109253.0,1349857.0,1115664.0
18463,21.0,254566.0,237950.0,64399.0,240430.0,40454.0,190288.0
18464,51.0,1350960.0,1984564.0,1490104.0,3743025.0,386794.0,301918.0
18465,4.0,0.0,7406.0,6541.0,0.0,0.0,0.0
18466,11.0,42217.0,27709.0,0.0,1765.0,0.0,23861.0
18467,42.0,0.0,1425844.0,38639.0,295936.0,3006461.0,640616.0
18468,17.0,974.0,0.0,514289.0,0.0,545820.0,297886.0
18469,133.0,0.0,159355.0,924297.0,637996.0,600726.0,540031.0
18470,100.0,470183.0,353112.0,6666.0,435349.0,859252.0,444003.0
18471,13.0,13285.0,25082.0,33555.0,17648.0,103764.0,9329.0
18472,232.0,4132664.0,2737150.0,2709666.0,349946.0,2342585.0,3610204.0
18473,11.0,1026370.0,56139.0,0.0,266671.0,0.0,228301.0
18474,22.0,159416.0,165637.0,139305.0,121141.0,343052.0,142943.0
18475,3.0,0.0,0.0,11298.0,0.0,0.0,2123.0
18476,21.0,198188.0,142152.0,376227.0,525450.0,223509.0,142728.0
18477,13.0,16631.0,18438.0,31748.0,35686.0,32282.0,15442.0
18478,10.0,0.0,264217.0,0.0,16140.0,259412.0,89004.0
18479,5.0,0.0,0.0,0.0,0.0,0.0,66452.0
18480,10.0,142688.0,0.0,64399.0,35473.0,101135.0,68630.0
18481,16.0,0.0,17408.0,49713.0,5410.0,49335.0,0.0
18482,14.0,37001.0,48290.0,12371.0,20221.0,146444.0,0.0
18483,10.0,40346.0,0.0,29375.0,188719.0,488687.0,242563.0
18484,36.0,8266.0,53153.0,336988.0,228628.0,249238.0,82302.0
18485,11.0,2274153.0,0.0,0.0,0.0,31858.0,0.0
18486,6.0,0.0,0.0,0.0,0.0,47331.0,280417.0
18487,5.0,1574.0,0.0,0.0,9489.0,1618.0,0.0
18488,6.0,114052.0,0.0,42933.0,131429.0,0.0,48255.0
18489,32.0,98799.0,306347.0,63269.0,193773.0,183056.0,67451.0
18490,7.0,0.0,166874.0,0.0,0.0,0.0,122248.0
18491,14.0,112182.0,292029.0,0.0,177367.0,0.0,693751.0
18492,27.0,862623.0,484140.0,533270.0,278067.0,140275.0,0.0
18493,6.0,35524.0,78698.0,50841.0,123270.0,0.0,31956.0
18494,8.0,196015.0,19160.0,162862.0,0.0,73364.0,655308.0
18495,4.0,39363.0,1648.0,0.0,0.0,0.0,1716.0
18496,2.0,0.0,0.0,3616.0,0.0,0.0,0.0
18497,96.0,62387.0,71901.0,1243467.0,655728.0,325200.0,414887.0
18498,8.0,12005.0,37083.0,0.0,82121.0,6068.0,14798.0
18500,45.0,118106.0,70171.0,131058.0,308176.0,179110.0,357035.0
18501,5.0,0.0,1545.0,19885.0,23146.0,0.0,73026.0
18502,12.0,74247.0,0.0,34459.0,0.0,3034.0,29649.0
18503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18506,2.0,0.0,0.0,0.0,67400.0,0.0,0.0
18507,64.0,82857.0,140812.0,86883.0,129301.0,566664.0,140476.0
18508,45.0,121826.0,110013.0,195118.0,186236.0,103158.0,143158.0
18509,1.0,3739.0,0.0,0.0,0.0,0.0,0.0
18510,1.0,2952.0,0.0,0.0,0.0,0.0,0.0
18511,2.0,0.0,0.0,8112.0,0.0,0.0,0.0
18512,2.0,0.0,0.0,0.0,0.0,1618.0,62732.0
18513,7.0,0.0,27184.0,0.0,20131.0,0.0,7292.0
18514,4.0,3247.0,0.0,1130.0,1419.0,0.0,1716.0
18515,18.0,5117.0,84415.0,42707.0,280152.0,110512.0,6970.0
18516,7.0,108148.0,0.0,0.0,0.0,31150.0,58218.0
18517,15.0,1574.0,0.0,0.0,0.0,0.0,251679.0
18518,7.0,0.0,0.0,1119.0,26596.0,31827.0,0.0
18519,5.0,1968.0,4635.0,0.0,0.0,0.0,7506.0
18521,6.0,14564.0,0.0,7909.0,2998.0,0.0,136724.0
18522,37.0,29443.0,56078.0,101694.0,140262.0,98142.0,69188.0
18523,10.0,0.0,1545.0,7683.0,3184.0,46522.0,11689.0
18524,20.0,0.0,8241.0,55272.0,63320.0,310638.0,48256.0
18525,6.0,1476.0,1648.0,2260.0,0.0,0.0,7400.0
18526,12.0,44282.0,13494.0,74115.0,236519.0,43236.0,397945.0
18527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18528,27.0,151544.0,97910.0,194327.0,409186.0,249956.0,572040.0
18529,1.0,0.0,0.0,0.0,1419.0,0.0,0.0
18530,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18531,40.0,161730.0,162136.0,319170.0,635949.0,812827.0,522498.0
18532,17.0,278488.0,49445.0,52197.0,182511.0,12136.0,144788.0
18533,5.0,152529.0,41203.0,0.0,0.0,42901.0,43537.0
