°í°´¹øÈ£,±Í±Ý¼Ó±¸¸ÅÈ½¼ö,±Í±Ý¼Ó1,±Í±Ý¼Ó2,±Í±Ý¼Ó3,±Í±Ý¼Ó4,±Í±Ý¼Ó5,±Í±Ý¼Ó6,±Í±Ý¼Ó7
15123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15124,2.0,271107.0,0.0,141226.0,0.0,0.0,0.0,0.0
15125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30408.0
15126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15129,1.0,659317.0,0.0,0.0,0.0,0.0,0.0,0.0
15130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15140,3.0,3620537.0,0.0,0.0,0.0,198226.0,0.0,0.0
15141,2.0,0.0,1882998.0,0.0,0.0,0.0,0.0,0.0
15142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15143,3.0,542214.0,2348597.0,198564.0,0.0,0.0,0.0,0.0
15144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,134810.0
15147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15153,2.0,0.0,0.0,566260.0,0.0,0.0,0.0,0.0
15154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50680.0
15155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15160,2.0,0.0,51916.0,79087.0,0.0,0.0,0.0,0.0
15161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15164,1.0,0.0,0.0,0.0,0.0,0.0,0.0,125011.0
15165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15175,1.0,0.0,484141.0,0.0,0.0,0.0,0.0,0.0
15176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15185,1.0,0.0,648954.0,0.0,0.0,0.0,0.0,0.0
15186,1.0,0.0,362693.0,0.0,0.0,0.0,0.0,0.0
15187,1.0,0.0,415897.0,0.0,0.0,0.0,0.0,0.0
15188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15199,1.0,0.0,0.0,0.0,15963.0,0.0,0.0,0.0
15200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15201,1.0,0.0,0.0,0.0,354734.0,0.0,0.0,0.0
15202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15204,1.0,0.0,0.0,0.0,155196.0,0.0,0.0,0.0
15205,1.0,0.0,0.0,0.0,0.0,0.0,21447.0,0.0
15206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15207,1.0,0.0,0.0,0.0,33700.0,0.0,0.0,0.0
15208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15211,2.0,0.0,0.0,0.0,0.0,0.0,0.0,796244.0
15212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15217,1.0,0.0,0.0,0.0,0.0,100124.0,0.0,0.0
15218,1.0,0.0,10301.0,0.0,0.0,0.0,0.0,0.0
15219,1.0,0.0,0.0,30505.0,0.0,0.0,0.0,0.0
15220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15224,5.0,102342.0,140092.0,0.0,0.0,0.0,16085.0,230876.0
15225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15226,2.0,0.0,0.0,175120.0,0.0,0.0,0.0,0.0
15227,3.0,0.0,0.0,1444348.0,125044.0,0.0,0.0,0.0
15228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15231,2.0,442825.0,0.0,0.0,0.0,0.0,0.0,90098.0
15232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15237,1.0,0.0,101979.0,0.0,0.0,0.0,0.0,0.0
15238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15242,2.0,0.0,0.0,0.0,0.0,161817.0,0.0,0.0
15243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15249,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45049.0
15250,1.0,1377677.0,0.0,0.0,0.0,0.0,0.0,0.0
15251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15253,1.0,53139.0,0.0,0.0,0.0,0.0,0.0,0.0
15254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15256,1.0,0.0,0.0,0.0,0.0,217442.0,0.0,0.0
15257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15263,1.0,0.0,288424.0,0.0,0.0,0.0,0.0,0.0
15264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15267,4.0,0.0,463539.0,0.0,0.0,0.0,0.0,1176909.0
15268,1.0,0.0,0.0,0.0,0.0,0.0,84715.0,0.0
15269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15279,2.0,0.0,638653.0,817981.0,0.0,0.0,0.0,0.0
15280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15286,2.0,0.0,0.0,0.0,0.0,0.0,381217.0,439229.0
15287,1.0,0.0,0.0,0.0,4434181.0,0.0,0.0,0.0
15288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15290,2.0,0.0,0.0,16947.0,0.0,40454.0,0.0,0.0
15291,1.0,0.0,0.0,0.0,0.0,0.0,0.0,138019.0
15292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15294,1.0,0.0,0.0,111851.0,0.0,0.0,0.0,0.0
15295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15296,3.0,0.0,10301.0,11298.0,0.0,0.0,0.0,0.0
15297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15299,2.0,0.0,1025997.0,100666.0,0.0,0.0,0.0,0.0
15300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15319,1.0,0.0,0.0,0.0,0.0,0.0,32170.0,0.0
15320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15322,2.0,0.0,0.0,0.0,0.0,0.0,146074.0,0.0
15323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15330,1.0,0.0,0.0,0.0,4434181.0,0.0,0.0,0.0
15331,1.0,0.0,0.0,0.0,8868.0,0.0,0.0,0.0
15332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15334,2.0,0.0,0.0,0.0,0.0,1019043.0,0.0,22525.0
15335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15342,7.0,922060.0,2822952.0,0.0,0.0,201260.0,0.0,0.0
15343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15350,9.0,0.0,0.0,1289337.0,0.0,0.0,310979.0,8166849.0
15353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15354,1.0,0.0,0.0,11298.0,0.0,0.0,0.0,0.0
15355,3.0,0.0,15451.0,11298.0,0.0,0.0,0.0,236508.0
15356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15362,2.0,58059.0,0.0,0.0,0.0,0.0,53617.0,0.0
15363,8.0,0.0,0.0,0.0,0.0,0.0,16585892.0,5088471.0
15364,2.0,0.0,0.0,0.0,0.0,0.0,212323.0,0.0
15365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15374,1.0,0.0,0.0,0.0,0.0,0.0,0.0,450492.0
15375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15379,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11262.0
15380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15382,1.0,0.0,0.0,0.0,0.0,378743.0,0.0,0.0
15383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15397,1.0,0.0,0.0,0.0,0.0,511747.0,0.0,0.0
15398,1.0,0.0,0.0,0.0,0.0,0.0,5362.0,0.0
15399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15404,1.0,5904.0,0.0,0.0,0.0,0.0,0.0,0.0
15405,1.0,0.0,548006.0,0.0,0.0,0.0,0.0,0.0
15406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15409,1.0,0.0,0.0,0.0,79815.0,0.0,0.0,0.0
15410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15422,1.0,0.0,0.0,158173.0,0.0,0.0,0.0,0.0
15423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15432,4.0,0.0,937379.0,101683.0,0.0,0.0,420357.0,0.0
15433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15440,3.0,0.0,0.0,0.0,0.0,0.0,672358.0,508211.0
15441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15451,1.0,0.0,0.0,0.0,0.0,0.0,5362.0,0.0
15452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15456,1.0,0.0,0.0,0.0,0.0,0.0,21447.0,0.0
15457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15458,1.0,0.0,224559.0,0.0,0.0,0.0,0.0,0.0
15459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15475,5.0,0.0,0.0,474519.0,0.0,30341.0,187660.0,0.0
15477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15483,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11262.0
15484,2.0,0.0,0.0,0.0,758741.0,0.0,0.0,0.0
15485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15486,1.0,0.0,0.0,386394.0,0.0,0.0,0.0,0.0
15487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15506,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16893.0
15507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15511,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66448.0
15512,5.0,235682.0,0.0,76714.0,0.0,404543.0,0.0,0.0
15513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15517,5.0,458078.0,322932.0,0.0,290527.0,978083.0,0.0,0.0
15518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15519,3.0,0.0,50474.0,0.0,0.0,0.0,0.0,0.0
15520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15522,1.0,0.0,0.0,0.0,0.0,0.0,75064.0,0.0
15523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15527,1.0,0.0,0.0,0.0,53121.0,0.0,0.0,0.0
15528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
