고객번호,기타구매횟수,기타1,기타2,기타3,기타4,기타5,기타6
18307,20.0,0.0,148333.0,122697.0,28822.0,171931.0,85787.0
18308,70.0,89007.0,42954.0,75325.0,114757.0,118024.0,119245.0
18309,43.0,20763.0,118253.0,338940.0,227704.0,327377.0,298325.0
18310,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18311,1.0,0.0,0.0,0.0,0.0,0.0,25372.0
18312,79.0,33557.0,287393.0,59315.0,111122.0,151298.0,293821.0
18313,72.0,97912.0,22044.0,205736.0,140208.0,48647.0,102411.0
18314,91.0,438397.0,399880.0,221270.0,222152.0,278631.0,277521.0
18315,9.0,0.0,0.0,0.0,56757.0,40858.0,23591.0
18316,29.0,0.0,72106.0,135577.0,52667.0,48935.0,58966.0
18317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18318,20.0,12694.0,72518.0,10168.0,29443.0,43590.0,59087.0
18319,9.0,0.0,10301.0,21466.0,24388.0,14361.0,11796.0
18320,24.0,40347.0,33220.0,56490.0,47845.0,242666.0,130332.0
18321,41.0,39067.0,26473.0,57937.0,115643.0,188030.0,83429.0
18322,51.0,142540.0,132109.0,762407.0,223242.0,35397.0,631931.0
18324,5.0,42805.0,0.0,0.0,5321.0,0.0,0.0
18325,2.0,325427.0,0.0,0.0,0.0,0.0,0.0
18326,34.0,29620.0,78965.0,258950.0,97728.0,70795.0,39033.0
18327,34.0,34736.0,155028.0,18529.0,73609.0,57799.0,137249.0
18328,11.0,59633.0,11846.0,0.0,62079.0,0.0,176615.0
18329,2.0,0.0,0.0,0.0,0.0,36662.0,0.0
18330,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18331,8.0,30259.0,29152.0,0.0,0.0,13148.0,67557.0
18332,4.0,0.0,0.0,5310.0,9312.0,10215.0,5254.0
18333,26.0,11514.0,43160.0,18642.0,22420.0,115799.0,18016.0
18334,176.0,149652.0,224256.0,213991.0,193551.0,415260.0,345904.0
18335,5.0,0.0,0.0,10507.0,12770.0,0.0,12868.0
18336,1.0,0.0,0.0,22596.0,0.0,0.0,0.0
18337,113.0,116115.0,24104.0,98069.0,272579.0,267711.0,279553.0
18338,22.0,24995.0,0.0,81119.0,42125.0,38431.0,113776.0
18339,20.0,75477.0,7005.0,169336.0,1500369.0,74537.0,9437.0
18340,4.0,0.0,0.0,0.0,5135.0,19003.0,0.0
18341,18.0,27554.0,15967.0,37171.0,4434.0,62196.0,12868.0
18342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18343,9.0,54615.0,0.0,315984.0,0.0,14564.0,30025.0
18344,1.0,0.0,0.0,11298.0,0.0,0.0,0.0
18345,4.0,0.0,8241.0,14687.0,0.0,0.0,0.0
18346,154.0,366064.0,177484.0,190940.0,134713.0,266391.0,206748.0
18347,1.0,0.0,0.0,11298.0,0.0,0.0,0.0
18348,1.0,0.0,0.0,0.0,3104.0,0.0,0.0
18349,83.0,129596.0,659054.0,129026.0,175858.0,49556.0,158708.0
18350,16.0,0.0,0.0,0.0,14634.0,21743.0,57261.0
18351,3.0,0.0,0.0,0.0,10199.0,0.0,181869.0
18352,2.0,0.0,18130.0,0.0,0.0,0.0,1072.0
18353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18354,10.0,6396.0,0.0,14688.0,19803.0,3540.0,17694.0
18355,13.0,38378.0,103008.0,33894.0,0.0,199642.0,70260.0
18357,65.0,101948.0,37392.0,72082.0,275806.0,389069.0,139297.0
18358,19.0,0.0,36053.0,16947.0,31927.0,24505.0,139619.0
18359,21.0,50778.0,153792.0,148457.0,124600.0,0.0,149162.0
18360,45.0,0.0,0.0,0.0,61544.0,139669.0,47291.0
18361,8.0,0.0,0.0,0.0,19335.0,2933.0,3110.0
18362,69.0,116491.0,302278.0,51407.0,182243.0,205831.0,448938.0
18363,4.0,0.0,0.0,28810.0,0.0,13552.0,12868.0
18364,12.0,438485.0,0.0,0.0,184107.0,114080.0,4289.0
18365,26.0,107557.0,641538.0,72985.0,40351.0,25688.0,363222.0
18366,4.0,50777.0,0.0,56942.0,0.0,0.0,23055.0
18367,1.0,0.0,0.0,0.0,0.0,9153.0,0.0
18368,34.0,23617.0,0.0,3389.0,29002.0,47027.0,45682.0
18369,1.0,0.0,0.0,0.0,18624.0,0.0,0.0
18370,1.0,0.0,0.0,0.0,0.0,0.0,14477.0
18371,1.0,0.0,0.0,0.0,3547.0,0.0,0.0
18372,13.0,0.0,0.0,0.0,40972.0,23969.0,70668.0
18373,1.0,0.0,0.0,0.0,16406.0,0.0,0.0
18375,2.0,0.0,0.0,14688.0,6208.0,0.0,0.0
18376,1.0,0.0,178823.0,0.0,0.0,0.0,0.0
18377,7.0,0.0,0.0,0.0,3548.0,1517.0,8580.0
18378,15.0,19188.0,8240.0,26325.0,12505.0,18710.0,0.0
18379,45.0,108019.0,125001.0,204498.0,103716.0,167379.0,29704.0
18380,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18381,6.0,11316.0,0.0,14913.0,12859.0,0.0,2681.0
18382,2.0,0.0,0.0,0.0,0.0,14766.0,0.0
18383,13.0,38082.0,0.0,0.0,21729.0,10114.0,76458.0
18384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18385,3.0,0.0,0.0,12428.0,3547.0,0.0,0.0
18386,8.0,0.0,0.0,85640.0,86244.0,0.0,29896.0
18387,58.0,49201.0,87409.0,71970.0,55250.0,53399.0,73992.0
18388,49.0,35425.0,20087.0,28020.0,65182.0,61791.0,82892.0
18389,7.0,0.0,0.0,0.0,19067.0,18002.0,13941.0
18390,34.0,178900.0,110528.0,122020.0,74227.0,57142.0,12654.0
18392,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18394,18.0,12104.0,6696.0,0.0,39110.0,51679.0,12278.0
18395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18396,85.0,19681.0,327259.0,157099.0,116753.0,1190199.0,873207.0
18397,18.0,0.0,0.0,13106.0,14100.0,49132.0,30134.0
18398,5.0,18697.0,0.0,0.0,0.0,19216.0,19088.0
18399,163.0,404449.0,338632.0,438208.0,491783.0,253446.0,399982.0
18400,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18401,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18404,19.0,0.0,0.0,2531.0,47569.0,9001.0,81284.0
18405,4.0,0.0,0.0,0.0,5232.0,25689.0,0.0
18406,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18407,4.0,39362.0,0.0,16496.0,17559.0,0.0,0.0
18408,3.0,6790.0,0.0,0.0,0.0,0.0,13726.0
18409,11.0,48907.0,20396.0,0.0,73998.0,20024.0,39462.0
18410,1.0,9841.0,0.0,0.0,0.0,0.0,0.0
18411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18412,4.0,0.0,0.0,6779.0,27315.0,13653.0,0.0
18413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18414,119.0,128512.0,85689.0,130890.0,200249.0,125209.0,74099.0
18415,17.0,0.0,0.0,0.0,25363.0,32639.0,21448.0
18416,4.0,0.0,0.0,0.0,37690.0,0.0,6434.0
18417,2.0,0.0,0.0,0.0,0.0,0.0,128681.0
18418,3.0,0.0,0.0,0.0,0.0,39443.0,0.0
18419,45.0,45069.0,193760.0,87854.0,56527.0,281521.0,41178.0
18420,2.0,0.0,0.0,30505.0,0.0,0.0,2145.0
18421,29.0,8758.0,26783.0,22032.0,238781.0,45410.0,60692.0
18422,25.0,146132.0,29358.0,19772.0,419298.0,25285.0,90934.0
18423,7.0,57075.0,0.0,146874.0,0.0,0.0,0.0
18424,5.0,0.0,24723.0,0.0,0.0,44500.0,5684.0
18425,3.0,0.0,0.0,0.0,89925.0,0.0,21233.0
18426,4.0,0.0,7520.0,0.0,0.0,140579.0,13941.0
18427,25.0,64554.0,28842.0,48017.0,27315.0,0.0,315055.0
18428,33.0,32464.0,15452.0,0.0,70238.0,57244.0,226808.0
18429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18430,13.0,13777.0,36569.0,0.0,27403.0,14361.0,0.0
18431,12.0,0.0,5150.0,9716.0,6651.0,19722.0,20912.0
18432,39.0,30998.0,43626.0,43725.0,34941.0,29329.0,39196.0
18433,21.0,0.0,202514.0,57394.0,51525.0,119695.0,16621.0
18434,48.0,86793.0,361045.0,40674.0,161671.0,189933.0,500999.0
18435,16.0,0.0,94666.0,51971.0,322977.0,86168.0,0.0
18436,30.0,6396.0,33477.0,65980.0,70326.0,71392.0,15550.0
18437,63.0,108855.0,249784.0,359178.0,124185.0,72615.0,172603.0
18438,4.0,0.0,0.0,0.0,7848.0,610819.0,11313.0
18439,1.0,0.0,0.0,0.0,0.0,0.0,4182.0
18440,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18441,11.0,0.0,25134.0,24404.0,14189.0,0.0,13940.0
18442,1.0,0.0,0.0,0.0,0.0,0.0,8793.0
18443,13.0,0.0,0.0,0.0,8780.0,21845.0,31740.0
18444,7.0,13285.0,13186.0,0.0,0.0,19620.0,8043.0
18445,19.0,184215.0,0.0,114564.0,62965.0,37623.0,23055.0
18446,32.0,329067.0,307882.0,195174.0,187175.0,137140.0,144014.0
18447,62.0,210491.0,140567.0,757708.0,100043.0,186840.0,220279.0
18448,27.0,29128.0,37804.0,61439.0,34728.0,98567.0,119190.0
18449,2.0,0.0,0.0,0.0,16495.0,0.0,0.0
18450,3.0,62290.0,0.0,0.0,1685.0,0.0,0.0
18451,7.0,0.0,31933.0,100553.0,8868.0,5057.0,0.0
18452,2.0,0.0,0.0,279514.0,0.0,0.0,0.0
18453,61.0,0.0,13700.0,0.0,356776.0,127431.0,201495.0
18454,1.0,0.0,0.0,0.0,14189.0,0.0,0.0
18457,1.0,0.0,0.0,0.0,9046.0,0.0,0.0
18458,50.0,134175.0,42234.0,167662.0,132405.0,121060.0,78924.0
18459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18460,36.0,54812.0,185004.0,27116.0,26871.0,155143.0,115920.0
18461,8.0,16532.0,21530.0,0.0,0.0,9507.0,5898.0
18462,47.0,168144.0,238053.0,153541.0,188701.0,169079.0,281769.0
18463,40.0,157203.0,172437.0,28810.0,310278.0,99740.0,99159.0
18464,36.0,87187.0,552229.0,148231.0,35473.0,350739.0,98010.0
18465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18466,38.0,200550.0,38423.0,79312.0,72633.0,7484.0,14369.0
18467,14.0,0.0,16234.0,155462.0,49485.0,142532.0,74527.0
18468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18469,18.0,0.0,26782.0,50333.0,37957.0,58123.0,84070.0
18470,3.0,11021.0,14318.0,0.0,6829.0,0.0,0.0
18471,53.0,0.0,0.0,114224.0,143313.0,175067.0,196450.0
18472,8.0,0.0,7108.0,0.0,6075.0,36864.0,61874.0
18473,85.0,308600.0,360633.0,425937.0,90811.0,24576.0,46434.0
18474,50.0,33458.0,48312.0,89741.0,52253.0,137828.0,209921.0
18475,20.0,0.0,0.0,903844.0,0.0,0.0,0.0
18476,59.0,53581.0,145759.0,293185.0,143400.0,431446.0,121176.0
18477,17.0,0.0,70046.0,50615.0,182157.0,76357.0,86216.0
18478,10.0,0.0,57170.0,4858.0,36094.0,10114.0,10723.0
18479,122.0,628810.0,117173.0,183818.0,329369.0,9608.0,26701.0
18480,21.0,164239.0,0.0,29149.0,9312.0,154435.0,85464.0
18481,3.0,0.0,0.0,0.0,6199.0,6058.0,11774.0
18482,37.0,0.0,0.0,49711.0,75825.0,37926.0,40107.0
18483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18484,27.0,0.0,107128.0,174895.0,56491.0,223449.0,92329.0
18485,2.0,0.0,0.0,0.0,17204.0,0.0,0.0
18486,4.0,0.0,0.0,0.0,97552.0,0.0,20911.0
18487,2.0,0.0,0.0,35024.0,0.0,0.0,29811.0
18488,44.0,115184.0,95282.0,164783.0,19510.0,550421.0,237469.0
18489,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18490,8.0,31490.0,38834.0,61010.0,0.0,12136.0,0.0
18491,49.0,101357.0,237618.0,216133.0,179370.0,222801.0,220580.0
18492,32.0,134422.0,216319.0,190259.0,4434.0,48747.0,19302.0
18493,59.0,197607.0,63246.0,187647.0,122615.0,112231.0,289543.0
18494,14.0,132750.0,26576.0,160321.0,27740.0,52186.0,93615.0
18495,2.0,0.0,0.0,50841.0,0.0,18710.0,0.0
18496,1.0,0.0,0.0,5536.0,0.0,0.0,0.0
18497,89.0,57321.0,26578.0,84173.0,166546.0,181839.0,216503.0
18498,17.0,0.0,0.0,0.0,64829.0,7586.0,12869.0
18500,18.0,0.0,0.0,0.0,16850.0,58659.0,77100.0
18501,2.0,0.0,0.0,0.0,14633.0,0.0,8364.0
18502,20.0,182297.0,50989.0,23613.0,412602.0,113424.0,122033.0
18503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18506,2.0,0.0,0.0,15252.0,0.0,0.0,19838.0
18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18508,2.0,0.0,0.0,0.0,0.0,6877.0,25200.0
18509,2.0,0.0,0.0,101682.0,0.0,0.0,0.0
18510,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18512,1.0,0.0,0.0,0.0,0.0,0.0,54072.0
18513,2.0,0.0,0.0,0.0,0.0,5057.0,7399.0
18514,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18515,12.0,0.0,19572.0,59880.0,13436.0,5462.0,36244.0
18516,39.0,215310.0,127473.0,342388.0,79195.0,110238.0,3110.0
18517,37.0,0.0,0.0,0.0,0.0,4045.0,837455.0
18518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18519,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18521,16.0,78330.0,40997.0,0.0,26604.0,29329.0,38069.0
18522,2.0,0.0,0.0,0.0,0.0,9102.0,0.0
18523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18524,15.0,0.0,0.0,17512.0,10287.0,1344800.0,18230.0
18525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18526,13.0,40346.0,11537.0,0.0,131153.0,1517.0,17801.0
18527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18528,31.0,98798.0,77566.0,20789.0,69262.0,81889.0,143801.0
18529,1.0,0.0,0.0,4067.0,0.0,0.0,0.0
18530,1.0,0.0,63659.0,0.0,0.0,0.0,0.0
18531,246.0,638329.0,2558145.0,3132117.0,2388637.0,2473303.0,2828319.0
18532,38.0,65538.0,50680.0,131509.0,41149.0,24475.0,42743.0
18533,76.0,114644.0,422336.0,251946.0,353846.0,230590.0,671286.0
18536,36.0,0.0,100742.0,82137.0,42569.0,127126.0,83216.0
18537,32.0,0.0,38113.0,19207.0,30597.0,76053.0,177367.0
18538,15.0,0.0,15451.0,63834.0,1774.0,2933.0,39355.0
18539,39.0,48709.0,7211.0,173541.0,28822.0,80402.0,42679.0
18540,3.0,0.0,0.0,0.0,10571.0,14463.0,0.0
18541,66.0,233911.0,107850.0,61235.0,170806.0,142500.0,79750.0
18542,18.0,85810.0,64792.0,59880.0,207076.0,89405.0,7506.0
18543,20.0,0.0,25546.0,0.0,30952.0,16890.0,35923.0
18544,21.0,696790.0,338950.0,17738.0,18979.0,39949.0,45896.0
18545,53.0,1068733.0,69118.0,111173.0,656525.0,438321.0,364703.0
18546,24.0,65489.0,24722.0,192180.0,106419.0,234533.0,101658.0
18547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18548,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18549,20.0,12694.0,0.0,84532.0,17116.0,48343.0,60051.0
18550,12.0,0.0,102082.0,78861.0,69528.0,6878.0,18658.0
18552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18553,85.0,244637.0,160694.0,191163.0,344266.0,202028.0,147298.0
18554,60.0,103325.0,140607.0,323010.0,137019.0,191045.0,115814.0
18555,21.0,186577.0,192626.0,23613.0,125310.0,41466.0,55868.0
18556,156.0,45266.0,271221.0,1104005.0,518302.0,750134.0,776737.0
18557,146.0,25979.0,209312.0,670423.0,294163.0,141792.0,440947.0
18558,8.0,0.0,12877.0,7344.0,34586.0,55220.0,138117.0
18559,9.0,0.0,0.0,0.0,6652.0,16990.0,41391.0
18560,5.0,0.0,1464370.0,13445.0,0.0,0.0,0.0
18561,63.0,0.0,119284.0,65530.0,119590.0,404136.0,206427.0
18562,7.0,0.0,0.0,0.0,0.0,25991.0,10509.0
18563,17.0,0.0,0.0,22596.0,6208.0,35903.0,30563.0
18564,8.0,0.0,0.0,0.0,19510.0,22250.0,5362.0
18565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18567,56.0,44282.0,92708.0,156025.0,155642.0,182854.0,164818.0
18568,1.0,0.0,0.0,95469.0,0.0,0.0,0.0
18569,4.0,0.0,0.0,175233.0,0.0,0.0,0.0
18570,42.0,109132.0,26060.0,1205222.0,899163.0,173447.0,249855.0
18571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18572,5.0,0.0,0.0,38413.0,4878.0,0.0,31151.0
18573,1.0,0.0,0.0,0.0,0.0,0.0,7506.0
18574,6.0,76166.0,0.0,0.0,0.0,16081.0,8578.0
18575,2.0,0.0,0.0,0.0,3459.0,3944.0,0.0
18576,61.0,21521.0,66780.0,62309.0,17648.0,174459.0,443760.0
18577,35.0,0.0,0.0,202462.0,66336.0,214712.0,213503.0
18578,1.0,0.0,0.0,0.0,0.0,0.0,23591.0
18579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18580,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18581,86.0,320576.0,197580.0,1404488.0,116975.0,198843.0,659498.0
18582,43.0,67604.0,11743.0,64173.0,146337.0,105030.0,44567.0
18583,106.0,186282.0,392245.0,318099.0,132493.0,265681.0,644531.0
18584,14.0,14662.0,123507.0,16834.0,49291.0,54108.0,18231.0
18585,26.0,0.0,0.0,56942.0,92938.0,187658.0,24664.0
18586,35.0,29522.0,62835.0,84736.0,49043.0,67356.0,21232.0
18587,4.0,0.0,68089.0,0.0,0.0,0.0,14798.0
18588,4.0,7430.0,0.0,0.0,4425.0,0.0,10723.0
18589,1.0,0.0,0.0,0.0,0.0,27812.0,0.0
18590,12.0,13285.0,1030.0,0.0,13303.0,8394.0,22991.0
18591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18592,19.0,37886.0,26267.0,395885.0,43721.0,232207.0,1011120.0
18593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18594,32.0,53139.0,31830.0,26776.0,26428.0,288135.0,167500.0
18595,1.0,0.0,0.0,0.0,16318.0,0.0,0.0
18596,208.0,4625.0,321068.0,820084.0,1142991.0,1889311.0,2863075.0
18597,14.0,0.0,35434.0,11072.0,32741.0,4045.0,51901.0
18598,60.0,103650.0,210035.0,189131.0,263745.0,434884.0,389580.0
18599,8.0,0.0,0.0,22031.0,17736.0,7888.0,21875.0
18600,3.0,0.0,118460.0,7683.0,435472.0,0.0,0.0
18601,40.0,145344.0,172632.0,39532.0,130364.0,86976.0,57069.0
18603,4.0,0.0,0.0,9185.0,3370.0,9608.0,0.0
18605,19.0,0.0,86528.0,0.0,42747.0,21946.0,58765.0
18606,2.0,0.0,0.0,0.0,20575.0,0.0,162996.0
18607,14.0,0.0,0.0,6779.0,7715.0,14159.0,13297.0
18608,61.0,272810.0,138876.0,335452.0,126098.0,123041.0,136185.0
18609,6.0,0.0,0.0,0.0,5765.0,0.0,12332.0
18610,21.0,92501.0,133705.0,0.0,130897.0,74840.0,258048.0
18611,55.0,33457.0,41255.0,94114.0,314013.0,230992.0,34529.0
18613,34.0,44774.0,224815.0,82928.0,203085.0,97596.0,130505.0
18614,7.0,18264.0,26576.0,0.0,0.0,0.0,43365.0
18615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18618,37.0,0.0,20706.0,23839.0,74494.0,1013885.0,66378.0
18619,1.0,0.0,0.0,0.0,54984.0,0.0,0.0
18620,1.0,0.0,10301.0,0.0,0.0,0.0,0.0
18621,3.0,0.0,0.0,12428.0,0.0,3944.0,0.0
18622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18623,7.0,0.0,6181.0,0.0,3725.0,31352.0,3753.0
18625,2.0,0.0,0.0,0.0,1774.0,0.0,2681.0
18626,11.0,0.0,54750.0,1808.0,0.0,125712.0,132970.0
18627,40.0,63767.0,24619.0,107897.0,198484.0,141024.0,140047.0
18628,81.0,122318.0,161105.0,415318.0,173645.0,455383.0,169859.0
18629,34.0,48809.0,79111.0,6779.0,102669.0,387855.0,348994.0
18630,64.0,0.0,0.0,6101.0,116636.0,210462.0,414671.0
18631,37.0,65931.0,40174.0,52423.0,34587.0,90008.0,119996.0
18633,24.0,53139.0,0.0,0.0,28025.0,73424.0,99299.0
18634,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18635,2.0,0.0,0.0,0.0,2572.0,39140.0,0.0
18636,20.0,10825.0,27296.0,19207.0,23236.0,66648.0,39676.0
18637,81.0,168273.0,141225.0,148626.0,22791.0,78441.0,171939.0
18638,4.0,280702.0,0.0,0.0,885506.0,0.0,0.0
18639,3.0,0.0,0.0,0.0,248492.0,2023.0,0.0
18640,47.0,24059.0,79059.0,72872.0,126817.0,76054.0,117820.0
18641,6.0,0.0,0.0,0.0,91344.0,40960.0,56834.0
18642,8.0,13088.0,0.0,0.0,11529.0,17192.0,2681.0
18643,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18645,7.0,0.0,0.0,0.0,0.0,21238.0,57048.0
18646,66.0,153808.0,183253.0,203139.0,807817.0,303811.0,304939.0
18647,4.0,0.0,0.0,0.0,82165.0,41668.0,0.0
18649,2.0,0.0,0.0,0.0,3547.0,0.0,10723.0
18650,8.0,0.0,23692.0,0.0,42390.0,0.0,36675.0
18651,71.0,54614.0,887422.0,178737.0,118125.0,161292.0,271613.0
18652,9.0,0.0,0.0,2260.0,3370.0,4450.0,27345.0
18653,5.0,0.0,677796.0,0.0,10642.0,0.0,5898.0
18654,25.0,0.0,29873.0,5649.0,37425.0,47858.0,4192.0
18655,2.0,0.0,16893.0,0.0,0.0,21238.0,0.0
18656,10.0,210785.0,0.0,10394.0,587529.0,3034.0,309049.0
18657,5.0,139421.0,0.0,597205.0,0.0,0.0,0.0
18658,3.0,0.0,0.0,0.0,3548.0,1517.0,0.0
18659,67.0,136782.0,64472.0,218731.0,376674.0,151398.0,181655.0
18660,65.0,294133.0,211580.0,95808.0,191957.0,196002.0,100372.0
18661,35.0,113658.0,61805.0,45532.0,64118.0,57646.0,110451.0
18662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18663,1.0,0.0,0.0,0.0,0.0,0.0,14477.0
18664,72.0,79293.0,158725.0,195572.0,109276.0,17901.0,70827.0
18665,78.0,68980.0,21942.0,107898.0,141985.0,86872.0,19302.0
18666,3.0,0.0,0.0,100665.0,0.0,0.0,0.0
18667,45.0,157941.0,248879.0,244490.0,71567.0,165306.0,235700.0
18668,2.0,5117.0,0.0,0.0,0.0,5765.0,0.0
18669,24.0,90237.0,11846.0,6214.0,8868.0,4551.0,42841.0
18670,4.0,0.0,0.0,0.0,10642.0,4956.0,12332.0
18671,34.0,106279.0,28842.0,0.0,41327.0,71352.0,22948.0
18672,1.0,0.0,0.0,0.0,0.0,62805.0,0.0
18673,2.0,0.0,0.0,3954.0,0.0,0.0,42679.0
18674,2.0,0.0,0.0,58525.0,0.0,0.0,0.0
18675,7.0,0.0,0.0,0.0,19245.0,15676.0,0.0
18676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18678,10.0,1968.0,4429.0,7796.0,32723.0,6068.0,38604.0
18679,3.0,0.0,8035.0,0.0,0.0,0.0,16085.0
18680,41.0,37886.0,207974.0,122808.0,124867.0,177150.0,71097.0
18683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18684,30.0,0.0,0.0,76375.0,142781.0,106899.0,27023.0
18685,93.0,106395.0,113416.0,114044.0,189162.0,239914.0,218993.0
18686,1.0,0.0,0.0,0.0,0.0,10114.0,0.0
18687,33.0,132355.0,27090.0,19772.0,39110.0,25285.0,72919.0
18688,1.0,356818.0,0.0,0.0,0.0,0.0,0.0
18689,1.0,18530.0,0.0,0.0,0.0,0.0,0.0
18690,29.0,31194.0,48003.0,23726.0,114047.0,86472.0,68416.0
18691,7.0,11317.0,39968.0,0.0,37247.0,9102.0,0.0
18692,50.0,29521.0,28328.0,15140.0,72543.0,62097.0,102839.0
18693,7.0,0.0,13392.0,19659.0,114313.0,0.0,0.0
18694,108.0,170142.0,112589.0,148797.0,409096.0,227858.0,99405.0
18695,46.0,58748.0,27813.0,27680.0,27844.0,21339.0,53295.0
18697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18698,79.0,305746.0,553659.0,785333.0,855885.0,183764.0,67342.0
18699,65.0,144242.0,216658.0,260715.0,98511.0,167307.0,179938.0
18700,10.0,23912.0,0.0,33895.0,97641.0,30341.0,0.0
18701,1.0,0.0,0.0,0.0,0.0,0.0,23699.0
18702,11.0,16729.0,29873.0,116258.0,71834.0,50062.0,606473.0
18703,1.0,0.0,0.0,0.0,0.0,0.0,15013.0
18704,29.0,528241.0,5665.0,194044.0,16761.0,75344.0,76566.0
18705,1.0,0.0,0.0,566475.0,0.0,0.0,0.0
18706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18707,7.0,0.0,39864.0,0.0,336200.0,0.0,237481.0
18708,18.0,42807.0,54080.0,151393.0,66335.0,14462.0,55762.0
18709,8.0,0.0,13288.0,0.0,6208.0,6472.0,42175.0
18710,3.0,0.0,0.0,0.0,0.0,21239.0,0.0
18711,1.0,0.0,0.0,0.0,0.0,18204.0,0.0
18712,34.0,13924.0,29563.0,183650.0,83364.0,57143.0,102792.0
18713,105.0,81968.0,53355.0,58746.0,154041.0,155446.0,51793.0
18714,13.0,4920.0,0.0,0.0,14456.0,10013.0,76566.0
18715,20.0,28262.0,52019.0,0.0,51880.0,70390.0,34583.0
18716,47.0,114249.0,15307.0,80262.0,386290.0,131902.0,102901.0
18718,3.0,0.0,0.0,69766.0,0.0,0.0,0.0
18719,1.0,9841.0,0.0,0.0,0.0,0.0,0.0
18720,1.0,0.0,0.0,0.0,0.0,0.0,3217.0
18721,1.0,0.0,0.0,12428.0,0.0,0.0,0.0
18722,38.0,155874.0,27813.0,339055.0,142266.0,118127.0,323846.0
18723,4.0,3739.0,0.0,7231.0,0.0,0.0,36995.0
18724,16.0,14760.0,103329.0,5999.0,20309.0,0.0,62625.0
18725,1.0,0.0,0.0,0.0,0.0,0.0,5362.0
18726,21.0,0.0,0.0,0.0,22898.0,127654.0,27131.0
18727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18728,8.0,122220.0,0.0,0.0,100815.0,101135.0,48030.0
18730,7.0,16729.0,7211.0,0.0,36803.0,0.0,8579.0
18731,39.0,41920.0,106407.0,196135.0,179052.0,80605.0,79568.0
18732,11.0,0.0,0.0,0.0,9224.0,67254.0,152380.0
18733,50.0,49497.0,21942.0,15818.0,80259.0,92738.0,107768.0
18735,2.0,0.0,0.0,0.0,13214.0,0.0,0.0
18736,34.0,12400.0,0.0,51745.0,126143.0,113474.0,255109.0
18737,11.0,12005.0,0.0,11750.0,20309.0,9608.0,16514.0
18738,3.0,589498.0,8241.0,0.0,0.0,0.0,0.0
18739,84.0,5904.0,100281.0,50842.0,76267.0,323027.0,124929.0
