고객번호,도서음반구매횟수,도서음반1,도서음반2,도서음반3,도서음반4,도서음반5,도서음반6,도서음반7
13890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13891,10.0,16631.0,0.0,33601.0,15032.0,9102.0,0.0,4561.0
13892,5.0,37226.0,22765.0,0.0,0.0,38432.0,0.0,0.0
13893,2.0,0.0,0.0,12767.0,0.0,30745.0,0.0,0.0
13894,5.0,18697.0,0.0,13015.0,0.0,0.0,18820.0,0.0
13895,1.0,0.0,0.0,0.0,0.0,0.0,6434.0,0.0
13896,9.0,3936.0,0.0,33713.0,16495.0,8647.0,0.0,0.0
13897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13898,2.0,0.0,9734.0,0.0,0.0,0.0,18337.0,0.0
13899,2.0,0.0,0.0,0.0,0.0,41466.0,0.0,0.0
13900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13902,3.0,0.0,5470.0,0.0,0.0,15170.0,0.0,8672.0
13903,2.0,0.0,0.0,0.0,0.0,0.0,10723.0,16893.0
13904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13909,3.0,0.0,0.0,0.0,0.0,48424.0,0.0,14697.0
13910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13912,3.0,0.0,0.0,0.0,19599.0,9102.0,0.0,0.0
13913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13914,1.0,0.0,0.0,0.0,0.0,0.0,16085.0,0.0
13915,1.0,0.0,0.0,0.0,0.0,18204.0,0.0,0.0
13916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13924,3.0,0.0,9085.0,20901.0,0.0,0.0,0.0,0.0
13925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13932,2.0,8856.0,0.0,0.0,0.0,0.0,0.0,23313.0
13933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13935,5.0,0.0,0.0,0.0,6208.0,149832.0,62196.0,0.0
13936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13940,2.0,0.0,0.0,0.0,0.0,0.0,24128.0,10136.0
13941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13942,4.0,0.0,0.0,13015.0,6829.0,4369.0,0.0,0.0
13943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13955,3.0,0.0,0.0,0.0,131606.0,0.0,19785.0,201595.0
13956,1.0,5806.0,0.0,0.0,0.0,0.0,0.0,0.0
13957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13958,2.0,0.0,0.0,0.0,17559.0,0.0,29811.0,0.0
13959,7.0,0.0,9631.0,0.0,3104.0,24121.0,12064.0,15767.0
13960,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18470.0
13962,2.0,0.0,0.0,0.0,0.0,0.0,0.0,26579.0
13963,4.0,60962.0,0.0,0.0,0.0,97394.0,94580.0,0.0
13964,2.0,8817.0,0.0,0.0,0.0,0.0,0.0,0.0
13965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13966,1.0,3936.0,0.0,0.0,0.0,0.0,0.0,0.0
13967,5.0,18697.0,1030.0,0.0,18003.0,10114.0,0.0,0.0
13968,3.0,24621.0,0.0,0.0,0.0,0.0,0.0,0.0
13969,2.0,0.0,0.0,0.0,0.0,0.0,16085.0,0.0
13970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13972,5.0,19031.0,0.0,0.0,0.0,0.0,0.0,38743.0
13973,2.0,0.0,15142.0,0.0,0.0,0.0,0.0,12276.0
13974,7.0,15804.0,0.0,10846.0,14207.0,0.0,0.0,30915.0
13975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13981,1.0,0.0,0.0,0.0,0.0,19216.0,0.0,0.0
13982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13984,11.0,39362.0,0.0,0.0,34631.0,0.0,0.0,41963.0
13985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13986,9.0,0.0,4120.0,0.0,27847.0,13471.0,30401.0,0.0
13987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13988,3.0,0.0,6696.0,0.0,10500.0,20480.0,0.0,0.0
13989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13991,4.0,8414.0,7417.0,9660.0,0.0,0.0,0.0,19259.0
13992,1.0,5904.0,0.0,0.0,0.0,0.0,0.0,0.0
13993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11961.0
14010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14012,2.0,11808.0,0.0,0.0,0.0,0.0,0.0,0.0
14013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9629.0
14019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13515.0
14027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14028,1.0,0.0,0.0,0.0,0.0,3641.0,0.0,0.0
14029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14031,1.0,0.0,0.0,3378.0,0.0,0.0,0.0,0.0
14032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14033,12.0,16571.0,11588.0,0.0,20078.0,28672.0,4826.0,38089.0
14034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14036,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11150.0
14037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14038,2.0,0.0,0.0,0.0,0.0,5916.0,0.0,29597.0
14039,4.0,4723.0,0.0,41182.0,0.0,0.0,0.0,24665.0
14040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14041,2.0,0.0,0.0,6666.0,8780.0,0.0,0.0,0.0
14042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14043,1.0,0.0,0.0,7909.0,0.0,0.0,0.0,0.0
14044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14045,4.0,0.0,0.0,0.0,0.0,0.0,23055.0,2816.0
14046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14052,2.0,0.0,17614.0,0.0,52323.0,0.0,0.0,0.0
14053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14057,1.0,0.0,0.0,0.0,0.0,5057.0,0.0,0.0
14058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14060,2.0,22899.0,0.0,0.0,0.0,8101.0,0.0,0.0
14061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14062,7.0,21649.0,44294.0,14123.0,7538.0,11226.0,0.0,0.0
14063,1.0,9841.0,0.0,0.0,0.0,0.0,0.0,0.0
14064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14069,3.0,40839.0,0.0,0.0,10642.0,0.0,0.0,0.0
14070,15.0,0.0,9271.0,0.0,0.0,0.0,83321.0,37504.0
14071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14072,2.0,0.0,0.0,0.0,0.0,0.0,11581.0,17535.0
14073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7320.0
14078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14080,4.0,33901.0,0.0,0.0,5986.0,0.0,18916.0,0.0
14081,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32661.0
14082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14085,2.0,13887.0,0.0,10191.0,0.0,0.0,0.0,0.0
14086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14087,1.0,0.0,0.0,0.0,7458.0,0.0,0.0,0.0
14088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14090,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12163.0
14091,1.0,0.0,0.0,0.0,13569.0,0.0,0.0,0.0
14092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14096,1.0,0.0,0.0,0.0,0.0,5967.0,0.0,0.0
14097,9.0,78508.0,94820.0,0.0,25940.0,17092.0,23067.0,0.0
14098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14101,2.0,0.0,0.0,0.0,0.0,16384.0,17372.0,0.0
14102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14108,10.0,0.0,17440.0,13219.0,22561.0,40505.0,13029.0,28888.0
14109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14111,2.0,7528.0,0.0,0.0,57201.0,0.0,0.0,0.0
14112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14115,1.0,0.0,0.0,0.0,0.0,8920.0,0.0,0.0
14116,5.0,0.0,27472.0,0.0,0.0,10103.0,0.0,38280.0
14117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14123,5.0,0.0,3605.0,3389.0,0.0,0.0,10188.0,4865.0
14124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14125,1.0,0.0,0.0,0.0,0.0,11833.0,0.0,0.0
14126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14127,6.0,0.0,0.0,0.0,25940.0,17112.0,64019.0,7208.0
14128,1.0,0.0,0.0,16269.0,0.0,0.0,0.0,0.0
14129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14135,1.0,0.0,0.0,7909.0,0.0,0.0,0.0,0.0
14136,3.0,7971.0,0.0,0.0,0.0,4096.0,0.0,16893.0
14137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14139,1.0,0.0,0.0,20608.0,0.0,0.0,0.0,0.0
14140,3.0,0.0,0.0,0.0,41007.0,0.0,0.0,0.0
14141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14152,1.0,0.0,0.0,0.0,0.0,0.0,10616.0,0.0
14153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14157,2.0,0.0,0.0,0.0,34587.0,19216.0,0.0,0.0
14158,3.0,0.0,9683.0,0.0,0.0,12136.0,0.0,43698.0
14159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14160,3.0,0.0,0.0,0.0,37513.0,0.0,0.0,7602.0
14161,1.0,0.0,0.0,0.0,2927.0,0.0,0.0,0.0
14162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14163,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5631.0
14164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14166,1.0,21649.0,0.0,0.0,0.0,0.0,0.0,0.0
14167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14172,3.0,0.0,12155.0,6666.0,0.0,0.0,18015.0,0.0
14173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14182,1.0,0.0,0.0,0.0,0.0,0.0,7399.0,0.0
14183,4.0,11513.0,22415.0,0.0,0.0,4096.0,0.0,0.0
14184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14190,1.0,19681.0,0.0,0.0,0.0,0.0,0.0,0.0
14191,1.0,0.0,8807.0,0.0,0.0,0.0,0.0,0.0
14192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14200,1.0,9644.0,0.0,0.0,0.0,0.0,0.0,0.0
14201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14202,3.0,0.0,0.0,23997.0,0.0,0.0,11581.0,9629.0
14203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14208,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52708.0
14209,2.0,0.0,0.0,9604.0,0.0,0.0,0.0,0.0
14210,1.0,0.0,0.0,0.0,16850.0,0.0,0.0,0.0
14211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14217,9.0,17712.0,6026.0,12755.0,8443.0,0.0,0.0,9832.0
14218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14223,2.0,0.0,0.0,0.0,0.0,0.0,0.0,98095.0
14224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14225,1.0,0.0,0.0,0.0,0.0,86471.0,0.0,0.0
14226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14229,1.0,0.0,0.0,0.0,0.0,0.0,41821.0,0.0
14230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14232,4.0,19839.0,3956.0,0.0,0.0,0.0,0.0,0.0
14233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14235,5.0,7380.0,0.0,0.0,163177.0,0.0,82463.0,0.0
14236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14241,1.0,0.0,0.0,0.0,0.0,0.0,18144.0,0.0
14242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14253,7.0,0.0,0.0,0.0,7423.0,12834.0,61553.0,0.0
14254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14255,2.0,0.0,0.0,0.0,8425.0,0.0,0.0,9629.0
14256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14262,10.0,0.0,9271.0,4802.0,32635.0,4096.0,36246.0,12163.0
14263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14267,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9122.0
14268,2.0,0.0,0.0,6101.0,0.0,6068.0,0.0,0.0
14269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14270,3.0,0.0,0.0,13558.0,23945.0,0.0,0.0,65321.0
14271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14273,2.0,0.0,0.0,0.0,0.0,2549.0,0.0,21894.0
14274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14275,16.0,31805.0,11176.0,11750.0,8168.0,34871.0,40512.0,0.0
14276,1.0,0.0,11331.0,0.0,0.0,0.0,0.0,0.0
14277,8.0,0.0,0.0,0.0,130365.0,0.0,159028.0,17535.0
14278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14279,2.0,0.0,8653.0,0.0,3113.0,0.0,0.0,0.0
14280,1.0,6396.0,0.0,0.0,0.0,0.0,0.0,0.0
14281,1.0,0.0,0.0,0.0,0.0,5461.0,0.0,0.0
14282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14287,1.0,0.0,0.0,0.0,0.0,0.0,14477.0,0.0
14288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
